,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
R.Ring_M_s_z,82.01755523684001,85.61384277341999,85.78233489988,85.79255218506,85.784034729,85.76625823976,85.74536895754,85.70368194578,85.82071228026,85.98011779788001,86.02498168946,86.25590820312,86.50173950194,86.69127502439999,86.48209533692001,86.2163284302,86.08754730225999,86.2273498535,86.31369018556002,86.33572692872,86.16094360352,85.87909545898,85.6076461792,85.33387908936,85.20793762208,85.06842956544,84.54660491944,83.48197784424,82.53387908938001,82.13657531738,81.87407226564,81.45469665526001,81.39810485839999,81.6517272949,81.78779296876,81.8613494873,81.94728660585
R.Ring_M_e_x,45.29168167113999,42.17203292846,41.4313697815,41.386082458480004,41.1718925476,40.990641021740004,40.83495407104,40.617385101320004,40.81645507814,41.06644821168,41.152810668940006,41.22694015504,41.29567642214,41.80916061399999,42.8516090393,43.727394866919994,43.58990325926,42.56790618896,42.714705657980005,43.127394104,43.25788955688,43.13150405884,42.9216369629,42.677700805659995,42.482078552240004,42.364828491219995,42.03249511718,41.48248367312001,41.288845062280004,40.7182197571,40.37154922484,40.25337371826,40.149835968000005,40.17987976074,40.285924530020004,40.33985824586,40.29405879975
R.Ring_M_e_y,170.564855957,182.534524536,182.86332702640001,183.49374389639996,184.0553192138,184.42621154780002,184.438394165,184.42260742180002,184.40475463859997,184.38840942380003,183.895501709,183.90472106919998,184.0656433106,184.2436950682,184.5557098388,184.4832336424,184.3536712646,184.58516235359997,184.39871826159998,184.1783996584,184.06902771,184.37259216299998,184.53824157719998,184.508596802,184.5953857422,184.63378601079998,184.1205841064,183.2624298096,182.8926025392,182.38619689939998,182.56072387700002,182.78278808600004,183.06379089360001,183.3284057616,183.41061096200002,183.56771850580003,183.736045837
R.Ring_M_e_z,27.93343124388,29.35500526428,29.568125534059998,29.538775634760004,29.48305931094,29.49327049254,29.5683467865,29.58345603944,29.688963317860004,29.85232810974,29.93798637388,30.1412223816,30.344056320199996,30.495068359359998,30.29393844604,30.01606101992,29.8717540741,30.163334655739998,30.244718170160002,30.2981437683,30.125717926020002,29.87999572754,29.68777999878,29.45499649048,29.32196350098,29.157267761219998,28.60060958862,27.5431285858,26.43085708616,26.03849525452,25.818686676,25.55567054748,25.53870239258,25.803286361699996,25.983407592780004,26.063199615459997,26.148159503925
R.Ring_M_d_x,0.1925627589224,0.20223159491999998,0.2015183180572,0.1992688268422,0.19869717955600003,0.1977704018356,0.20047990083679998,0.20422500967959997,0.20483462214480003,0.20685217678559997,0.20561793744579998,0.203099620342,0.20170751512039997,0.2004784584044,0.201860666275,0.198975020647,0.198232355714,0.2060453236104,0.2041197538376,0.20334849655620002,0.20335519015800002,0.2066754460334,0.21060494482500003,0.21406356096280002,0.2160742819308,0.2176668196916,0.21548994481559997,0.2123233407736,0.20638353824600003,0.2045088499786,0.20519123673440004,0.2107718378306,0.2136973291636,0.2169929921628,0.22073983550079998,0.22067919969579997,0.2186746113005
R.Ring_M_d_y,0.1815532535316,0.1214095667004,0.12859922349459998,0.1269110664726,0.12145975232139998,0.12672982513899997,0.13490665555,0.136344116926,0.133985376358,0.13136554956420002,0.13829953968539999,0.1386845052242,0.1354925155638,0.1325129210948,0.131428220868,0.1342502623796,0.13339667022200002,0.14042691588380002,0.1426288872958,0.147352734208,0.1476115643978,0.1470865875482,0.1504457205534,0.1501259088516,0.1464078903198,0.1410924792288,0.14028906524180002,0.1458700031042,0.1351687014104,0.13860554695120003,0.14268327951419998,0.15252054333679999,0.15279186666,0.1492995083332,0.14872377216799998,0.1495021492242,0.15232376381749999
R.Ring_M_d_z,0.9526669740677999,0.9717758417128,0.971004974842,0.9716884851454001,0.972503721714,0.9720202684404,0.9703626275062,0.9693815946578,0.9695806622504002,0.9695122241976,0.9688076138496001,0.9692859292029998,0.970028591156,0.970694041252,0.9705549836158001,0.9707641601564001,0.9710323572158,0.9684106588361999,0.9684963107109998,0.9679541110992,0.9679133772849999,0.9672893881798,0.9659207224846,0.9652127981188,0.9653353095056,0.9657703757286,0.9663720488548,0.9662486553193999,0.9690844535828,0.9689990758896,0.9682615995403999,0.9655607461928,0.9648763060570001,0.964686989784,0.9639260053636001,0.9638182997702,0.96383517980575
R.Ring_P_s_x,45.29168167113999,42.17203292846,41.4313697815,41.386082458480004,41.1718925476,40.990641021740004,40.83495407104,40.617385101320004,40.81645507814,41.06644821168,41.152810668940006,41.22694015504,41.29567642214,41.80916061399999,42.8516090393,43.727394866919994,43.58990325926,42.56790618896,42.714705657980005,43.127394104,43.25788955688,43.13150405884,42.9216369629,42.677700805659995,42.482078552240004,42.364828491219995,42.03249511718,41.48248367312001,41.288845062280004,40.7182197571,40.37154922484,40.25337371826,40.149835968000005,40.17987976074,40.285924530020004,40.33985824586,40.29405879975
R.Ring_P_s_y,170.564855957,182.534524536,182.86332702640001,183.49374389639996,184.0553192138,184.42621154780002,184.438394165,184.42260742180002,184.40475463859997,184.38840942380003,183.895501709,183.90472106919998,184.0656433106,184.2436950682,184.5557098388,184.4832336424,184.3536712646,184.58516235359997,184.39871826159998,184.1783996584,184.06902771,184.37259216299998,184.53824157719998,184.508596802,184.5953857422,184.63378601079998,184.1205841064,183.2624298096,182.8926025392,182.38619689939998,182.56072387700002,182.78278808600004,183.06379089360001,183.3284057616,183.41061096200002,183.56771850580003,183.736045837
R.Ring_P_s_z,27.93343124388,29.35500526428,29.568125534059998,29.538775634760004,29.48305931094,29.49327049254,29.5683467865,29.58345603944,29.688963317860004,29.85232810974,29.93798637388,30.1412223816,30.344056320199996,30.495068359359998,30.29393844604,30.01606101992,29.8717540741,30.163334655739998,30.244718170160002,30.2981437683,30.125717926020002,29.87999572754,29.68777999878,29.45499649048,29.32196350098,29.157267761219998,28.60060958862,27.5431285858,26.43085708616,26.03849525452,25.818686676,25.55567054748,25.53870239258,25.803286361699996,25.983407592780004,26.063199615459997,26.148159503925
R.Ring_P_e_x,44.29615249632,43.29773254393999,42.524755096439996,42.39171676638,42.04841308591999,41.66670761108,41.133325958259995,41.20932922362,41.33262939452,41.678974914559994,42.117189025900004,42.31334915158,42.40580596924001,42.80680694578,43.50452194214001,43.976832580579995,44.068415832499994,44.36260070802,44.51251068117999,44.69710540769999,44.668894195579995,44.589389038060006,44.05482482909999,44.00078582764,44.21076965332,44.35096511844,44.31358718872,43.47828445434,42.9283302307,42.382701110839996,41.79464645388,41.09736099244,41.0760154724,41.46339263916,41.883641052259996,41.88639526368,41.841689109825
R.Ring_P_e_y,131.34006195066,141.80070495619998,142.12184753399998,142.75095825219998,143.31649169940002,143.67019958499998,143.66189880359997,143.655004883,143.645196533,143.64060974120002,143.144656372,143.1584350586,143.3219818116,143.4969635008,143.79104919460002,143.69530944820002,143.571789551,143.8424041748,143.64996337899998,143.4118652346,143.2965820312,143.6027038574,143.7481414796,143.73038330059998,143.84855957,143.915408325,143.4191772462,142.5201965332,142.1487365724,141.633529663,141.78862915020002,141.977383423,142.26630859380003,142.55737915039998,142.66487121560002,142.81771545400002,142.97688674925
R.Ring_P_e_z,25.49945373536,26.45018119814,26.75769233702,26.715877151500003,26.56414642334,26.77759132386,27.089211273220002,27.014078903199998,26.977975845320003,26.987295150759998,27.222576904300002,27.39787139892,27.57136268616,27.725986099240004,27.699866485579996,27.72687454226,27.51972465514,27.766077804560002,27.95804557802,28.15548896788,27.98529357908,27.723769378659995,27.73583412168,27.3842567444,26.94384422302,26.50678138732,25.9323616028,25.298309326180004,23.94237365726,23.71258163452,23.685596466059998,23.779140472420004,23.62318153382,23.56359825134,23.49552612304,23.61336402892,23.854283332825002
R.Ring_P_d_x,0.032394877076100004,-0.02755488716064,-0.026763897389180002,-0.02461592704058,-0.02145548127592,-0.016548764239998,-0.007303549302742,-0.014489615522300001,-0.0126349201426,-0.0149934330955,-0.02360606044534,-0.02659313455224,-0.027173765003679996,-0.024420396983639996,-0.015982009097935998,-0.006105738552285999,-0.01171303605661,-0.04393055215476001,-0.04400669187306,-0.038423412293199996,-0.034538584947580005,-0.035686121881019994,-0.0277381863445,-0.03238649033010001,-0.042314923554640005,-0.04861666485668,-0.05583659261466001,-0.048853238672000004,-0.040131331980219995,-0.04074319303038,-0.03483458794654,-0.02065912894904,-0.02267103232444,-0.03141784034668001,-0.03910892009736,-0.03785614594816,-0.037882911041375
R.Ring_P_d_y,0.991244649887,0.9970828771592,0.9972703695295999,0.9973023295404,0.9972055673597999,0.9976260781285999,0.9981273889542,0.9979098796843999,0.9977128744124,0.9974249243738,0.9974995017051999,0.9973881483078,0.9973238468171999,0.9973989009856,0.9978378176688001,0.9984071731568,0.9982593536377999,0.9973016738892,0.9974484801292001,0.9978837132454,0.9980283021928,0.9979657053947999,0.9984605908392,0.9981695532798,0.9974013328553999,0.9967047095296,0.9962894201279999,0.9972889542580001,0.9973286867142,0.9975442171096001,0.9980197072028,0.9988350987436,0.9986412286758,0.9979935526848,0.9973746180532,0.9974789023399999,0.99770314991475
R.Ring_P_d_z,0.05959754930808701,0.0711043149233,0.0687938153744,0.06909893900155999,0.07144918888808,0.06647442132234001,0.06068429872394,0.06289324462411999,0.06635957807304001,0.07013029754160001,0.06646781265736001,0.06715178191664,0.06787002831698,0.06778162270782,0.06349772214890001,0.05603472664954,0.05757300183176001,0.058680078387260005,0.055973199009899985,0.052447929978359994,0.05239332690834,0.05278012827038,0.047779756039400004,0.05068759024144,0.05821163505316,0.06487862020730001,0.06531340032814001,0.05494871586562,0.060913117975,0.056933736801160005,0.05221380218862,0.0434859201312,0.04688813909888,0.054823105037200004,0.060898388177139995,0.059967094659800005,0.056149526499225
R.Ring_I_s_x,44.29615249632,43.29773254393999,42.524755096439996,42.39171676638,42.04841308591999,41.66670761108,41.133325958259995,41.20932922362,41.33262939452,41.678974914559994,42.117189025900004,42.31334915158,42.40580596924001,42.80680694578,43.50452194214001,43.976832580579995,44.068415832499994,44.36260070802,44.51251068117999,44.69710540769999,44.668894195579995,44.589389038060006,44.05482482909999,44.00078582764,44.21076965332,44.35096511844,44.31358718872,43.47828445434,42.9283302307,42.382701110839996,41.79464645388,41.09736099244,41.0760154724,41.46339263916,41.883641052259996,41.88639526368,41.841689109825
R.Ring_I_s_y,131.34006195066,141.80070495619998,142.12184753399998,142.75095825219998,143.31649169940002,143.67019958499998,143.66189880359997,143.655004883,143.645196533,143.64060974120002,143.144656372,143.1584350586,143.3219818116,143.4969635008,143.79104919460002,143.69530944820002,143.571789551,143.8424041748,143.64996337899998,143.4118652346,143.2965820312,143.6027038574,143.7481414796,143.73038330059998,143.84855957,143.915408325,143.4191772462,142.5201965332,142.1487365724,141.633529663,141.78862915020002,141.977383423,142.26630859380003,142.55737915039998,142.66487121560002,142.81771545400002,142.97688674925
R.Ring_I_s_z,25.49945373536,26.45018119814,26.75769233702,26.715877151500003,26.56414642334,26.77759132386,27.089211273220002,27.014078903199998,26.977975845320003,26.987295150759998,27.222576904300002,27.39787139892,27.57136268616,27.725986099240004,27.699866485579996,27.72687454226,27.51972465514,27.766077804560002,27.95804557802,28.15548896788,27.98529357908,27.723769378659995,27.73583412168,27.3842567444,26.94384422302,26.50678138732,25.9323616028,25.298309326180004,23.94237365726,23.71258163452,23.685596466059998,23.779140472420004,23.62318153382,23.56359825134,23.49552612304,23.61336402892,23.854283332825002
R.Ring_I_e_x,49.84877319336,50.169090271,49.380309295660005,49.17156906128,48.78194427492,48.336717224100006,47.796401214599996,48.03337783814,48.15975570676,48.57857818602,49.06367340088,49.22345733643999,49.28023757934001,49.62263259886,50.27876739503999,50.59274063112,50.71182250976,51.473595428479996,51.574944305420004,51.699301147460005,51.64111480714,51.653389740019996,51.14944610594,51.224150848380006,51.57279891966,51.80574417115999,51.7686630249,50.78824157716,50.010752868660006,49.42192077636,48.804033660879995,48.13598556518001,48.209927368180004,48.75943756102,49.34851226808,49.339369201660006,49.242682456975004
R.Ring_I_e_y,125.75473785402001,136.5363372804,136.83513183600002,137.48758850099998,137.943585205,138.34689636219997,138.33093566899998,138.35354919460002,138.30497741699998,138.240664673,137.87337951659998,137.87321167,137.9830535888,138.20234680160002,138.6496459962,138.7060302736,138.574935913,138.99400329579998,138.9039398194,138.7839630128,138.6586364744,138.94483642580002,139.0533355712,138.9352020264,138.97488403339997,138.9785766602,138.62316589360003,137.93503723140003,137.33304748519998,136.9422454834,137.16754455560002,137.3673339844,137.53596496580002,137.68181457539998,137.73201599159998,137.918334961,138.171367645
R.Ring_I_e_z,48.571955108640005,50.2545791626,50.56172180178,50.54670944216001,50.38366622924,50.62606353762,50.9379196167,50.823849487299995,50.778212738040004,50.75316314697999,51.00361404418,51.186453247079996,51.35830993652,51.539633178719995,51.558881378180004,51.662505340580005,51.44603347776,51.588364410400004,51.81526412966,52.05385284424001,51.89046325686,51.59809875487999,51.593836975120006,51.1834602356,50.68466033932,50.20560150148,49.659656524659994,49.112550354,47.77973861694,47.587664032,47.58316192628,47.67018280028,47.46244430542,47.32432098388,47.191959381100006,47.32045974734,47.596916198725005
R.Ring_I_d_x,-0.21966181825831996,-0.2712794005872,-0.2706554710866,-0.2676668047906,-0.2658380508424,-0.2633302271366,-0.2630564570426,-0.2694116294384,-0.2695331573488,-0.27239454388620005,-0.2742453932764001,-0.2728092551232,-0.2714007437232,-0.2690870046616,-0.26744542121860004,-0.261194318533,-0.26227993965179996,-0.28074020147339995,-0.2788230180742,-0.27644483447080004,-0.27526143789280005,-0.2788848996162,-0.28009377717960005,-0.28517655134200004,-0.2906509757044,-0.2943127155304,-0.294324439764,-0.28859518766399994,-0.2796121895314,-0.2779065370558,-0.2767287552356,-0.277883040905,-0.28164495825760005,-0.28804594874379996,-0.2947111487388,-0.2942414462566,-0.29218926280749996
R.Ring_I_d_y,0.2306141734126,0.2078358560802,0.20871814191340002,0.2077964663506,0.21212094426179995,0.21016260981560003,0.210465025902,0.2093000680208,0.210830450058,0.2131884247066,0.20810863077640002,0.208659234643,0.21077948212619999,0.20903007686120004,0.2029812455178,0.19697543084600003,0.1972744613888,0.1914135903118,0.18737175762640002,0.18270835876459998,0.1831048697232,0.1838913887738,0.18534969985480002,0.18931249678120002,0.19241142272960002,0.1949048161506,0.1893452733758,0.18102088272599998,0.1901221454142,0.18521066606020004,0.18243919610999998,0.18200353682019998,0.1867527186872,0.1924860119818,0.19474782347660002,0.19342625141179998,0.18972062319525002
R.Ring_I_d_z,-0.9413800239564001,-0.9397913813592,-0.9397768020626,-0.940835046768,-0.9403884053228001,-0.9415314197539999,-0.9415407538414,-0.9400034546852,-0.9396271109582,-0.9382702946664001,-0.9388691306115999,-0.9391669869421999,-0.9391024112702,-0.9401565313338001,-0.9419476151466,-0.9449724197386,-0.944604361057,-0.9404975891112001,-0.9418766975402001,-0.9435011029246001,-0.9437698125840001,-0.9425522923469998,-0.9419076561927999,-0.9395862936976,-0.9372811436654,-0.9356232047081999,-0.9367473959922,-0.9401799559594,-0.9410929203034,-0.9425819635392001,-0.9434695720672,-0.9432120561602002,-0.941167807579,-0.9380671262742,-0.9355289340018,-0.935949873924,-0.9373528957367501
R.Ring_D_s_x,49.84877319336,50.169090271,49.380309295660005,49.17156906128,48.78194427492,48.336717224100006,47.796401214599996,48.03337783814,48.15975570676,48.57857818602,49.06367340088,49.22345733643999,49.28023757934001,49.62263259886,50.27876739503999,50.59274063112,50.71182250976,51.473595428479996,51.574944305420004,51.699301147460005,51.64111480714,51.653389740019996,51.14944610594,51.224150848380006,51.57279891966,51.80574417115999,51.7686630249,50.78824157716,50.010752868660006,49.42192077636,48.804033660879995,48.13598556518001,48.209927368180004,48.75943756102,49.34851226808,49.339369201660006,49.242682456975004
R.Ring_D_s_y,125.75473785402001,136.5363372804,136.83513183600002,137.48758850099998,137.943585205,138.34689636219997,138.33093566899998,138.35354919460002,138.30497741699998,138.240664673,137.87337951659998,137.87321167,137.9830535888,138.20234680160002,138.6496459962,138.7060302736,138.574935913,138.99400329579998,138.9039398194,138.7839630128,138.6586364744,138.94483642580002,139.0533355712,138.9352020264,138.97488403339997,138.9785766602,138.62316589360003,137.93503723140003,137.33304748519998,136.9422454834,137.16754455560002,137.3673339844,137.53596496580002,137.68181457539998,137.73201599159998,137.918334961,138.171367645
R.Ring_D_s_z,48.571955108640005,50.2545791626,50.56172180178,50.54670944216001,50.38366622924,50.62606353762,50.9379196167,50.823849487299995,50.778212738040004,50.75316314697999,51.00361404418,51.186453247079996,51.35830993652,51.539633178719995,51.558881378180004,51.662505340580005,51.44603347776,51.588364410400004,51.81526412966,52.05385284424001,51.89046325686,51.59809875487999,51.593836975120006,51.1834602356,50.68466033932,50.20560150148,49.659656524659994,49.112550354,47.77973861694,47.587664032,47.58316192628,47.67018280028,47.46244430542,47.32432098388,47.191959381100006,47.32045974734,47.596916198725005
R.Ring_D_e_x,53.29652862548001,53.825644683840004,53.046540832519995,52.81152954102,52.43077545167999,52.01275253296001,51.597602081299996,51.84793930054,51.99072341917999,52.421310424779996,52.83452072141999,52.93336563112,52.965074157720004,53.29636535646,54.01315307616001,54.353551483139995,54.42757492066001,55.10088119508,55.1673866272,55.31749114992,55.2841667175,55.3330154419,54.95296173096,55.066763305660004,55.37773513794,55.575457763639996,55.428102111819996,54.437571716319994,53.62014083862,52.99320907592001,52.43007049562,51.96373138426001,52.081494140619995,52.626088714599994,53.21986923216,53.2152633667,53.091502189625
R.Ring_D_e_y,133.08263702413998,144.72178955060002,145.0019500732,145.6738067624,146.08439636219998,146.49448547360004,146.38923645,146.4059295654,146.3296966552,146.2425689696,145.9779968264,146.0129089358,146.10375366199997,146.35325622559998,146.87942199719998,146.958456421,146.8174987794,147.34549255380003,147.32134704560002,147.2399139404,147.106375122,147.4119110106,147.4798431398,147.2621917726,147.2701965332,147.288510132,147.0834075928,146.5381408694,145.84786376940002,145.5448303224,145.79217834460002,145.943963623,146.01773986819998,146.08927307140002,146.1152313232,146.32210388160001,146.613357544
R.Ring_D_e_z,62.92064361573999,64.79705200196,65.11224365236001,65.09292144776,64.95306091310002,65.1847076416,65.5142868042,65.40001220702,65.36530303958001,65.34970550535999,65.56204223632,65.74110717776,65.92994232178,66.09717712403999,66.05641174316,66.14034881591999,65.94118957518,66.04348602296,66.24079284668001,66.45043182373999,66.28559570312,65.97251434328,65.95970611574,65.59703521728001,65.12647705075999,64.64823913576001,64.043044281,63.41374511718,62.14376983644,61.9088592529,61.87726516724,61.940541839599994,61.777689361579995,61.684666442879994,61.56520309448,61.68045272826,61.94179439545
R.Ring_D_d_x,-0.2071870535614,-0.2140364050864,-0.2146028012036,-0.213065034151,-0.21358428895499998,-0.215176656842,-0.2225032269952,-0.2232852846384,-0.224245649576,-0.2249342828988,-0.2207264870406,-0.2171594351526,-0.215691834688,-0.2150419235228,-0.21859222352500002,-0.2201390355824,-0.2175015002492,-0.21232311129559997,-0.2102835863828,-0.21179069578679996,-0.21324595212939998,-0.215386864543,-0.22263877391800002,-0.224927252531,-0.222721925378,-0.2206601291894,-0.21420523524319995,-0.21361346840860002,-0.21127549111860003,-0.2090453505514,-0.2122500151396,-0.22405705153939998,-0.22662210166439997,-0.2263343870638,-0.22660982310779998,-0.22687536478059997,-0.22529060766125
R.Ring_D_d_y,-0.4379788696764,-0.479135429859,-0.47804456949220003,-0.479180163145,-0.4765222966672,-0.4769189655782,-0.4716924905776,-0.4713459432123999,-0.4697268426416,-0.46839135885219996,-0.4744036376476,-0.47645707726459996,-0.4753450155258,-0.47711343169220005,-0.4817298412322001,-0.48305569887159994,-0.4824782550336,-0.488854277134,-0.49271286726,-0.4949689686298,-0.4944881618022,-0.4956201493742,-0.493245589733,-0.48742020726220003,-0.48556607961680004,-0.48642182946199997,-0.49522017240519994,-0.5035825014113999,-0.4984147012234,-0.5035522699357999,-0.5048428058624,-0.5020329117774,-0.4964805722236,-0.49213048815739996,-0.4907113790512,-0.4919143855574,-0.494151763618
R.Ring_D_d_z,-0.8702484250068,-0.8512436270714,-0.8517145514488,-0.8514623045921998,-0.8528193593026,-0.8521899461743999,-0.8532274007798002,-0.8532154202462001,-0.8538551449774001,-0.8544084191319999,-0.8521773457527999,-0.8519564867017999,-0.8529501914977999,-0.8521257400511999,-0.8486127853395999,-0.8474604725837999,-0.8484737038614,-0.846130287647,-0.8443982243536,-0.8427035212517999,-0.8426187038422001,-0.8414063215256,-0.8409060955045999,-0.8436983585360001,-0.8453516840934,-0.8453995704648001,-0.8419314861298,-0.8371201395988,-0.8407984375954,-0.8382911324502,-0.8367051243784,-0.8353152871132,-0.8379426598549999,-0.8405826687814001,-0.8413376092909999,-0.8405617952348001,-0.83967722952375
R.Pinky_M_s_x,68.11373443604,66.22437286376,65.4462020874,65.2666015625,65.00623168944,64.75596313474,64.720703125,64.74202423096,64.96953277588,65.34157257078002,65.39264526366,65.33780059816,65.32842407226,65.76077728274,66.84511871338,67.51926727296001,67.36146697998001,66.89385070802,66.93332672118001,67.28629760741998,67.40449371337999,67.46665039062,67.44724426268002,67.41356811522,67.36560821536,67.35757141114,66.92611846924,66.17477264406,65.61831207276,64.94509429932,64.6163345337,64.76184539796,64.83176574706,65.07867431643999,65.42305297854,65.46952667234,65.31171417235001
R.Pinky_M_s_y,176.12150268559998,185.66063232419998,186.3957611084,186.8994659422,187.10801391599998,187.712625122,188.07758178720002,188.24449462880003,188.07700195299998,187.94928588880003,187.95761413559998,188.026535034,188.0073272706,187.9743743896,188.10572204599998,188.0525390624,187.9453796388,188.9946990968,188.928805542,188.906604004,188.76486206060002,189.05452575660001,189.306414795,189.326623535,189.3429626464,189.1696685792,188.6978698732,188.0441741944,186.95281982400002,186.641934204,186.9691192628,187.57265624999997,187.9075439454,188.102282715,188.2687683106,188.453137207,188.77338027975
R.Pinky_M_s_z,80.37830200194,83.29048156738,83.49575042724,83.53400268556,83.51989135742,83.54685363772,83.54602050781999,83.44228363037999,83.54535369872,83.661416626,83.72722167968001,83.98407897948,84.23536224366,84.4374191284,84.22985534667998,84.03994903566,83.90287475586001,83.88636627196,84.00626220702,84.06961212158001,83.90555114746,83.5759841919,83.28934631348,82.95540771483999,82.76020812988,82.56297607422,82.04889526368001,81.06692810058,80.17955169678001,79.81874847414,79.5785812378,79.16316528320002,79.06176910399999,79.23206939695999,79.29289550782,79.37366638184,79.497236251825
R.Pinky_M_e_x,64.55253982546,61.94080581661999,61.19948196411999,61.15430755615999,60.941779327380004,60.76166000368001,60.61073837280001,60.39278564452,60.5928504944,60.84282836912,60.92346878052,60.99446792599999,61.06257400512,61.57752304078,62.625382232679996,63.502780914300004,63.3631164551,62.32428665162,62.47029953,62.887458801280005,63.02102127076,62.89526062014001,62.69288940428,62.44594726564001,62.241484069820004,62.11757431030001,61.776618194579996,61.23558578492,61.049596405,60.47795410156001,60.136371612539996,60.02933425901999,59.92514114378,59.94903259278,60.0475753784,60.10275726318,60.056970596300005
R.Pinky_M_e_y,170.4892669678,183.2290008546,183.57308349599998,184.15195922840002,184.6330200196,184.91646423339998,184.7772827148,184.9207122802,184.8729217532,184.90763549800002,184.596813965,184.66503601059998,184.8198486328,184.9264282228,185.0528198242,184.7701904296,184.74777221660003,185.63823852540003,185.45028381359998,185.1343841554,184.95365295419998,185.28029479999998,185.2938323974,185.36760559060002,185.6605590822,185.82339782740002,185.4404632568,184.42493896499997,183.85532836880003,183.35798950179998,183.4218322754,183.3956970214,183.73650207539998,184.18977661139996,184.44943237299998,184.58252868640002,184.744884491
R.Pinky_M_e_z,29.02498474122,29.926866912819996,30.148186111439998,30.1721355438,30.140923309319998,30.17849998474,30.215218353300003,30.131877899159996,30.229890060440006,30.34652976992,30.42909927368,30.675528335580005,30.90982856752,31.09722938536,30.892830276479998,30.70085868836,30.55739326476,30.59657897946,30.71534881592,30.79308929444,30.63053474428,30.314161300660004,30.06119766236,29.742624282819996,29.5423789978,29.33413658142,28.8059501648,27.827265548720003,26.87406616212,26.51570243836,26.2935699463,25.94560203554,25.859397888179995,26.031159210199995,26.109430313119997,26.19308967592,26.31708955765
R.Pinky_M_d_x,0.066597994696344,0.0799310564995,0.07924349457026,0.07673510760068,0.07584238648414,0.07453341186046,0.07669164836405999,0.08115648031236,0.0816685795784,0.08394624590874,0.08339451402425999,0.08104627579448001,0.079600456357,0.07805922478438002,0.07873998433352,0.07494734674694001,0.07460893392564001,0.08526773452759999,0.08327976763252,0.08208201676606,0.0817952826619,0.08530180603266,0.08871591687201999,0.09269544929265999,0.09561578631401998,0.09777797162532001,0.09608930796384,0.09216487258674,0.08525190651414001,0.08335651606322,0.0835957869887,0.08830831646919998,0.09155725985766001,0.09571874439716,0.10030602365723999,0.10014353394521999,0.09805313684047501
R.Pinky_M_d_y,0.11420508548626,0.0453740693629,0.05267096236348,0.05126827582716,0.04618320539594,0.05217616260051999,0.061583345383400004,0.06202153936026,0.05978790894147999,0.05675697848200001,0.06271229237316,0.06272533014416001,0.05947812348604,0.0568744570017,0.056966938823440005,0.06124838888646,0.05966712534428,0.06263131126761999,0.06490896567702001,0.07038935273886,0.07111688852308,0.07042687982319999,0.07487449795008001,0.07387499064208,0.06871338635684,0.062441173940900006,0.0607829749584,0.06753466874361999,0.05779896900056001,0.06127817109225999,0.06619212031364001,0.07794175893068,0.0778313398361,0.07300707995889999,0.07126853317022,0.07222527861596,0.07517144083977499
R.Pinky_M_d_z,0.9773329496384001,0.9957612514496,0.9954617142676001,0.9957285881042,0.9960476636888,0.9958496451378,0.9951489567755999,0.9947683334352,0.9948627471925999,0.9948519706726,0.9945391416546,0.9947336912156001,0.9950506567956001,0.9953241229058001,0.9952650904656,0.9953035950660001,0.9954228639604,0.9943835854530001,0.9944045901298001,0.9941360831260001,0.9941079854966001,0.9938617825508,0.9932333827017998,0.992946743965,0.9930408358573999,0.9932463765142,0.993509531021,0.9934482932089999,0.994676566124,0.9946309924126,0.9942944884299999,0.9930358886719999,0.9927524209024,0.9927251338959999,0.9923996090888,0.9923457384110002,0.9923377037045
R.Pinky_P_s_x,64.55253982546,61.94080581661999,61.19948196411999,61.15430755615999,60.941779327380004,60.76166000368001,60.61073837280001,60.39278564452,60.5928504944,60.84282836912,60.92346878052,60.99446792599999,61.06257400512,61.57752304078,62.625382232679996,63.502780914300004,63.3631164551,62.32428665162,62.47029953,62.887458801280005,63.02102127076,62.89526062014001,62.69288940428,62.44594726564001,62.241484069820004,62.11757431030001,61.776618194579996,61.23558578492,61.049596405,60.47795410156001,60.136371612539996,60.02933425901999,59.92514114378,59.94903259278,60.0475753784,60.10275726318,60.056970596300005
R.Pinky_P_s_y,170.4892669678,183.2290008546,183.57308349599998,184.15195922840002,184.6330200196,184.91646423339998,184.7772827148,184.9207122802,184.8729217532,184.90763549800002,184.596813965,184.66503601059998,184.8198486328,184.9264282228,185.0528198242,184.7701904296,184.74777221660003,185.63823852540003,185.45028381359998,185.1343841554,184.95365295419998,185.28029479999998,185.2938323974,185.36760559060002,185.6605590822,185.82339782740002,185.4404632568,184.42493896499997,183.85532836880003,183.35798950179998,183.4218322754,183.3956970214,183.73650207539998,184.18977661139996,184.44943237299998,184.58252868640002,184.744884491
R.Pinky_P_s_z,29.02498474122,29.926866912819996,30.148186111439998,30.1721355438,30.140923309319998,30.17849998474,30.215218353300003,30.131877899159996,30.229890060440006,30.34652976992,30.42909927368,30.675528335580005,30.90982856752,31.09722938536,30.892830276479998,30.70085868836,30.55739326476,30.59657897946,30.71534881592,30.79308929444,30.63053474428,30.314161300660004,30.06119766236,29.742624282819996,29.5423789978,29.33413658142,28.8059501648,27.827265548720003,26.87406616212,26.51570243836,26.2935699463,25.94560203554,25.859397888179995,26.031159210199995,26.109430313119997,26.19308967592,26.31708955765
