,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
R.Pinky_P_e_x,57.893376159679995,55.364603424079995,55.06680755616001,55.2567276001,52.93925476072,50.000212860119994,43.28085861206,41.00261993408,42.079544830319996,41.266108703600004,36.981951904300004,41.915027618399996,41.474758148199996,39.5904396057,40.82833633422,41.38475112914,41.85108337402,42.59276580812,43.5401977539,44.48539505004,44.79034805296,44.529648590099995,44.4336921692,43.83975296022,43.98966140746,41.96361618044,41.14842147828,41.3371116638,42.31275787352,42.568010330199996
R.Pinky_P_e_y,233.3574188232,252.08139038080003,260.32348632800006,256.9790496824,240.7061676026,222.07109985359997,211.35201416039996,211.78552246099997,219.2842864988,237.36520996099998,239.08567504900003,236.18827819839998,231.59447937,225.03289794920002,221.6349395752,223.16018066400002,224.2132598878,224.92756347660003,225.84640502940002,226.6768066404,227.7601898194,227.8374633788,227.475604248,226.1288543702,228.9459411622,232.11389160160002,232.83759765620002,231.4100097656,230.3342559812,229.747817993
R.Pinky_P_e_z,-61.80895233154,-58.29073257446,-65.75292434694,-96.92311859127999,-132.17811889659998,-153.91620483399998,-158.7744171146,-163.73985900860004,-166.9129150392,-125.60365448,-129.71222229,-163.692376709,-168.0643096924,-163.210726929,-162.6564971924,-161.484963989,-160.8631439208,-160.4561920168,-160.16435241719998,-159.23850708,-157.8544921874,-155.5433441162,-150.8445617674,-143.95189819339998,-138.0962127686,-134.3240875244,-133.52440490700002,-133.820114136,-134.5654022214,-135.513839722
R.Pinky_P_d_x,0.3020432226363,0.38792677521700003,0.3681392848492,0.37910667657860003,0.4486755907534,0.5042814493178,0.54745439291,0.5473412036896,0.524832779169,0.4893614649772,0.5360011577606,0.5045279622077998,0.5083209276202,0.530878996849,0.5405337810516,0.5462415218351999,0.5434920430182,0.5416152477266001,0.5340945959087999,0.5223431110382,0.5145188212394001,0.5217649340630001,0.5211883306502001,0.5192357301714,0.5131312131879999,0.5340340137482,0.5384397864342001,0.5350434899330001,0.5222550272941999,0.5184072852135
R.Pinky_P_d_y,0.27292263209800005,0.17383519113079998,0.1637175023556,0.2788510620596,0.5310174286364,0.6971090793610001,0.7524042487143999,0.7530765652656,0.7349445819854,0.6672290921212001,0.6438483834268,0.6759726166723999,0.7131254911424001,0.7129388213157999,0.7058270812031999,0.7049157857896,0.7109788417814,0.706606543064,0.701875972748,0.7044920802114,0.71380995512,0.7168179154392,0.7270345091818,0.7393615603447999,0.7458218693734,0.7403116583824,0.7403940677644,0.7416741371154,0.7471282958984,0.7493104338645
R.Pinky_P_d_z,0.8843676209447999,0.9050511360167999,0.9151924133302,0.8795608758928,0.7133562445642,0.5044755697251999,0.36562677621820006,0.3649545133114,0.42703565359100004,0.5611767411232,0.5457487940788,0.5365872502328,0.48230876922599997,0.4578867018224,0.45784009099,0.4524386048318,0.4462286233904,0.4553046047688,0.4712768554688,0.4804502665998,0.47511783242219996,0.46246880292880005,0.4469307720662,0.4286069869996,0.4247597157954,0.4083043336868,0.4023552715776,0.4044962823388,0.4111390829086,0.412052705884
R.Pinky_I_s_x,57.893376159679995,55.364603424079995,55.06680755616001,55.2567276001,52.93925476072,50.000212860119994,43.28085861206,41.00261993408,42.079544830319996,41.266108703600004,36.981951904300004,41.915027618399996,41.474758148199996,39.5904396057,40.82833633422,41.38475112914,41.85108337402,42.59276580812,43.5401977539,44.48539505004,44.79034805296,44.529648590099995,44.4336921692,43.83975296022,43.98966140746,41.96361618044,41.14842147828,41.3371116638,42.31275787352,42.568010330199996
R.Pinky_I_s_y,233.3574188232,252.08139038080003,260.32348632800006,256.9790496824,240.7061676026,222.07109985359997,211.35201416039996,211.78552246099997,219.2842864988,237.36520996099998,239.08567504900003,236.18827819839998,231.59447937,225.03289794920002,221.6349395752,223.16018066400002,224.2132598878,224.92756347660003,225.84640502940002,226.6768066404,227.7601898194,227.8374633788,227.475604248,226.1288543702,228.9459411622,232.11389160160002,232.83759765620002,231.4100097656,230.3342559812,229.747817993
R.Pinky_I_s_z,-61.80895233154,-58.29073257446,-65.75292434694,-96.92311859127999,-132.17811889659998,-153.91620483399998,-158.7744171146,-163.73985900860004,-166.9129150392,-125.60365448,-129.71222229,-163.692376709,-168.0643096924,-163.210726929,-162.6564971924,-161.484963989,-160.8631439208,-160.4561920168,-160.16435241719998,-159.23850708,-157.8544921874,-155.5433441162,-150.8445617674,-143.95189819339998,-138.0962127686,-134.3240875244,-133.52440490700002,-133.820114136,-134.5654022214,-135.513839722
R.Pinky_I_e_x,49.45312957766,44.67726211546,44.3076538086,44.37390289308,43.7116531372,41.7728744507,34.91487350462,32.208650589,33.28371353148,33.25344924926,29.2309436798,32.936197280900004,32.394774246219995,30.69782447814,31.983752441420002,32.5876083374,32.9785682678,33.50749053958,34.5052963257,35.50837097164,35.85583190918,35.56824035644,35.850654602060004,35.50257415772,35.83060760498,34.00690078734,33.12665863038,33.08022460934,33.91669464112,34.14998817445
R.Pinky_I_e_y,220.95970153820002,239.67611084,247.89607543939997,244.55195617679996,230.80737609879998,216.78509216319998,208.5179382326,208.40823669439996,215.0108032228,230.6921569824,232.2356628418,230.505581665,226.9394104004,220.4630035402,217.0011932374,218.60116577159997,219.8186553954,220.4722625732,221.01372985840004,221.5858032226,222.6594909668,222.9811248778,222.42333068859998,220.941165161,223.64595336899998,227.25117492660002,228.32743530279998,227.0653961182,225.893359375,225.323059082
R.Pinky_I_e_z,-66.63130874634001,-61.53754119872,-68.63046798706,-95.85105590814,-122.7224761964,-140.457635498,-144.6138031006,-149.960394287,-153.4008026124,-112.5802474976,-116.61825866680002,-150.830282593,-154.85438232400003,-149.8431396486,-149.2784088136,-148.0500579836,-147.4231933594,-147.17957763680002,-146.9855560304,-146.11730651860003,-144.7081481934,-142.3230865478,-137.4491485598,-130.4523040772,-124.53152618380003,-120.47874450680001,-119.5971420288,-119.9777557372,-120.83743438739998,-121.7940750125
R.Pinky_I_d_x,0.50575891435154,0.640208911896,0.6445105314254,0.651918876171,0.5527654409408,0.49284614324560005,0.5011516094206,0.5267892837528001,0.5269009232522001,0.47998611331,0.46431227326400004,0.537863099575,0.5439224004745999,0.5326985716817999,0.5298213005065999,0.5269795536994,0.5314944386484,0.54423943758,0.541222012043,0.5377547860146,0.5352084636690001,0.5368195652961999,0.5141536235808,0.4994259357452001,0.4887557923796001,0.4766348600386,0.480531346798,0.49461615681660004,0.5029532194138,0.504268795252
R.Pinky_I_d_y,0.7396779417992,0.7431193947792,0.7444449067114001,0.7444259285928,0.5929720342160001,0.31665020883100004,0.1697710067034,0.2023111373186,0.2559965282678,0.39973902702319997,0.4103394985198,0.34041323661800005,0.2788547098638,0.27375256419199995,0.2775774955748,0.2731009006502,0.2632520616054,0.26688795685760003,0.28949404358860004,0.3049687087538,0.30554953813560004,0.2909115850924,0.3026486575604,0.3107605874538,0.31748776435840004,0.2912936031818,0.2701743304728,0.2602574169636,0.266025066376,0.2650584578515
R.Pinky_I_d_z,0.2860090374946,0.1944951325656,0.1723748236896,-0.06422022357576,-0.5664259076120001,-0.8062150597572,-0.848270046711,-0.8254377484323999,-0.8094225764274,-0.780147278309,-0.7843738317488,-0.7704840660096,-0.7913202762604,-0.8007649540902,-0.8013939619063999,-0.8047977447508,-0.8050996780398,-0.7953151822090001,-0.7894557237626,-0.7860052824020001,-0.7875115633012,-0.7919394850732001,-0.8024315834048,-0.8086725354194,-0.8125720739362,-0.8293840885164,-0.8342912316322,-0.8292052507401999,-0.8223527550696001,-0.8218616247174999
R.Pinky_D_s_x,49.45312957766,44.67726211546,44.3076538086,44.37390289308,43.7116531372,41.7728744507,34.91487350462,32.208650589,33.28371353148,33.25344924926,29.2309436798,32.936197280900004,32.394774246219995,30.69782447814,31.983752441420002,32.5876083374,32.9785682678,33.50749053958,34.5052963257,35.50837097164,35.85583190918,35.56824035644,35.850654602060004,35.50257415772,35.83060760498,34.00690078734,33.12665863038,33.08022460934,33.91669464112,34.14998817445
R.Pinky_D_s_y,220.95970153820002,239.67611084,247.89607543939997,244.55195617679996,230.80737609879998,216.78509216319998,208.5179382326,208.40823669439996,215.0108032228,230.6921569824,232.2356628418,230.505581665,226.9394104004,220.4630035402,217.0011932374,218.60116577159997,219.8186553954,220.4722625732,221.01372985840004,221.5858032226,222.6594909668,222.9811248778,222.42333068859998,220.941165161,223.64595336899998,227.25117492660002,228.32743530279998,227.0653961182,225.893359375,225.323059082
R.Pinky_D_s_z,-66.63130874634001,-61.53754119872,-68.63046798706,-95.85105590814,-122.7224761964,-140.457635498,-144.6138031006,-149.960394287,-153.4008026124,-112.5802474976,-116.61825866680002,-150.830282593,-154.85438232400003,-149.8431396486,-149.2784088136,-148.0500579836,-147.4231933594,-147.17957763680002,-146.9855560304,-146.11730651860003,-144.7081481934,-142.3230865478,-137.4491485598,-130.4523040772,-124.53152618380003,-120.47874450680001,-119.5971420288,-119.9777557372,-120.83743438739998,-121.7940750125
R.Pinky_D_e_x,42.9696762085,36.62522888186,36.377152252200005,37.49491577148,40.8715797424,40.66936874392,33.74429206848,30.48424224854,31.5683403015,32.070109558119995,28.759889602659996,31.325374984739994,30.592340850840003,29.10664520264,30.542890930160002,31.227232742320002,31.497844696020003,31.808748245239997,32.82410125732,33.81172866824,34.085773468,33.790059661860006,34.32885818482,34.048808288560004,34.41042022704,33.009296417259996,32.20543899538,31.98724555968,32.5820487976,32.74944114685
R.Pinky_D_e_y,209.09011535640002,228.0496490478,236.50554504399997,235.3096740722,228.21443481440002,219.5971740724,213.33468933120002,212.74068603519999,218.66314392100003,232.13192749019998,233.44241027860002,232.9129638672,230.3055633546,223.79709472660002,220.2543792724,221.89462890600004,223.2558990478,223.79462890639996,224.05661315920003,224.509008789,225.63563842759999,226.11768493660003,225.5047698974,223.9617004396,226.5913726808,230.5312500002,231.94333496079997,230.85349731460002,229.6466766358,229.08956909149998
R.Pinky_D_e_z,-64.78405838012,-57.48724517824,-63.79038848876,-87.01405029296001,-108.7436660768,-126.10660552959999,-130.7644744872,-136.0091674802,-139.261730957,-97.99621582031999,-101.9654602052,-136.4178024292,-140.6482421876,-135.6036499022,-135.00349731440002,-133.77650451660003,-133.19577941900002,-132.9493652344,-132.69064025900002,-131.79919128420002,-130.409854126,-128.060185242,-123.14506835920001,-116.12806549060001,-110.18823089600001,-106.17287750240003,-105.36701354979998,-105.80448455819999,-106.6754364012,-107.641845703
R.Pinky_D_d_x,0.44077398106458004,0.5473222851752,0.5390614390374001,0.4675865650176,0.1930487513542,0.07500879466534001,0.07956810668110001,0.1172134801744,0.11659934520740001,0.08043534755702,0.03201903440058,0.10949271023274001,0.1225171223282,0.10815746486166,0.09793992042548,0.09246904402969999,0.10064950436352,0.11546893566859999,0.1142761960626,0.11532617807399999,0.12031648010019999,0.12086858600380002,0.10344132930042,0.09881706982846,0.09653462767606,0.06781033277514001,0.06261823102832001,0.07429325729608,0.09072011262176001,0.09519961848855
R.Pinky_D_d_y,0.8031644105911999,0.7902875661849998,0.7742506265638001,0.628227198124,0.176250405050778,-0.19114615619216,-0.32740972638120003,-0.2944902718068,-0.24826114773740002,-0.09786576032642001,-0.08202644437552,-0.16363741606459997,-0.2288081109524,-0.2266286820174,-0.22112935483459997,-0.22386713624,-0.23364041745659997,-0.22583184540279996,-0.20683449208739998,-0.1986995846034,-0.2022981703282,-0.2132019400596,-0.2094551950692,-0.20531534850599997,-0.2002094596624,-0.2229571014642,-0.2457842081786,-0.2574892759324,-0.2551248848438,-0.256021618843
R.Pinky_D_d_z,-0.12752611041060002,-0.275311487913,-0.3289956212042,-0.6006793379782,-0.9501838445661999,-0.9754851579666,-0.9413824439048,-0.9483089447019999,-0.9610774397850002,-0.991322851181,-0.9959971070288001,-0.9796620607375999,-0.9656364560123999,-0.967902970314,-0.9703109383581999,-0.9702187180519999,-0.9670827269555999,-0.9672729492188001,-0.9716710686683999,-0.9732478737832,-0.9719003438949999,-0.9694946646690001,-0.9722936868666,-0.9736638426780001,-0.9749591112137999,-0.9724151253702,-0.9672671079636,-0.9634022712707999,-0.9626359462738,-0.961971849203
R.Thumb.TTP,74.55470428468001,72.99666748048,72.67866363526,71.39140930177999,69.18401947020001,64.83666000364,58.760069274900005,56.26586303711999,55.73929214476,58.92732391358,57.05600891112,55.97020187378,55.61554336548001,55.48994979858001,55.391221618639996,55.35440444944,55.33181838992001,55.31093063356,55.28276138307999,55.23983688356001,55.1993019104,55.18416061402,55.13303375244001,54.99665374756,54.86793823242,54.755264282220004,54.68479003906,54.662053680439996,54.640309905980004,54.620908737200004
R.Index.TTP,77.81400909423999,73.54368133543998,75.5469619751,77.86159973146,83.41048736572,89.47659912112,87.85592041016,70.65197906494,49.10540466308,50.66907272338,85.47673187256,81.21519470212002,69.20714111328,82.63509674072,89.61847839356001,90.03130035398001,88.38608551026,88.15995635986,87.98720092773999,88.53978271484,88.34087219237999,84.78337402344,89.91485748292,92.07431945802,92.39978332519999,92.53507232666,92.59600219725999,92.68422088624,92.72005767821999,92.73559188845
R.Middle.TTP,81.45447845459998,77.15440063477999,77.22777709959999,70.65022430420001,50.29125442506,42.15456466676001,40.03957824706,39.40482254028,38.87940139772,38.793075561520006,38.745652770979994,38.78578109742,38.675135803239996,38.63768386842,38.635975646960006,38.63641433714,38.63422088622,38.63928146362,38.660929870619995,38.685905456540006,38.7002182007,38.709709930420004,38.766924285900004,39.01819534302,39.182968139639996,39.2523452759,39.260017395,39.26538543702,39.26969299316001,39.2813053131
R.Ring.TTP,70.13134307862,64.88183135986,64.72996215821999,59.16912231445999,45.650643920899995,38.83629150392,36.678486633300004,36.05285186766,35.76089706424,35.41888198852,35.307745361319995,35.26766738892,35.175813293459996,35.1633682251,35.166789245619995,35.16355819704,35.158740234380005,35.158966064439994,35.17222595212,35.183724975580006,35.190045166,35.194188690160004,35.22687988282,35.393291473379996,35.51848983766,35.59272842406,35.60567626952,35.608734893800005,35.610443115239995,35.6130027771
R.Pinky.TTP,55.16342239378,48.57936706544,49.173552703860004,48.8533050537,43.12246551516,38.81507339478,36.75613174438,36.024834442140005,35.59829788206,35.053294372559996,34.956636810320006,34.9353210449,34.839747619620006,34.79497070314,34.77840881348,34.75647201538,34.73221206664,34.6892227173,34.66521606444,34.65639038086,34.650321960460005,34.639144134519995,34.63677749631999,34.698319244379995,34.755494689939994,34.791542816139994,34.796267700179996,34.7922355652,34.78972625734,34.7895202637
L.Thumb.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb.TNA,42.743474776599996,26.9609694648,25.691945993220003,28.754556824439998,36.6859906798,45.803258525340006,52.96572014024,54.76259312052,50.81640557877999,41.23870939204,51.30522365022,53.93819960818,53.41896631156,54.8421908336,54.508746125879995,54.1851036108,54.11531150719999,54.55755686304,54.5782231981,54.298620846640006,53.60435718184001,53.85700008671999,55.5648886474,59.09203723738,58.876964392939996,59.3145327963,59.509610370480004,59.70763734952,59.61551286612,59.94959583705
R.Index.TNA,42.19157046584,27.460008290140003,21.29833250288,15.69624410314,26.315244557739998,57.91005503598001,49.39715653466,25.81119051406,87.70951814712001,68.99954672834,60.16552083812,36.08922343344,25.66379407408,38.95115548636001,52.57675541436,45.794975453860005,36.9266740076,32.254770910640005,38.55435119314,47.86846994596,45.731628852280004,39.02221659944,57.22192457528,75.92650082461999,68.84119799182,66.95325906108,68.60116591118,70.56592877504,71.17827880154,71.5855584023
R.Middle.TNA,33.38825638128,18.85620511264,24.74868620276,47.162134632180006,87.48352512432,98.63438029200002,97.50270676459999,96.33654652126,96.25174771447999,95.56553682704,90.41754743855999,89.03664509962,89.84288637803999,88.21123678972,87.91949581947999,88.40570343526,88.56609201735999,87.75948445510001,86.96661526989999,86.49370457715999,86.88249026134,87.19238961578,84.0440365919,77.5157954283,78.44419099722,80.05379385248,80.37425940204,80.08519995744,79.80393771153999,78.972782299
R.Ring.TNA,38.390365034160006,26.8622887742,37.534925892100006,57.72934316828,86.05107243654,96.0183183099,95.01724410207999,92.8899222878,93.9796932184,95.26252579538,88.56298543842,87.05704364046001,87.65265668276,85.76837512339999,85.78333945789998,86.36817172834,86.39876052832,85.22955657572001,84.55252191823999,84.34474604904,84.78234862066,84.87135285782001,81.9333232892,75.48670601692001,76.43564491512001,78.1584144398,78.68758523542,78.26930960272001,77.87591530259999,77.1660087215
R.Pinky.TNA,42.26415650858,33.31997895696,39.17829246277999,52.222697674079996,76.32222540058,87.57558810484,88.69927445793999,86.08958964134,86.62632392471998,88.42257709262,80.93898706374002,78.81858774052,79.58702524753998,77.72192028679999,78.20141998826,79.0482613691,79.12162884026,77.60122156446,76.8527888948,76.80818973832001,77.35362736281999,77.33574095804,74.91792873212,69.08691703894,70.10328496337999,71.48695219852,71.95596497528001,71.35509138652,70.84499741814,70.2301613085
L.Thumb.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_Index.ang,45.617706722499996,50.68347051644,41.19342003659999,32.28565560783999,13.992301721101999,15.693455459966,21.1242636298,56.49343934029999,119.00608099200001,91.04583918274001,24.53824315862,34.51112201262,41.00147535086,24.3989404979,20.99691132072,18.552641238379998,19.994881768139997,23.0316190203,19.410806324840003,17.74905278424,17.85490505256,19.34190054608,21.144377463939996,30.058627713240003,23.68679965376,22.85413912908,24.532496055979998,25.808240425819996,26.129311778740004,26.17191072485
R.Index_Middle.ang,10.96397131492,9.3037864395,11.080999596481998,42.087650754660004,109.8391229181,154.8242824094,142.9729681866,82.39664636606,13.885152852462,43.38038409976,149.6686188278,110.62628190216,95.85261724573999,124.8884434912,139.3923483076,132.59860877019997,122.72764224139999,116.0150127048,122.35524365879999,132.62819575659998,131.2387882526,124.26708670939999,140.22129235,153.277009308,147.0251046928,146.5944751812,148.56414734179998,150.35590123219998,150.7781800192,150.35589029850001
R.Middle_Ring.ang,9.220402711518,10.11427825043,15.05234976102,14.272731200909998,8.962209513233999,11.535050174240002,12.161335387040001,11.950676228599999,10.73238152986,9.697442810245999,9.521986876326,10.049118168042,10.6558639153,10.55080623004,10.262113240119998,10.002673412592,10.03455667739,10.299783071899999,10.370755689160001,10.316045117220002,10.28182610964,10.30802069956,9.979682439444,9.238368386672002,8.809725247369999,8.717234821836,8.92059444242,9.109373779814,9.24987010895,9.24118812297
R.Ring_Pinky.ang,12.766379554579999,12.976102331639998,11.081997395319998,12.210061899420001,14.352170544060002,13.071713003380001,13.345762157139998,16.4743420045,16.35846066628,13.708594479359999,12.31340997538,13.3853800927,15.04017680314,15.25759939936,13.90049696726,13.35690579596,13.6431273951,14.28177400378,14.189582038100003,13.71568473662,13.70724790796,14.00277215964,13.00446814414,12.01592788194,11.828406791019999,12.23979803028,12.65087526314,12.83254999266,12.7774497316,12.657057754899999
L.Thumb_Index.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_Middle.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_Ring.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_Pinky.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.sphere_center_x,34.59222145078,22.98672904968,22.836941909780002,22.84532737734,24.793645477299997,29.430036544820002,23.83541069032,18.788482666020002,20.2309764862,20.347952461240002,6.08940677643,9.990375804898,12.088514709479998,9.17816390991,10.720575141918,14.342783927920001,16.7302066803,17.75441131594,18.43001480102,17.58620185852,17.429647827160004,17.20890121458,15.43891468048,9.183258056648,9.033120918272001,7.3509320259079995,6.788887882232001,6.530116462706,7.1346769332880005,7.472519397734999
R.sphere_center_y,191.38240051286,227.55117492679997,237.6239532472,242.70980224619998,236.4084869386,224.22035522439995,212.40089416499995,213.20402221679996,221.21552734379998,234.91421203599998,247.7073181154,242.05900878920002,234.2793884278,227.5927856444,225.81247863779998,224.02492675759999,223.13320922840003,223.27517700200002,223.96477050779998,226.38894348139996,227.4898956298,227.9153137208,230.634805298,237.6412750242,239.27908020019999,242.5341796876,243.72068786640003,243.065234375,241.838546753,241.0590438845
R.sphere_center_z,-37.72759895326,-50.00475463867999,-59.116088867200006,-90.68356018058,-128.9476058962,-155.65911254879998,-161.31090393059998,-163.093823242,-165.590255737,-123.5479904176,-126.1892181396,-161.6427124024,-166.413897705,-161.65524597159998,-161.9937988282,-160.38161315899998,-159.1104492188,-157.99703063980002,-157.4933593752,-157.15169982900002,-155.91481628420001,-153.3137054442,-149.060220337,-141.88594055180002,-136.0434051514,-132.4597045898,-131.7971984862,-132.15046386720002,-132.9419769288,-133.7919692995
L.sphere_center_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
