,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
R.Index_M_d_z,0.815213441849,0.44517423510559995,-0.42694068551054,-0.5896456599234,-0.262450531125,-0.10760457813728,-0.2654942184686,-0.2941182374954,-0.1513840436934,-0.16759836673739997,-0.2060388177634,-0.20488534569720002,-0.2111829489468,-0.21700868904620002,-0.204366248846,-0.2269243359566,-0.2185373783112,-0.225382885337,-0.24642374813560003,-0.260241252184,-0.2093759149312,0.08159413840613199,0.20257877111439998,-0.04181642308816,-0.4199634671209999,-0.5801304221154,-0.6214378237724,-0.6199432849882001,-0.6136388540268001,-0.5988325595856,-0.5819810032846,-0.5698735952376001,-0.5470771551129999,-0.4801998078824,-0.46129380464560005,-0.5205606758596,-0.5555644869804,-0.5592886686324,-0.556691455841,-0.5551073074342,-0.5484179496766,-0.5409460902214,-0.5352302670478,-0.5277413368224001,-0.5238424837585001
R.Index_P_s_x,21.426162338239997,5.901218855382202,-0.2573815345781999,-4.412388467788,-3.8651715278619996,-0.35463989973079996,-5.86813993454,-1.5951441884051998,5.302959156036,3.120356345177,0.3979797840102,-0.2823234468696,-1.489685463906,0.16234236359659998,1.006857919694,-1.2083787322054,-1.0773651182650001,0.10341101586819998,0.358118703961,0.6113763153554,0.7691064462058,12.31628952028,26.05338974,28.741109466539996,36.68533172606,35.76046447754,26.335980224599997,20.4534500122,20.49897079468,21.22047843934,22.5069343567,23.04748497008,23.03543319702,24.5011001587,26.610165786739998,26.66779899596,25.04266777038,23.81445579528,22.99321708678,22.648955154419998,22.63270034792,22.734884643539996,23.090474700900003,23.647187042260004,23.97756004335
R.Index_P_s_y,244.8703857422,225.7816009522,211.5894073486,209.82333068839998,209.1943206788,202.25864257819998,197.8402343752,206.8631286622,208.31157226559998,205.60558471680002,202.376486206,203.7621917724,203.65076904300003,207.93133544920002,207.17390747079997,203.1424713134,203.4104492186,203.53322753920003,202.65935668920002,203.0628234862,206.53018188479996,211.33025817900003,206.08824462880003,203.7128509522,207.35192871099997,208.6497253418,198.03438415520003,190.386956787,189.850668335,188.75817871119997,189.60656738280002,190.369329834,192.8031066894,196.68641052239997,196.82301025419997,194.79752502440002,190.92972412120002,190.20447692880003,189.90120849600004,189.71867370599998,190.014248657,190.0562805178,190.6678009032,191.3142791748,192.050163269
R.Index_P_s_z,-3.5302499771100004,-2.8718183487649998,56.478988647479994,70.86774215697999,22.286870241182,-0.8150579601552007,33.705992507939996,30.732840156560002,4.98989200592,10.162592029577999,17.94222431184,19.42204437258,24.828568649300003,24.75749702452,21.89931373598,26.75849151612,24.686444473279998,25.597171401959997,28.116157531739997,28.6313682556,18.513215255751998,-21.3798659235094,-44.29237823486,-29.787652778620004,0.24155651927139984,13.481452751155999,22.27326850892,27.82839050294,25.66840324402,23.33734397888,21.55055160524,20.85806884766,19.035312271120002,9.499606513994,4.6059799194340005,15.706505775439998,21.34185447694,22.69067382812,23.299307632439998,23.500983047480002,23.15755462648,22.75161361694,23.4290901184,24.725555038459998,25.659331321699998
R.Index_P_e_x,-0.03714227676000022,-27.277640151979995,-3.4526523351609995,-15.274645423886,-17.30963020326,-12.919682693480002,-12.72074203492,-10.857227706920002,-10.42997989655,-11.59036388398,-12.516278266899999,-13.127729797359999,-13.406060409539998,-11.713953971859999,-10.654149436954,-10.82465686796,-11.05215129854,-10.172082519532001,-10.083983230607998,-10.87417430876,-15.633270645139998,-17.0415590286,-12.301635932920002,-8.120650672927999,6.9424494862494,18.4389816284,19.56560401918,16.971113395699998,15.944064521779998,15.744197845479999,16.19737091064,15.459045410159998,10.430176925662,-0.5540962696072,-2.1098846435525997,3.6885396957414,11.487254524222001,14.09425697328,12.930500221259999,10.31781692507,8.790676307678,9.252298927308,10.015514945976,11.172149658220002,12.16772556305
R.Index_P_e_y,241.46158752459996,213.23967590340004,203.4701629638,202.4711059568,197.691906738,189.1851684572,184.96199646,194.149081421,195.56191711419999,193.7871643068,189.5425292968,190.951086426,190.4623046876,194.7401031496,194.83923645,191.24502258299998,191.72868652359998,191.6422851562,191.09694824239998,192.0547119142,194.04104003919997,199.968307495,197.79575500500002,194.50084533659998,197.15655822760004,198.3381744386,186.3835876464,178.151434326,177.61099548340002,176.278689575,176.48859558120003,176.5260650634,178.7819213868,186.7492279052,187.8527313232,183.80729064919998,177.12939758299999,175.8124542238,175.25475158720002,174.94797973640001,175.3585754394,175.29616088880002,175.71081542960002,175.83855285659996,176.41494751
R.Index_P_e_z,-36.25005302428,-1.0913335800300004,94.64568176274,108.2221984863,57.87148742676,34.56880760192,70.62958526614,67.13384170534,39.22676544190001,45.17052307128,53.299001312259996,54.81783599852,60.4067100525,60.34857940674,57.86090774534,63.47706985474,61.37508392334,62.1381614685,64.71780548096,65.08669281004,52.41588058472,1.9091164290812004,-38.33021011352,-19.117986011502,24.1721572876,47.542258453360006,59.61721038818,65.5038467407,63.23417663572,60.709305572519995,58.56919250488001,57.36865081786,53.90443191528,38.565990447999994,30.61849021912,46.054035186760004,56.034239959720004,58.477863311760004,58.88726348878,58.30872116088,57.450908660900005,57.14301986696,57.89282531738,59.182101440400004,60.27877616885
R.Index_P_d_x,0.5395501375195999,0.8340588212012001,0.08032355830063999,0.2730582416056,0.33797029256839994,0.31586331725120004,0.1722624957562,0.2328326612712,0.39549875259379996,0.369801902771,0.32464198470120004,0.32291116118420005,0.29955696463559994,0.2985494196416,0.29313744902620004,0.2417365074158,0.2507487565278,0.2583080232146,0.26249628067,0.28872675299640005,0.41232723593740006,0.7380052328110001,0.9641786098482001,0.9266405463217999,0.7476843118668001,0.4354319393634,0.17019547969096,0.08753987923258,0.11450242400146,0.1376641631126,0.158611446619,0.19076017439380002,0.3168742269278,0.6298440337182,0.7219721078873998,0.5776585817337999,0.34075949192039995,0.24434888362900004,0.25295920372,0.30998337268820003,0.3479644060136,0.33892876505840003,0.32868173122399996,0.31360073089599994,0.29687868058699995
R.Index_P_d_y,0.08569125533112001,0.31528218686579995,0.20410371422748003,0.18482213318360002,0.2891506671904,0.32864440083519997,0.3237365067004,0.319609028101,0.32050417661659997,0.2970945119858,0.322623360157,0.3220488965514,0.33153507709499996,0.3316046237944,0.3100721716882,0.299081170559,0.29365917444219997,0.2989175975322,0.2906588315962,0.2767247617246,0.31395530104639996,0.28561967015280004,0.2084587603808,0.2315737932918,0.2562938749792,0.2592144459486,0.29288075566280003,0.3075797379018,0.3076840937138,0.3137126386164,0.3297629833222,0.3479956030844,0.3524682164192,0.24980348348639997,0.2254972100258,0.27627535760400007,0.3469161927700001,0.36179041266440004,0.3681864678858,0.3713095605372,0.3684181272984,0.37104374766360004,0.37599258422840004,0.38903283476819994,0.393042102456
R.Index_P_d_z,0.8225189089774,-0.04475830402230202,-0.9594443917274,-0.9390260338784,-0.8945353269576,-0.889488828182,-0.9281949400904,-0.9150578379630001,-0.8606554865839999,-0.8800384640694,-0.8888078689578001,-0.8897886037825999,-0.8943726539611999,-0.8946978688239999,-0.9040119409563999,-0.923041176796,-0.9222885251044,-0.9185768723487999,-0.9201018095016,-0.9164234042166001,-0.8522540450098,-0.5854444801808,-0.14987853169432,-0.2682168528438,-0.6015736758706,-0.8562293767929999,-0.9387617230416,-0.9470953822136,-0.9443382382394001,-0.9394660592080001,-0.9305842161179999,-0.9178125381468,-0.8765490531919999,-0.7306783199310001,-0.6539092421532,-0.7628840565682,-0.8721061706544001,-0.8996276974680001,-0.8946193337442001,-0.8750060319902,-0.8620752811434,-0.8645401716234,-0.8663583159446,-0.8661776423452,-0.870272606611
R.Index_I_s_x,-0.03714227676000022,-27.277640151979995,-3.4526523351609995,-15.274645423886,-17.30963020326,-12.919682693480002,-12.72074203492,-10.857227706920002,-10.42997989655,-11.59036388398,-12.516278266899999,-13.127729797359999,-13.406060409539998,-11.713953971859999,-10.654149436954,-10.82465686796,-11.05215129854,-10.172082519532001,-10.083983230607998,-10.87417430876,-15.633270645139998,-17.0415590286,-12.301635932920002,-8.120650672927999,6.9424494862494,18.4389816284,19.56560401918,16.971113395699998,15.944064521779998,15.744197845479999,16.19737091064,15.459045410159998,10.430176925662,-0.5540962696072,-2.1098846435525997,3.6885396957414,11.487254524222001,14.09425697328,12.930500221259999,10.31781692507,8.790676307678,9.252298927308,10.015514945976,11.172149658220002,12.16772556305
R.Index_I_s_y,241.46158752459996,213.23967590340004,203.4701629638,202.4711059568,197.691906738,189.1851684572,184.96199646,194.149081421,195.56191711419999,193.7871643068,189.5425292968,190.951086426,190.4623046876,194.7401031496,194.83923645,191.24502258299998,191.72868652359998,191.6422851562,191.09694824239998,192.0547119142,194.04104003919997,199.968307495,197.79575500500002,194.50084533659998,197.15655822760004,198.3381744386,186.3835876464,178.151434326,177.61099548340002,176.278689575,176.48859558120003,176.5260650634,178.7819213868,186.7492279052,187.8527313232,183.80729064919998,177.12939758299999,175.8124542238,175.25475158720002,174.94797973640001,175.3585754394,175.29616088880002,175.71081542960002,175.83855285659996,176.41494751
R.Index_I_s_z,-36.25005302428,-1.0913335800300004,94.64568176274,108.2221984863,57.87148742676,34.56880760192,70.62958526614,67.13384170534,39.22676544190001,45.17052307128,53.299001312259996,54.81783599852,60.4067100525,60.34857940674,57.86090774534,63.47706985474,61.37508392334,62.1381614685,64.71780548096,65.08669281004,52.41588058472,1.9091164290812004,-38.33021011352,-19.117986011502,24.1721572876,47.542258453360006,59.61721038818,65.5038467407,63.23417663572,60.709305572519995,58.56919250488001,57.36865081786,53.90443191528,38.565990447999994,30.61849021912,46.054035186760004,56.034239959720004,58.477863311760004,58.88726348878,58.30872116088,57.450908660900005,57.14301986696,57.89282531738,59.182101440400004,60.27877616885
R.Index_I_e_x,-12.597073197372001,-39.437914657600004,13.5674859643002,-5.1705932021208,-6.33679981232,0.9451004534942801,4.834993600846,3.7393500186516397,0.17332628369199998,0.6811097264292,1.7455425977688002,1.0106113493454,0.819296297432,2.5749951362620003,3.3909397363659997,4.002358722685999,3.586919784544,4.350805807114,4.180926513672,1.861586053668,-4.792457151414,-16.04963035582,-30.6500728607,-26.378899002060002,-3.9750578403500008,21.685853195199996,29.028098678599996,24.32759132386,23.426416778540002,23.653965759280002,25.02360153198,25.67016792296,22.092218971239998,-0.9142749071120001,-11.365792274478,-1.7929545402512002,16.662507629392003,26.654681396500003,26.448984146140003,21.810773849479997,18.753528976440002,20.278514862040005,22.50663757326,25.59846763612,27.723314285249998
R.Index_I_e_y,233.94285888699997,202.28302612299998,196.3357513428,194.96102294940002,191.6765869138,186.39125061020002,180.418460083,188.27183227519998,190.5924987792,188.9823791502,184.3087402344,185.3995605468,184.95491943360003,188.8429138186,189.36322936999997,185.5046081542,186.20106506340002,186.11704711919998,184.92074890140003,185.063140869,186.01143798820002,190.8609893798,189.9741180418,187.01152954079998,188.78733825700002,189.51372985860002,178.64356384299998,170.46241455080002,169.9494018554,168.6448272708,168.4073364258,168.02785949699998,169.8392578126,177.680960083,180.19773559560002,175.37655334480002,167.99604187,167.15127258299998,166.6131011964,165.8523864744,166.14408264160002,166.3325164794,167.08566894519998,167.69093933140002,168.632980347
R.Index_I_e_z,-52.64598922728,6.786457157138,106.73701019272,126.113735962,76.38496780391999,51.87330322266,83.50168762206,82.74136352538,58.292762756340004,63.2256958008,69.71631011964,71.24420318606,76.7723449707,76.52334442140001,74.39342956544,79.22347106932,77.37258758543999,78.24169464112,80.81667938230001,82.09272460935999,70.24244232176,21.669049358356,-28.723238754279997,-8.972732639335998,41.27356033324,67.52766952514,78.3399307251,85.1772354126,82.87605133055999,80.19816131594,77.47961273194,75.33961639406,70.73455200196,58.427948761,49.49404983522,65.92841567992,75.47811126708001,74.81825714112,74.48866424562,75.19275512694,75.24613189696,74.4272644043,74.32511291504001,74.21116943359999,74.3609085083
R.Index_I_d_x,0.561212295294,0.5433545250851746,-0.7605065822602,-0.45147691965119996,-0.490296244621,-0.619516670704,-0.7844385623933999,-0.652215254307,-0.47378485798819997,-0.5483231961728,-0.6372573614120001,-0.6317400217056001,-0.6356280326843999,-0.6384695887564,-0.6275732159614,-0.6625118851664,-0.654113996029,-0.6489226579664,-0.637395465374,-0.5690688610078001,-0.4843973994256,-0.04432211443794,0.8198586225507999,0.8158287525178001,0.48782432973379997,-0.14507917016732003,-0.4228103041648,-0.32870775461199997,-0.3343320429326,-0.35343022942540003,-0.39438031911860005,-0.45626098513599994,-0.5210921108723999,0.016093768179560004,0.41357943415639997,0.2449282824992,-0.23124457907391022,-0.5612343251704,-0.6040430426596,-0.5135368764402,-0.44516764879219994,-0.49268168211,-0.5581377148628001,-0.6446075201034001,-0.6950663924214999
R.Index_I_d_y,0.3359574794768,0.4895732641217999,0.3187851250172,0.33557121157659997,0.2687810331582,0.1248399347066,0.20301770269879998,0.262611657381,0.2220472663642,0.2146910250186,0.23386008143439999,0.248057472706,0.24608509838600004,0.26350265741339995,0.24468305706980004,0.2564975172282,0.24698934257019997,0.2468828588724,0.275969594717,0.3124026477338,0.3587847352028001,0.40694001317039996,0.34949223399140006,0.33464323878299995,0.3739598035812,0.3943004727364,0.3458455622198,0.34356663823120004,0.34234102964400004,0.3411020100114,0.36109294295339994,0.37972316145880003,0.3995828032494,0.40519515871999995,0.3420462846758,0.3767086088656,0.408103477955,0.3870054244996,0.3861327052118,0.4064160883426,0.4117288768292,0.40052030682559997,0.3853952586652,0.3640577614306,0.34771965444099995
R.Index_I_d_z,0.7326156020165999,-0.352001327555374,-0.5402737796306,-0.7994431972503999,-0.8272332310677999,-0.773212480545,-0.575160932541,-0.6973870277406,-0.8519211530686001,-0.8067548274994001,-0.7335704922676,-0.733975338936,-0.7312615513804,-0.7227330207826,-0.7387185573576,-0.7035925626755999,-0.7148125052452,-0.7195502161980001,-0.7193420171739999,-0.7598763227462,-0.7965398788452001,-0.8829281330108,-0.429265874624,-0.4533178269866,-0.7641377925871999,-0.8930031895636,-0.8365826606747999,-0.8790613293648001,-0.8776528716088,-0.8708157896997999,-0.8449697256087999,-0.8029920697214001,-0.7520160555838,-0.8874869465830001,-0.8434119701383999,-0.888042140007,-0.8688056826592,-0.7301337480546,-0.6971134901048,-0.7544250011442,-0.7951395034792001,-0.7723076105118,-0.7342398047443999,-0.6715400576592,-0.629228323698
R.Index_D_s_x,-12.597073197372001,-39.437914657600004,13.5674859643002,-5.1705932021208,-6.33679981232,0.9451004534942801,4.834993600846,3.7393500186516397,0.17332628369199998,0.6811097264292,1.7455425977688002,1.0106113493454,0.819296297432,2.5749951362620003,3.3909397363659997,4.002358722685999,3.586919784544,4.350805807114,4.180926513672,1.861586053668,-4.792457151414,-16.04963035582,-30.6500728607,-26.378899002060002,-3.9750578403500008,21.685853195199996,29.028098678599996,24.32759132386,23.426416778540002,23.653965759280002,25.02360153198,25.67016792296,22.092218971239998,-0.9142749071120001,-11.365792274478,-1.7929545402512002,16.662507629392003,26.654681396500003,26.448984146140003,21.810773849479997,18.753528976440002,20.278514862040005,22.50663757326,25.59846763612,27.723314285249998
R.Index_D_s_y,233.94285888699997,202.28302612299998,196.3357513428,194.96102294940002,191.6765869138,186.39125061020002,180.418460083,188.27183227519998,190.5924987792,188.9823791502,184.3087402344,185.3995605468,184.95491943360003,188.8429138186,189.36322936999997,185.5046081542,186.20106506340002,186.11704711919998,184.92074890140003,185.063140869,186.01143798820002,190.8609893798,189.9741180418,187.01152954079998,188.78733825700002,189.51372985860002,178.64356384299998,170.46241455080002,169.9494018554,168.6448272708,168.4073364258,168.02785949699998,169.8392578126,177.680960083,180.19773559560002,175.37655334480002,167.99604187,167.15127258299998,166.6131011964,165.8523864744,166.14408264160002,166.3325164794,167.08566894519998,167.69093933140002,168.632980347
