,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
R.Pinky_I_e_x,27.84993152618,12.455259132379998,11.825471687319999,22.623206710819996,29.494002532939998,34.2935661316,32.51825065614,29.64879379274,30.50176887512,32.52460556032,34.77195434572,31.7014392853,45.20844802854,54.15423431394,57.83722000124,65.1647293091,66.63892059326,62.86345596314,59.022824096700006,56.53481674196,54.745988464359996,54.34815673826,54.447158813499996
R.Pinky_I_e_y,188.22258605940002,175.81649169920001,174.87854309079998,179.60856628419998,180.5301208496,180.3990570068,179.08680419899997,175.68159790040005,177.33736267080002,173.34571228000001,171.1545867918,173.48743286139998,171.23505554219997,172.66851196300001,171.85180664040004,172.8501068118,175.3308441162,175.25748901359998,175.7280548096,174.2147796632,174.038519287,174.3806030272,174.07521820099998
R.Pinky_I_e_z,-10.405666095763921,22.095528411881997,39.235386657739994,32.2326675415,40.78440933228,26.513900184620002,21.2720439911,35.19960594178,18.43543281556,20.98223800658,15.8949962616,-4.741209435466,-16.84460144042,3.2507010132098,9.511880207066,6.307706451416,7.277774620058,8.071907424926,8.714237022402,8.480556297302,9.598407745356,10.61853847504,11.028726100899998
R.Pinky_I_d_x,-0.5636404156686001,-0.8553857564926,-0.9150108218192001,-0.8816862821579999,-0.90713442564,-0.8979907512665999,-0.8994498252868001,-0.8308972239494,-0.8666734814642,-0.8779582381248,-0.8908168315886,-0.9185000419618001,-0.9000819683074001,-0.9311069369316,-0.934849655628,-0.8998111963272001,-0.8761728882790001,-0.8659302949905999,-0.8476126194002,-0.8275013923646,-0.8206883549690002,-0.8208591103553999,-0.822632998228
R.Pinky_I_d_y,-0.04137292830289999,-0.3722354352474,-0.30306934118260004,-0.329288113117,-0.3730469822882,-0.4110049128532,-0.40110479593279996,-0.5496354460716001,-0.48307240009339997,-0.4641716957092,-0.39871250987060003,-0.38266442418100005,-0.42640750408159994,-0.35491691231739997,-0.3410734951496,-0.40209355950360004,-0.41998751759520003,-0.384986513853,-0.3158705770968,-0.3200558543204,-0.3367234826088,-0.3390127837658,-0.33552385866650003
R.Pinky_I_d_z,-0.7448159217834001,-0.3533567488192,-0.2592644274234,-0.33573051095,-0.19169797897360003,-0.15617606341860002,-0.1636338368056,-0.08325059115886001,-0.11983998566887999,0.05017277784636,0.21215962767619997,-0.06118828989564,-0.054195974208459986,0.07557165473710001,0.09709287732845999,0.16618687808500002,0.23584486544120004,0.31560469865779994,0.42593313455599996,0.4612502634528,0.4615945339204,0.45962812900539995,0.45901894569400004
R.Pinky_D_s_x,27.84993152618,12.455259132379998,11.825471687319999,22.623206710819996,29.494002532939998,34.2935661316,32.51825065614,29.64879379274,30.50176887512,32.52460556032,34.77195434572,31.7014392853,45.20844802854,54.15423431394,57.83722000124,65.1647293091,66.63892059326,62.86345596314,59.022824096700006,56.53481674196,54.745988464359996,54.34815673826,54.447158813499996
R.Pinky_D_s_y,188.22258605940002,175.81649169920001,174.87854309079998,179.60856628419998,180.5301208496,180.3990570068,179.08680419899997,175.68159790040005,177.33736267080002,173.34571228000001,171.1545867918,173.48743286139998,171.23505554219997,172.66851196300001,171.85180664040004,172.8501068118,175.3308441162,175.25748901359998,175.7280548096,174.2147796632,174.038519287,174.3806030272,174.07521820099998
R.Pinky_D_s_z,-10.405666095763921,22.095528411881997,39.235386657739994,32.2326675415,40.78440933228,26.513900184620002,21.2720439911,35.19960594178,18.43543281556,20.98223800658,15.8949962616,-4.741209435466,-16.84460144042,3.2507010132098,9.511880207066,6.307706451416,7.277774620058,8.071907424926,8.714237022402,8.480556297302,9.598407745356,10.61853847504,11.028726100899998
R.Pinky_D_e_x,39.6200767517,24.428973770139997,23.66945457456,34.63796882628001,40.0899635315,44.50992889402,43.4555381775,38.0494178772,39.93210449218,40.31716766358,41.14196395873999,40.9888168335,54.280486297619994,62.344165802,65.86824493408,72.15535583495999,72.75255584716,68.30368804932002,63.385886383039995,60.29790878296001,58.39450454712001,57.987159729,58.116350173949996
R.Pinky_D_e_y,192.9032440188,182.31299743660003,180.72347106939998,185.9590881348,186.62822875980004,186.4779022216,185.0023437498,183.81726989740002,184.89078674319998,180.3724365236,177.6253143312,180.4076171874,178.4489715576,179.30735778800002,178.6327301024,179.99735412580003,182.32727355980003,181.64659423839998,181.25553283699998,179.7923950196,179.80602417,180.1971130372,179.8444747925
R.Pinky_D_e_z,-5.9442004323074,18.74298210144,34.57554321288,28.7855144501,33.92440223694,19.071269416828,14.834215927124001,27.46055679322,11.315963268268002,11.7882200241,5.2254627585408,-12.589843297006002,-24.68880271912,-6.009369914604579,0.21475223898900006,-3.5307513237,-3.2364451408379997,-3.1587685108179997,-3.422058010102,-3.83472981453,-2.6641481876359996,-1.6237406492239999,-1.22690868378
R.Pinky_D_d_x,-0.8222626090049999,-0.8520381093025999,-0.843580341339,-0.8560032367706001,-0.7549940109256,-0.7279703736308,-0.7793484330178001,-0.5985976099967999,-0.6719720482826,-0.5552703261377999,-0.4539043664934,-0.6617857456208001,-0.646441209316,-0.5835854887962,-0.5722624301912,-0.49812733530979997,-0.4356360673906,-0.3876517415046,-0.3108963966368,-0.268144607544,-0.2599803090096,-0.2593024909496,-0.26145359873749996
R.Pinky_D_d_y,-0.32734655737880003,-0.4622792482375999,-0.4162988841534,-0.4524502277372,-0.43450875282260004,-0.4331501066684,-0.42151829004299995,-0.5797181248666,-0.5382300257684,-0.5006994307042,-0.46108115911479997,-0.4931079089642,-0.5140380203723999,-0.47306061387060006,-0.4831846237182,-0.509287583828,-0.49854087233539995,-0.4552650988102,-0.3938685536384,-0.39744111299519996,-0.41097193956379996,-0.41446395516400003,-0.41109681129449993
R.Pinky_D_d_z,-0.29415987581002,0.2385749667882,0.3319034457206,0.2455952405928,0.4887968122958,0.5303270578382,0.4587346017362,0.5514562249184001,0.5073079884052,0.6551330685615999,0.7602732062338001,0.5592659413815999,0.5589499235154001,0.6598398208617999,0.6624804496764,0.701053726673,0.7492061972617999,0.8002583265306,0.8647894978522,0.8775436758995999,0.8737862586974,0.8723415732384001,0.8732931911945
R.Thumb.TTP,52.6766494751,51.03825454714,56.30294418336,58.45302505492,58.08010406494001,57.73987197874,57.73833541868,57.35089950562,56.945005798340006,56.50869750976,55.57737121584,54.296758270240005,53.91158447266,53.370954132099996,53.14887390138,53.06268386842,53.13035583496001,53.1577835083,53.1887008667,53.19801483156,53.21500091552,53.22203063966,53.226514816299996
R.Index.TTP,80.10593719479999,67.69878997802,64.46828918458,63.70769348144,63.31266403198,63.41820297238,64.5513092041,65.11258544924002,65.78087463379998,69.40354461669999,78.74226379392,83.62914886476,85.26737060546,86.04134063720001,86.88648834228,87.27937316896,87.62006988526,88.07745666503999,88.48540649414,88.4917037964,88.48346099854001,88.49968719483999,88.51777648925
R.Middle.TTP,43.76072235107999,37.21516876218,42.870487976099994,49.36024627686,48.6133796692,45.48699188234,40.699806976299996,39.74664840698,38.903041076659996,37.23850860596,35.170766448980004,34.55625991822001,34.39350662228,34.39824295043999,34.77939682008,34.99441146849999,35.00450744628,34.95439605714,34.7557029724,34.56028366088,34.442385864260004,34.409909057600004,34.397567749
R.Ring.TTP,37.489086914059996,33.63188934328,33.85704956054,34.54343414306,34.54340438842,34.3192970276,34.09960708618,33.74350967406,33.566638946539996,33.00830535888,32.08698806764,31.906562805200004,31.90775070192,31.958134841920003,32.20228729248,32.351108551020005,32.39613494874,32.39223098756001,32.35868148805999,32.330842590319996,32.313022613520005,32.30476760866,32.3000946045
R.Pinky.TTP,37.843564605699996,35.62427597044,35.413061523420005,35.66256866452,35.772122192379996,35.710309600820004,35.68000793454,35.088529205300006,34.710942077640006,34.36835479736,34.20149002074,34.2228263855,34.24782562256,34.328308868440004,34.5036834717,34.6234802246,34.668919372539996,34.68223419188,34.69578933716001,34.6884788513,34.68183517456,34.67835845948001,34.67642974855
L.Thumb.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb.TNA,100.12404432712,126.48654257399998,125.1697932076,121.77340999539999,124.0277092928,128.47669656099998,133.1812433378,126.8853299938,128.6579305198,126.56239066140002,118.686976706,119.0891946198,122.6197497858,112.1651646434,107.70663896159999,111.83342356600001,115.06547244480001,113.80529889640002,109.6889916502,108.73231568920001,109.92620143159999,110.20196532,110.329367173
R.Index.TNA,55.241736105300006,40.47153611094001,38.94219930002,35.225202247599995,41.610581100359994,48.17754721184,58.7268358583,58.035115679360004,59.935636733,72.6380387689,97.90727818858001,113.02150343639998,106.62109942959998,105.55485813499999,108.049513428,110.83399216819998,113.5416893442,112.7404366328,109.85958697660001,108.48481579200002,107.88275041419999,107.47338176539999,107.22849095700002
R.Middle.TNA,36.70948546403999,25.28690270558,19.57896647942,20.384771429060002,16.846214737860002,18.69750239286,25.92537095592,33.23481044954,31.245256457380002,40.29463400508,49.42948552454,35.18649643394,35.62154936942,38.93525152452,43.056630708620006,45.94215321692,47.93667664192,50.03887452894,52.75996361568,54.40094592466001,54.81892292668,54.96547677712,54.80950102685
R.Ring.TNA,39.89992627674,30.763245388199998,28.075318655399997,26.6439545686,29.4541329715,29.28646825682,28.37581524424,41.45718949614,40.69349454468,47.7416059014,51.64362139002001,39.497395381800004,39.637766825940005,47.34059754452001,52.19308882,54.84949122566,56.63275430156,58.641311317500005,60.76083593308,62.01613025302,62.24561527277999,62.35312641047999,62.239809400700004
R.Pinky.TNA,34.55637173289999,27.404025633639996,30.711599026520002,30.961178746179996,32.85622877678,33.39066968602,33.03200537994,49.88532301726,48.19036714591999,52.089027994000006,52.8858101292,42.455928644560004,42.42064375786,50.956300717240005,56.5488288357,59.37563795953999,61.1714988757,63.000403240240004,64.78547245074,66.0043119625,66.1776188832,66.19278686063998,66.03892100085
L.Thumb.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_Index.ang,48.17104328207999,86.34727988274001,86.25758681330001,87.5917742966,84.25145847782001,82.09538611638,75.47607968567999,73.07842947115999,72.36191406372,59.801190066480004,25.41956066326,12.68735108482,20.046378131140003,20.36445907726,16.98580167856,13.2427704562,10.438992282364001,7.120230233972,1.3633160810378002,2.4584214683539996,2.620817179892,2.751955760132,3.23385911383
R.Index_Middle.ang,88.87689751416,64.41886470572,38.306290252960004,24.82060767282,40.096144387680006,53.77731763633999,74.19411771618,74.58059635892,72.69308384818,93.37850801498,131.6488949356,136.000106289,130.0984783536,125.92280169220001,127.53102004900002,133.18583828619998,138.3387164706,142.171401127,150.2213957964,153.3874302154,153.14754437460002,151.89250836719998,150.905411714
R.Middle_Ring.ang,11.680966444817999,8.142499445350001,21.636340809872,27.4050100214,20.56742986294,13.582359130972,4.516965634882,9.280244673892,9.589102921213998,8.714760014205998,4.7492594143760005,5.56068346379,5.632368489436,8.925266611348,9.468486886117997,9.52185754943,9.64057963745,9.643134398826001,9.876095185614,10.119550414139999,10.241092067619999,10.238861050579999,10.1821211398
R.Ring_Pinky.ang,8.34083923488,7.74716165415,8.792556547055998,10.185337484288,10.8715673351,11.77356227948,10.99455977322,13.156025766580001,13.52019816828,12.6934608836,10.340343539137999,8.743946035958,9.332740287874,9.980771552986,11.198170872240002,10.550798713039999,10.1783731371,10.130255844946,9.131633722855998,8.557366793324,8.43787489423,8.559135001173999,8.67111748381
L.Thumb_Index.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_Middle.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_Ring.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_Pinky.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.sphere_center_x,5.605482172974002,-6.606310272216,-3.101360321046,8.721363878242,14.63623771668,18.94157829284,18.49246444702,16.03555278778,18.61373939514,22.47624015808,25.93630447386,18.008208847040002,33.63943977356,44.9878158569,50.428031921400006,57.07842788698,58.55784225464,56.430389404319996,53.863018035879996,51.08081130981999,49.39686279296001,49.36687622072,49.66145515445
R.sphere_center_y,206.26571350119997,182.170211792,176.60567016600004,179.09156799320002,180.6046020506,181.97913818339998,182.89761352559998,181.9515930174,183.9882751468,176.9219146728,170.4483093262,183.75005798339998,174.22997436539998,188.4905548096,192.90719299300002,191.0540618898,193.5347869874,190.99419250499997,180.67647399900002,174.0698516846,172.96376342759999,174.51175231939996,174.78875732400002
R.sphere_center_z,0.04662613868800029,31.41089744568,50.62254791261999,41.10094833374,51.03434143066001,37.72055015564,32.534097671539996,49.32807388305999,31.972175598160003,36.20035591126,33.28720550538,14.131860679394801,-0.3989818811439999,26.15123901366,34.48551101682,31.165496826179997,32.470757675179996,31.600180816660004,27.72858085632,26.333767700200003,27.730434417700003,29.3567199707,29.93952465055
L.sphere_center_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
