,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
R.Pinky_M_d_z,0.8923742055894,0.9180756449696,0.9548316478728,0.9568115115164,0.9495469450951999,0.9510935783386,0.9532705307006,0.9558920264244002,0.9558476924896,0.9609533786772,0.9615270376204001,0.9575017809869999,0.9537970304487999,0.9608240127565999,0.9681405186654001,0.9650494217873999,0.9597014069558,0.9648118495939999,0.9653361320496,0.9669237971306,0.9685248494149998,0.967142558098,0.9678912878037998,0.9690252095462499
R.Pinky_P_s_x,60.46135940552,57.051310729959994,54.30796813964,52.12129592894,51.72916107176,54.201330566399996,54.31127929688,54.2875946045,57.14874572754,56.353637695299994,57.78086547852,59.84365768432,60.084886169440004,59.10372467042,56.84470901489999,57.14092254638,59.03788681030001,58.12975387574001,58.36955718994001,58.28035507202001,59.23460311888,60.24734115602,59.61345672608,59.180191993725
R.Pinky_P_s_y,279.0221313476,259.873223877,258.24587707520004,266.499053955,265.997192383,262.16806030280003,270.6381225588,266.55568847620003,259.8214538576,259.62947998059997,252.9154083252,247.3162017822,245.40395813,249.10414123540005,252.80427856419996,252.2796325682,254.3571655274,256.0208740234,254.1215118408,253.3031524658,252.29952087420003,253.17820129399996,252.3486328128,251.24362564075
R.Pinky_P_s_z,-37.23542823792,-83.34352722167999,-77.126272583,-57.67597045898001,-81.09275817872,-94.61816558838,-77.57332305908001,-88.74579925536,-96.98262329101999,-95.69348144528001,-108.1354888918,-122.1224243164,-124.18772735600001,-102.40566101088,-84.86003112792,-97.74784851062,-101.63870239256,-97.80443115234,-99.53972167968,-96.52445220948,-95.49532318118001,-94.89466705321999,-95.14002075193999,-95.59417533875
R.Pinky_P_e_x,48.815778350840006,43.80544281005999,40.279123687740004,38.804692077620004,38.42760391234,40.799571990960004,39.64875335693999,39.31753768922,42.592745971679996,41.28605194092,42.67962036134001,44.57197570802,45.20514068604,44.18697738646,41.227922821060005,41.41255340576,43.0702735901,41.84649963378,42.74420700074,42.51527862550001,43.37693099974,44.51326828004,44.0808555603,43.521095275875
R.Pinky_P_e_y,262.1953308104,238.5040618896,235.56748046859997,243.92528076179997,244.115734863,239.843255615,248.66565246599998,244.5098999024,237.25186767559998,237.2649230958,230.2569671632,224.5840759276,222.37688903819998,225.5872558592,229.893988037,230.06830139159996,232.71237182619998,234.29270629879997,231.92408142100004,231.2715393066,230.2389190674,231.06958007819998,230.03574829079997,229.06084442125
R.Pinky_P_e_z,-59.33360824588001,-100.45457611098,-91.82882385258,-73.16950225830001,-97.56928253186,-110.39545593279999,-92.72502899167999,-103.47833557124,-111.3314880372,-109.8401123048,-121.7689117432,-135.4363586426,-137.4402740478,-114.72051849340001,-97.44586944582,-111.40030212399999,-115.9138153078,-111.590298462,-113.33930358879999,-110.43126373280002,-109.25110626239999,-108.71532287579998,-108.85985717759999,-109.3811969755
R.Pinky_P_d_x,0.3825781643388,0.43496453762059994,0.46067561507239996,0.43728739023200003,0.43679332137119997,0.4400836646558,0.481484401226,0.4915829896928,0.4779863715174,0.4947856366636,0.49589087963120004,0.5014877676964,0.4886174321176,0.4898324429988,0.5128202438354,0.5164842605591999,0.5243405103684,0.5347054243088,0.513101387024,0.5176897168158,0.520730292797,0.5166715741158001,0.5100558042526,0.5142096132039999
R.Pinky_P_d_y,0.5527642309667999,0.7017152547836,0.744707417488,0.741272044182,0.7185380101204,0.7330964684488,0.7215265512465999,0.7239341259004001,0.741134560108,0.7344017624854,0.7440521836281999,0.7464720249176,0.7561572670937999,0.772241652012,0.7523225665091999,0.7293701291084,0.7107663512229999,0.7135041356085999,0.7289137125016001,0.723468708992,0.7244205474854001,0.7259974122048,0.732705104351,0.7284327745434999
R.Pinky_P_d_z,0.726182055473,0.5618883967402001,0.48279864192,0.5087728142738,0.5410521149636,0.5180908083916,0.49754798412319995,0.483783352375,0.4711845219134,0.4645435512064,0.44769089817999996,0.4371997416018,0.43518388867399993,0.40439224243139993,0.4132907092572,0.44831585884099995,0.4687626123427999,0.452696853876,0.45314725041359993,0.4566684722902,0.4517089784146,0.4538392603396,0.4505286753178,0.452734865248
R.Pinky_I_s_x,48.815778350840006,43.80544281005999,40.279123687740004,38.804692077620004,38.42760391234,40.799571990960004,39.64875335693999,39.31753768922,42.592745971679996,41.28605194092,42.67962036134001,44.57197570802,45.20514068604,44.18697738646,41.227922821060005,41.41255340576,43.0702735901,41.84649963378,42.74420700074,42.51527862550001,43.37693099974,44.51326828004,44.0808555603,43.521095275875
R.Pinky_I_s_y,262.1953308104,238.5040618896,235.56748046859997,243.92528076179997,244.115734863,239.843255615,248.66565246599998,244.5098999024,237.25186767559998,237.2649230958,230.2569671632,224.5840759276,222.37688903819998,225.5872558592,229.893988037,230.06830139159996,232.71237182619998,234.29270629879997,231.92408142100004,231.2715393066,230.2389190674,231.06958007819998,230.03574829079997,229.06084442125
R.Pinky_I_s_z,-59.33360824588001,-100.45457611098,-91.82882385258,-73.16950225830001,-97.56928253186,-110.39545593279999,-92.72502899167999,-103.47833557124,-111.3314880372,-109.8401123048,-121.7689117432,-135.4363586426,-137.4402740478,-114.72051849340001,-97.44586944582,-111.40030212399999,-115.9138153078,-111.590298462,-113.33930358879999,-110.43126373280002,-109.25110626239999,-108.71532287579998,-108.85985717759999,-109.3811969755
R.Pinky_I_e_x,43.079132080079994,37.40357666016,33.14278411866,31.779075622560004,31.339980316160002,33.52891311646,33.08340911866,32.580282592779994,35.32268676758,34.26497650146,35.417095947259995,37.29117584228,37.95081100464,37.00176239014,34.083483886699995,34.0472579956,35.54021377564,34.45300827026,35.12049865723999,34.88236618042,35.8322883606,37.05693511962,36.68684234618,36.123316764825
R.Pinky_I_e_y,250.99350280779998,230.56924133319998,228.75191955539998,235.885961914,235.99379577640002,232.47201843279998,241.02484130839997,237.3778137206,230.68967590339997,230.56614379900003,224.28236999519996,218.96585693359998,216.66274414059998,219.8384643558,223.84939270019999,224.1368652342,226.65139770520005,228.2720123292,226.01159362779998,225.1706512452,224.0705413818,224.82052612299998,223.8065093994,222.90104293825001
R.Pinky_I_e_z,-51.8450805664,-87.09357452394,-78.18064422607999,-60.14574508666,-84.62908782958,-97.1109771729,-79.22643280028001,-89.7927139282,-97.6270034791,-96.07240600596,-107.79600372320002,-121.3237823486,-123.3525863646,-100.61165161134,-83.44009857178,-97.46230926520002,-102.11874389639999,-97.70386352540001,-99.53158721928,-96.71041412354,-95.51160583494,-94.96397705078,-95.06610107421999,-95.55812454225
R.Pinky_I_d_x,0.340767687559,0.38004956841480003,0.4236520469188,0.41707880497000005,0.42075982093799996,0.4316258966922001,0.3897545874122,0.39996008276940004,0.43159023523339995,0.4168092191218,0.43114300370219993,0.432227897644,0.4306564986706,0.42655341029199995,0.424132823944,0.4372439682486,0.44702535867679993,0.4389178335666,0.452584707737,0.45313124060619997,0.4478909611702,0.442648458481,0.4389488101006,0.43917236477125
R.Pinky_I_d_y,0.6654549837113999,0.471054071188,0.40460886955279995,0.47725769877439994,0.4821623980998,0.43759678006159997,0.453600156307,0.42339940071099996,0.38956737518319995,0.397675961256,0.35468462705619996,0.33352804779999995,0.33922274112719997,0.3412795126438,0.35884011387820003,0.352122294903,0.35981242656699997,0.3574211239816,0.35099737048159996,0.3621819317342,0.3661884009838,0.3709778010844,0.36980147361739996,0.36567932367325
R.Pinky_I_d_z,-0.4442446351052,-0.793181669712,-0.8102303862570001,-0.7731610655786,-0.7682002186774001,-0.7886389970778,-0.8013501644136,-0.8124528765676,-0.813572704792,-0.8173259019852,-0.8295079231262001,-0.837799310684,-0.8363218307496,-0.837579011917,-0.8314588665959999,-0.8274350285528002,-0.8189505696298,-0.8243742585184,-0.8197010040283998,-0.8145443558691999,-0.8156513571737998,-0.8163546323776,-0.8188723444938001,-0.8206127882005
R.Pinky_D_s_x,43.079132080079994,37.40357666016,33.14278411866,31.779075622560004,31.339980316160002,33.52891311646,33.08340911866,32.580282592779994,35.32268676758,34.26497650146,35.417095947259995,37.29117584228,37.95081100464,37.00176239014,34.083483886699995,34.0472579956,35.54021377564,34.45300827026,35.12049865723999,34.88236618042,35.8322883606,37.05693511962,36.68684234618,36.123316764825
R.Pinky_D_s_y,250.99350280779998,230.56924133319998,228.75191955539998,235.885961914,235.99379577640002,232.47201843279998,241.02484130839997,237.3778137206,230.68967590339997,230.56614379900003,224.28236999519996,218.96585693359998,216.66274414059998,219.8384643558,223.84939270019999,224.1368652342,226.65139770520005,228.2720123292,226.01159362779998,225.1706512452,224.0705413818,224.82052612299998,223.8065093994,222.90104293825001
R.Pinky_D_s_z,-51.8450805664,-87.09357452394,-78.18064422607999,-60.14574508666,-84.62908782958,-97.1109771729,-79.22643280028001,-89.7927139282,-97.6270034791,-96.07240600596,-107.79600372320002,-121.3237823486,-123.3525863646,-100.61165161134,-83.44009857178,-97.46230926520002,-102.11874389639999,-97.70386352540001,-99.53158721928,-96.71041412354,-95.51160583494,-94.96397705078,-95.06610107421999,-95.55812454225
R.Pinky_D_e_x,41.96791839597999,37.039700317379996,32.16038436888,30.4471824646,30.221349334719996,32.3612426758,32.76524353028,32.3444770813,34.55077362062001,33.7778114319,34.89671325682,36.88200607298,37.3895187378,36.2978439331,33.5261543274,33.55018615724,35.0300857544,34.09140396118,34.3763458252,34.09647445678,35.09906158446,36.36982574466,36.002741241440006,35.5060606003
R.Pinky_D_e_y,246.8201812744,231.67988891619999,230.67148742700002,236.60668640119997,236.784283447,234.0187133788,242.18606872540005,239.08319702159997,232.9700347902,232.61296691880003,227.1049987792,222.14541931159997,219.815802002,222.928250122,226.41246643059998,226.73982849100003,229.010519409,230.644015503,228.60652770999997,227.49545288079997,226.3129730224,227.03466491720002,226.1198394776,225.25292587274998
R.Pinky_D_e_z,-40.74306449888,-72.323475647,-63.497122955340004,-45.38096923828,-69.85325393676,-82.39603729247999,-64.43103179929999,-75.05413970948,-82.98042144776,-81.37828674316002,-93.23307647706,-106.82933044440001,-108.85719909679999,-86.10947875976001,-68.82966156008001,-82.85704650878,-87.47194061278,-83.05433959962001,-84.93471527098,-82.06979064939999,-80.85528564452001,-80.30111846922,-80.41858825684,-80.91362571717501
R.Pinky_D_d_x,0.075060215499284,0.024511678330614,0.06617705225944001,0.089719863236,0.07535397857426,0.07865738645195999,0.021432480216040002,0.015884485282018003,0.051998139172799995,0.03281673565505999,0.03505435585974,0.02756276465952,0.037810138613019996,0.0474178224802,0.03754319548606,0.03348407819868,0.03436358720064,0.02435862459244,0.0501281186938,0.05293975025414001,0.04939210638406,0.04628551080822,0.0460828706622,0.041580017656075
R.Pinky_D_d_y,0.28166399449114,-0.07481617238376,-0.12930718213326,-0.048549917340280004,-0.05324936434626,-0.1041894838214,-0.0782233670354,-0.11487915217886,-0.1536110848188,-0.13787945210920002,-0.1901397436858,-0.2141837835312,-0.2123983502388,-0.2081362009048,-0.1726554334164,-0.1753425151108,-0.1589167416094,-0.1597844183444,-0.17480167448519998,-0.1566048055884,-0.15105615854260002,-0.1491502672432,-0.15583206713199999,-0.15842908993375
R.Pinky_D_d_z,-0.7477292358873999,-0.9949530959132,-0.989120900631,-0.9945945382118001,-0.9953397393228001,-0.9912374734878,-0.9966575384138,-0.9928295135498001,-0.9866330385208,-0.9898349523546001,-0.980997335911,-0.9763848662376,-0.9764477849006001,-0.976904976368,-0.9841977238653999,-0.9838492631912,-0.9866478323938,-0.9868307352068,-0.9832841873168,-0.9862312316892,-0.987288725376,-0.9877290725708001,-0.9866954326627999,-0.9864924103020001
R.Thumb.TTP,66.42215881348,59.441112518299995,56.58936462404,56.0432548523,55.62227249146,55.03340377807999,54.681102752700006,54.436994934080005,54.265261840840004,54.100971221920005,54.002190399179995,53.78900375366,53.71611785888001,53.6115386963,53.58274765016,53.556064605719996,53.45064697266,53.33336410521999,53.283621215820006,53.265519714359996,53.24572296142001,53.21448211669999,53.19360046386,53.19346427915
R.Index.TTP,88.58653564452001,89.7027648926,91.15717926026,91.43152618408,91.79427337644,92.0714324951,92.27385559082,92.39235382081999,92.56517486573999,92.71101379396,92.8023590088,92.88253021237999,92.9762283325,93.06515350341999,93.1091445923,93.15298767089999,93.18362274170002,93.22152862548,93.27470550538001,93.2982208252,93.31366882322,93.33128967286001,93.35467224122,93.3771419525
R.Middle.TTP,51.75729217532,41.00320510864,40.08244552612,39.908957672099994,39.68654861448,39.47883605958,39.306473541260004,39.16105880738,39.045809173580004,38.98748092652001,38.9450592041,38.87218475339999,38.789228820839995,38.68648605346,38.65665588378,38.635000610359995,38.61556777954,38.60464401244,38.60401153564,38.62124938964,38.63632888796,38.6472442627,38.65556030274,38.669005393999996
R.Ring.TTP,47.857749938939996,38.46606216432,37.46978149412,37.2157295227,36.99087524416,36.80487670898,36.65090408324,36.563821411140005,36.477869415259995,36.420082855240004,36.366123199460006,36.28718719482,36.234971618639996,36.144461059559994,36.09749603272,36.05677642822,36.03007507328,36.01727066042,36.002732086179996,35.996277618419995,35.999880218499996,36.002729797380006,36.00397644044,36.006227493299996
R.Pinky.TTP,46.007794952400005,38.49559631348,37.48722152712,37.043774414059996,36.816179657,36.640947723379995,36.48119354248,36.3770500183,36.26770172118,36.195646667480005,36.14077529908,36.0793273926,36.04362564086,35.96239318848,35.89353790282,35.82364959715999,35.784987640379995,35.76623001098,35.73182601928,35.7037513733,35.69428787232,35.68781356812,35.68095855712,35.6713180542
L.Thumb.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb.TNA,34.54098337016,39.225105723,48.02289958212,46.42563830514,45.819761115279995,48.3032269842,47.81978768148,48.48692789198,50.01430207758,50.76654519246,52.85141498418001,54.20404649844001,53.82018172817999,53.19958689868,52.96852535504,53.40849647096,53.8138988671,54.36111255816,54.05726645401999,53.988598486419995,54.323261634539996,53.911426036980004,53.57223422664,53.970750350125
R.Index.TNA,19.7601684909,32.77234021264,48.220954579159994,44.890168973579996,41.10905106658,46.2258420932,42.61941970534,42.69433226554,47.893918471759996,50.8036792658,54.27096436736,56.427434447459994,57.018073273300004,55.93649179314,54.485092117520004,53.085171037420004,51.2251872166,52.55328318116,54.632072387979996,54.4111150845,54.89801358264,54.616924228180004,54.420819555879994,55.167452070349995
R.Middle.TNA,101.52089709684,109.57164961819998,96.98565477016,95.77521108518002,98.4740983149,96.71320793736001,98.03999184042,97.46602371242,94.67708396306,92.94502066958,91.04724674468,91.37488353026,91.73075833896,90.96057415007999,90.6062861157,91.04870094612,91.88659160760001,91.3317413087,89.777090595,89.26109508345999,88.74356473328,89.33529352686,89.14490657246,88.44740888115
R.Ring.TNA,99.8384946472,109.4850330596,96.26156767462001,94.36891488968,97.31193165869999,95.74371887619999,96.95693702455999,96.54470917526,93.90962230172,92.1409278918,90.3966760939,90.59153089096,90.83500849972,90.0014216733,89.44918319675999,90.03763183667999,90.56876662432,90.0225991656,88.635614875,88.00699801961999,87.54190229306,88.10336483511999,87.99274438508,87.31566530884999
R.Pinky.TNA,93.09933652564,104.40760114397999,91.76798261654001,88.93775939940001,90.73545856839999,89.3254776669,90.54404383254,90.19676849338,87.86393684946,86.2283879784,84.4759603974,84.3874577504,84.63796035498,84.01878487532,83.30943113677999,83.67291453537999,83.81713332642,83.28659306666,82.1501264147,81.5656645283,81.30713784772,81.93411735971999,81.88200665126001,81.09783841545
L.Thumb.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_Index.ang,15.366358703860001,13.963501886180001,17.644469867079998,15.450563666159999,14.80941833206,16.562404905899996,15.88639768824,15.33241970524,16.256393900339997,16.87392520298,17.1969868575,19.28104139436,20.493133014940003,18.112093703739998,17.370180681260003,17.49408951232,18.8662666424,20.69505893502,20.211869402279998,20.13791457864,20.8253398063,20.137156384780003,19.16631323516,18.9973616581
R.Index_Middle.ang,109.15196736344402,141.9060120918,145.0683454042,140.64100715,139.1815902322,142.603181426,140.1568728648,139.25548389440002,141.91177149499998,143.1899107186,144.6838676548,147.08742214600002,148.24061758199997,146.63286118000002,144.66045555780002,143.30929737920002,141.8670465994,142.80410724080002,143.59087944019998,142.8946449498,142.9325799272,143.26936150819998,142.9208205764,142.893335622
R.Middle_Ring.ang,6.697510462847999,9.264218218766,8.175588337478,7.8664777575,9.189500417678001,8.387454660832,7.172731998238001,8.998995924452,8.206875536852,7.631116308224,7.937618140962,7.754885732745999,8.109419095288,7.195119303503999,7.345167201036,7.860259303622,8.333032981606,7.958791191409999,8.138692246122,8.116668576646001,7.945803832855999,7.836161620296001,8.033549481896,8.121586031025
R.Ring_Pinky.ang,11.731099664778,14.15820087598,12.871392821059999,12.28343449582,13.77734496336,13.04092397734,11.99638653712,12.58616432264,13.12587568714,12.23139964092,12.260828257380002,11.83992986844,11.53584441562,11.66480263328,12.14969972516,12.69468103246,12.20615339128,12.588756498259999,13.14691821482,12.85237647166,12.6178126806,12.38429016748,12.57483976282,12.620402677975
L.Thumb_Index.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_Middle.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_Ring.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_Pinky.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.sphere_center_x,30.73890419008,20.5200111389,7.465008544915999,5.0936383247379995,9.45473766325,11.19203624726,11.273025703440002,12.136343002339999,14.54586162566,11.99118614196,13.468561935419999,15.19169521332,14.159915733339997,13.57208423616,10.631094741820002,11.401399040226,13.059351730359998,10.085289573653998,10.56176338196,9.995987892146001,10.577708625786,12.53626003264,12.4210254669,11.67033958435
R.sphere_center_y,243.58125305179996,236.2710845946,239.38454284639997,245.87659912120003,243.46887817380002,240.787789917,249.66829834,245.05871276840003,238.94196472159996,240.34689025880002,233.9851043702,229.46748657220002,228.05624389640002,230.37045288100003,234.7313629152,234.5607971192,237.6616394044,240.76975708,238.1256561278,237.59803161620002,236.6892028808,236.87955627460002,235.20652160640003,234.56642532350003
R.sphere_center_z,-56.970438385,-103.09196014392,-92.50464324952,-72.53466796874,-97.40811767594,-110.93282318099997,-93.28174438474,-104.16202392571999,-112.51631622299999,-110.46748352060001,-122.6969161988,-137.11116638200002,-139.7254516602,-116.72487792960001,-98.11248626716,-111.6592285156,-116.46516723639999,-111.708529663,-113.41341705319999,-110.14306488039999,-108.8014343262,-108.50006408680001,-108.60028991680001,-108.85172843925
L.sphere_center_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
