,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
R.Pinky.TNA,90.02371578464,98.59842024038001,95.32784868958,95.39446041082002,92.67670273022,92.02367333090001,90.3607857455,90.22875682564,89.91426935622,89.94802623798,90.09895704355999,89.7499268222,89.88610240306,89.73345635044,89.63072603676,90.03713708016,88.98240229126,88.18669713988,88.33757737638,88.59022711492,88.8291589773
L.Thumb.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_Index.ang,29.673398262380005,25.45788925926,22.6353603943,21.102366553739998,19.99089569802,18.02192432866,18.060551555300002,17.77781802378,15.61943349564,15.34400069788,16.1230764951,17.99729959978,18.731576014479998,18.088326256760002,18.04424611626,17.30278548162,17.10225021002,17.07995199854,17.05602430234,17.29900202934,17.369317590799998
R.Index_Middle.ang,94.08213207662,118.9898633652,122.9243967944,126.03251189939999,130.7316928912,132.0088453352,126.43004466,127.7402555868,130.1236590002,131.41199130180001,127.78256956919999,123.4793687324,122.6121972324,124.5578039982,125.3655199792,125.7584195228,124.64223515440001,125.2905411324,125.68090129040002,125.8833633106,126.213795061
R.Middle_Ring.ang,12.474220706419999,10.6127715794,11.18496586182,11.63543910738,11.30082242808,11.999433492399998,13.161842401620001,13.33957992162,13.480352159519999,12.057343751759998,11.732277103280001,12.09556881792,12.57374671994,12.64466364292,12.79230455686,12.764239425080001,12.835400138699999,12.669738709540002,12.62134328768,12.472465482479999,12.343356753599998
R.Ring_Pinky.ang,15.14683493006,15.899772173280002,14.510183064799998,14.775164985339998,13.830033628039999,14.60656303506,15.407524974480001,14.40663459196,14.50191109804,14.25354520606,14.463430453259999,14.29487292174,13.818677462580002,13.99632460754,13.831821311819999,13.927430616819999,13.6965554611,13.89266713788,13.945160018420001,13.71705249236,13.648142955099999
L.Thumb_Index.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_Middle.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_Ring.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_Pinky.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.sphere_center_x,22.9106277466,23.527555847160002,21.495921325700003,24.747163772580002,20.62429466248,20.8690853119,25.55708885194,23.00965995788,24.13185539246,23.580393219,24.505946731580003,25.15843276976,25.503011703480002,25.453190612780002,22.10955200194,22.050178909299998,23.184868240359997,23.48721046448,24.175790023799998,22.931514739979995,22.5074214935
R.sphere_center_y,281.4399322508,275.5824340822,274.47847900380003,267.7112365724,272.75399780280003,269.10953979479996,259.89619750960003,263.1921569824,260.564117432,264.0881958008,261.93711547839996,253.92196044919996,256.6475738524,254.97935485840003,256.2604919434,254.4269317628,253.3438812256,253.47716064460002,251.73060913080002,251.86817016599997,251.865921021
R.sphere_center_z,-14.012195539472,-23.161705875404003,-8.596105384809999,-30.73949012758,-22.43411369324,-20.39923248292,-19.12824745178,-7.520203399651999,-10.327654170984001,-9.676828098289999,-10.495994186408002,-15.982439041139997,-12.12320289612,-15.19153747558,-12.48280334474,-16.98168983458,-16.303857040380002,-16.846625137319997,-19.57714042664,-19.79837608338,-20.5129051208
L.sphere_center_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
