,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
R.Pinky_M_e_x,-3.8494609832599993,-22.9126144409,-19.31969337464,-17.970610427860002,-17.762415313720002,-18.55421981812,-21.48342094424,-23.936286544800005,-27.841112136859998,-30.64709358216,-32.5196899414,-32.71232528688,-32.382106781000005,-32.85171279908,-32.47415618896001,-31.69440765382,-30.41306228638,-28.270510864280006,-26.402806472779996,-24.99690628052,-23.64764060974,-23.09962425232,-24.601910781839997,-25.56936836244,-24.70364074706,-22.202348327640003,-18.105205917360003,-16.710198593159998,-16.86789169312,-17.10607795714,-16.82799021403333
R.Pinky_M_e_y,171.9159027098,175.679711914,180.23951416000003,179.7895599364,173.16856994620002,165.97208862320002,163.582888794,165.18222351059998,161.3843231202,156.5034576414,152.8904174806,151.96423034639997,154.83225097660002,158.8317108154,159.1584320066,156.9177490234,155.11420288079998,153.10364074700001,150.83741149920002,149.5660400392,148.75386962860003,149.3872802734,148.6964233402,148.2597564698,148.8853027344,151.51069335940002,151.0565979004,150.44318542460002,150.90613403319998,150.4251617432,149.12455240866666
R.Pinky_M_e_z,-20.198476243026,-26.80111961366,-27.828226470959997,-26.0485420227,-21.353482437139995,-15.657047843920001,-9.775057792678,-7.309551143646,-4.42926888466,-1.2700883708903,3.1441058516488,7.4777659416199995,8.424775600432001,6.253650760649999,5.161972331997999,5.61173286438,6.04359884262,8.123117065428,10.143618011476,10.92348480224,11.96506290436,13.304232978800002,13.10339412692,14.486958503719999,16.04014015196,16.659870910640002,17.50773506164,17.62477836608,17.4547580719,17.38100242614,17.001961390166667
R.Pinky_M_d_x,0.46742912232866,0.5549614191055999,0.5405169486998,0.5298097372057999,0.542789244652,0.549458873272,0.529055595398,0.5122554779054,0.5248943805694,0.5363308668138,0.5464126825333999,0.5466714501382,0.5494634985925999,0.5526803851128002,0.5547604680059999,0.5560880184172,0.558059489727,0.5488224744796,0.5373109936711999,0.5373212695121999,0.5308060526848,0.5271142244338,0.5531833291054,0.5545323729516,0.545130598545,0.5216491460802001,0.495138043165,0.4903735637664,0.4956693947313999,0.4994353294372,0.49854198098166663
R.Pinky_M_d_y,-0.46361840963359996,-0.6814950346946002,-0.6966413497924001,-0.6974016547202,-0.6438013315198,-0.5941072463988,-0.6114573359487999,-0.6495849609376,-0.6412285923958001,-0.6276206970216,-0.5909899592402,-0.5359780430792,-0.48656991720200005,-0.4874330759048,-0.469857311249,-0.4392825484276,-0.41113901138299996,-0.3710939109326,-0.3398460447788,-0.3133359432222,-0.3040340781212,-0.2958564162254,-0.2672615766524,-0.25036407113080006,-0.23728131055819998,-0.2634037524464,-0.24989758431900003,-0.24272058010100003,-0.2621631085872,-0.24469588994979996,-0.22443626324333335
R.Pinky_M_d_z,-0.2020811617374,-0.47698374986639996,-0.47170427441600005,-0.4825242936612,-0.5385756373406,-0.5873625278474,-0.5880618810652001,-0.5617807388306,-0.5596579313275999,-0.5642911672591999,-0.5930288553239998,-0.6429239153864,-0.6791921019556001,-0.6759556651116,-0.6865165591239999,-0.7054919958116,-0.7206366300582001,-0.7489080429078,-0.7718444943428,-0.7829761981964,-0.7910692572594,-0.796601521969,-0.7889899611473999,-0.7935559511186001,-0.804049372673,-0.8113837718964,-0.8319762825966001,-0.8370150446894,-0.8279807686807998,-0.830959165096,-0.8373030622800001
R.Pinky_P_s_x,-3.8494609832599993,-22.9126144409,-19.31969337464,-17.970610427860002,-17.762415313720002,-18.55421981812,-21.48342094424,-23.936286544800005,-27.841112136859998,-30.64709358216,-32.5196899414,-32.71232528688,-32.382106781000005,-32.85171279908,-32.47415618896001,-31.69440765382,-30.41306228638,-28.270510864280006,-26.402806472779996,-24.99690628052,-23.64764060974,-23.09962425232,-24.601910781839997,-25.56936836244,-24.70364074706,-22.202348327640003,-18.105205917360003,-16.710198593159998,-16.86789169312,-17.10607795714,-16.82799021403333
R.Pinky_P_s_y,171.9159027098,175.679711914,180.23951416000003,179.7895599364,173.16856994620002,165.97208862320002,163.582888794,165.18222351059998,161.3843231202,156.5034576414,152.8904174806,151.96423034639997,154.83225097660002,158.8317108154,159.1584320066,156.9177490234,155.11420288079998,153.10364074700001,150.83741149920002,149.5660400392,148.75386962860003,149.3872802734,148.6964233402,148.2597564698,148.8853027344,151.51069335940002,151.0565979004,150.44318542460002,150.90613403319998,150.4251617432,149.12455240866666
R.Pinky_P_s_z,-20.198476243026,-26.80111961366,-27.828226470959997,-26.0485420227,-21.353482437139995,-15.657047843920001,-9.775057792678,-7.309551143646,-4.42926888466,-1.2700883708903,3.1441058516488,7.4777659416199995,8.424775600432001,6.253650760649999,5.161972331997999,5.61173286438,6.04359884262,8.123117065428,10.143618011476,10.92348480224,11.96506290436,13.304232978800002,13.10339412692,14.486958503719999,16.04014015196,16.659870910640002,17.50773506164,17.62477836608,17.4547580719,17.38100242614,17.001961390166667
R.Pinky_P_e_x,13.5596090912762,1.3325524121508,5.217830657958,6.746218013761999,7.066295146944,6.1925656318660005,3.2319103240960003,1.4076761662962,-2.4982181310639997,-5.644251155856001,-8.099785518648002,-9.954988479611998,-11.54475708008,-12.925635337820003,-13.036086273219999,-12.026017951979998,-10.289000129688002,-7.598494148254,-5.1614336967479995,-3.6979116916660004,-2.4996916294099996,-2.042658686636,-4.0176122665400005,-5.122163009644001,-4.318744659426,-1.30266979336946,2.3809859156598,3.4598435401900005,2.9082537651079994,2.1972101688400003,2.7745039463033336
R.Pinky_P_e_y,176.0865600584,188.39864807119997,192.65124511740004,191.80449829100002,185.41013793940002,178.4789001466,175.9932159424,176.90071105980002,173.3585632324,169.35969543459998,166.84224243160003,167.76723938,172.151940918,176.63522033700002,177.33996582019998,175.26297912600003,173.416394043,171.57337341320002,169.19477844219998,167.7165405274,167.76810607919998,168.7417846682,167.378161621,166.41683349619998,167.2521698,170.126525879,170.8995880128,170.6222442626,171.28380737280003,170.71223754879998,168.83513895666667
R.Pinky_P_e_z,-5.611669701337401,-8.849222183228,-10.059205627454,-8.255405044556003,-3.872690272332,1.7514453768718,7.745862960814,9.784615898138,12.487704658499998,15.504558753979998,19.894866180439998,24.90042419432,26.79356155396,25.1702457428,24.226317977900003,24.2795402527,24.2629383087,25.536429595919998,26.9869693756,27.91766662596,28.183319854759997,29.237980270399998,30.388822937039997,32.490413284300004,33.90053634646,33.6425552368,33.58420715332,33.68288116456,33.748836517360004,34.341326904300004,34.296512603766665
R.Pinky_P_d_x,-0.5317370057104001,-0.7405365228654001,-0.749466240406,-0.7549427628518,-0.7583601474762001,-0.7558578372000001,-0.7548970460891999,-0.7740977764129999,-0.7740651488304,-0.763678717613,-0.7458737015724,-0.69509267807,-0.6364492535590001,-0.6086156845094,-0.5937101125716,-0.6007449269296,-0.6146627902984,-0.6313993573187999,-0.6487896084784,-0.6505496144296,-0.645936143398,-0.6431571006772,-0.6287201881408,-0.6245328187939999,-0.6226296067238,-0.6383529901503999,-0.6257236480713999,-0.6160671830178,-0.6040362477304001,-0.5895934224130001,-0.598732272784
R.Pinky_P_d_y,-0.12738718986499997,-0.3884830594064,-0.379099905491,-0.3669803619382,-0.37390251755720005,-0.38200402855880006,-0.379057008028,-0.35792567133919995,-0.3657373011114,-0.3926767528056,-0.4261400461196,-0.48268198370939996,-0.5290069937706001,-0.5437846541404,-0.5553308844566,-0.5603307843208001,-0.5590161919592,-0.5641335368154,-0.5607014775274,-0.5543830394742,-0.5807647109030001,-0.5911576986312002,-0.5706090092658,-0.5545838832856,-0.5609915971756001,-0.5685959458350001,-0.6060778856276,-0.6163426041605999,-0.6224091053006,-0.6196419239044,-0.6020338137946667
R.Pinky_P_d_z,-0.44553470462572,-0.5483169317246,-0.5427312493324,-0.543467772007,-0.5339276909828,-0.5317194223404,-0.5351533174514,-0.5221186876298001,-0.5167065501212,-0.5123594045639999,-0.5116298317907999,-0.5321520090104,-0.5610502243042,-0.57778236866,-0.5822951912877999,-0.5701834678648,-0.5564855933189999,-0.5318665862084,-0.5144578695298,-0.5190648198128,-0.4953652143478,-0.48667520880719994,-0.5279605865479999,-0.5498916745186,-0.5455221176148,-0.518713593483,-0.4910345852376,-0.4904734551905999,-0.4976810932158001,-0.5180306911467999,-0.5282391905783334
R.Pinky_I_s_x,13.5596090912762,1.3325524121508,5.217830657958,6.746218013761999,7.066295146944,6.1925656318660005,3.2319103240960003,1.4076761662962,-2.4982181310639997,-5.644251155856001,-8.099785518648002,-9.954988479611998,-11.54475708008,-12.925635337820003,-13.036086273219999,-12.026017951979998,-10.289000129688002,-7.598494148254,-5.1614336967479995,-3.6979116916660004,-2.4996916294099996,-2.042658686636,-4.0176122665400005,-5.122163009644001,-4.318744659426,-1.30266979336946,2.3809859156598,3.4598435401900005,2.9082537651079994,2.1972101688400003,2.7745039463033336
R.Pinky_I_s_y,176.0865600584,188.39864807119997,192.65124511740004,191.80449829100002,185.41013793940002,178.4789001466,175.9932159424,176.90071105980002,173.3585632324,169.35969543459998,166.84224243160003,167.76723938,172.151940918,176.63522033700002,177.33996582019998,175.26297912600003,173.416394043,171.57337341320002,169.19477844219998,167.7165405274,167.76810607919998,168.7417846682,167.378161621,166.41683349619998,167.2521698,170.126525879,170.8995880128,170.6222442626,171.28380737280003,170.71223754879998,168.83513895666667
R.Pinky_I_s_z,-5.611669701337401,-8.849222183228,-10.059205627454,-8.255405044556003,-3.872690272332,1.7514453768718,7.745862960814,9.784615898138,12.487704658499998,15.504558753979998,19.894866180439998,24.90042419432,26.79356155396,25.1702457428,24.226317977900003,24.2795402527,24.2629383087,25.536429595919998,26.9869693756,27.91766662596,28.183319854759997,29.237980270399998,30.388822937039997,32.490413284300004,33.90053634646,33.6425552368,33.58420715332,33.68288116456,33.748836517360004,34.341326904300004,34.296512603766665
R.Pinky_I_e_x,24.34109420774,13.997744369500001,17.67195281982,19.10280914306,20.002064132679997,19.460237884519998,16.221683692939997,13.937617683380001,10.228373527534,7.380084323884001,5.335656261444,4.066666173934,3.0834096908560005,2.048057794572,2.158248186112,3.123464155198,4.69974093437,7.106430625916,9.236554718015999,10.644155693059998,11.791058540360002,12.22940177916,10.530093002338,9.477236175538,10.210008239754,12.901765632639998,16.29303340912,17.333337783799998,17.02174873352,16.441567993140005,16.9270477295
R.Pinky_I_e_y,166.56876220700002,176.302105713,180.2935852052,179.40286560060002,174.0400482178,167.979446411,165.11998596179998,165.3006744386,161.9791015624,158.3484954834,156.6156799316,158.7663452146,164.3658477782,169.08711242680002,170.29247131359998,168.7548675538,167.2929260252,166.0984985352,164.16107177739997,163.0790924072,163.53374633779998,164.7678222658,163.7028015136,162.9289062502,164.081375122,166.5030334472,167.82172851579998,167.75461425780003,168.2206268312,167.9903564452,166.28221130366668
R.Pinky_I_e_z,-5.834377288820001,-13.45534172058,-14.54797935486,-12.88664302828,-9.446531391146,-4.703066611290001,1.3527221798893998,3.751358842848,6.448904418942,9.41527137756,13.36172351836,17.8174835205,19.49340019228,18.33298072816,17.345301437400003,16.79159584046,16.155407714840003,16.502105331400003,17.22408180238,17.88019599914,17.8972717285,18.822745895379995,20.24917755126,22.359510040299995,23.56509361268,23.01071052552,22.409803771980002,22.40161819458,22.82309951782,23.496162414540002,23.289641062433333
R.Pinky_I_d_x,-0.5953332811592,-0.6993480086328001,-0.6876930475234,-0.682307446003,-0.7142887830733999,-0.732615840435,-0.7172706723212,-0.6918796539305999,-0.7027383446694,-0.7191792130469998,-0.7418797731397999,-0.7742492198941999,-0.8077396988868001,-0.8268189787864,-0.8390024065971999,-0.8365257859229999,-0.8276498913764,-0.8119781017301999,-0.7950297117234,-0.7919418096544001,-0.7891082882880001,-0.7880762457848001,-0.8032968401910001,-0.8061512351036001,-0.8022502541542,-0.7843421816826001,-0.7681969285012,-0.7660681128502,-0.7793205380438,-0.7865465402604,-0.7814767559370001
R.Pinky_I_d_y,0.5255548359826501,0.6679482579232,0.6823665857314001,0.6847945451738,0.6278349161147999,0.5797600388526,0.6003991603850001,0.6405320644378001,0.628352379799,0.608017671108,0.5646914958954,0.49701234102219993,0.429933333397,0.4167922139168,0.38914930820480004,0.3593656361102,0.3381263017656001,0.30231223106399996,0.27795176506059993,0.2560711055994,0.2338133633134,0.21943470537680004,0.20294645130619998,0.19259675443160001,0.17508529126640002,0.20008243322379998,0.1699535787104,0.1583451092242,0.16914304792899998,0.150297135115,0.14096784591666667
R.Pinky_I_d_z,0.012297523021400048,0.25434122979639995,0.2478615909814,0.2557281553748,0.3077769935132,0.3564059853556,0.35301712155320003,0.33314503431299997,0.3334511458872,0.33623895049119995,0.36074781417839996,0.39110657572740004,0.40310110449819997,0.3775408208371999,0.37995672225939997,0.41347014904019996,0.4476824820041999,0.49885827898999996,0.539088201523,0.5542501449586,0.5679762005806,0.5751095890997999,0.5598920941352,0.5594093322754,0.5707036018371999,0.5870704531668001,0.617029416561,0.6229300022124,0.6032985687256,0.5988495230674,0.6077786882716666
R.Pinky_D_s_x,24.34109420774,13.997744369500001,17.67195281982,19.10280914306,20.002064132679997,19.460237884519998,16.221683692939997,13.937617683380001,10.228373527534,7.380084323884001,5.335656261444,4.066666173934,3.0834096908560005,2.048057794572,2.158248186112,3.123464155198,4.69974093437,7.106430625916,9.236554718015999,10.644155693059998,11.791058540360002,12.22940177916,10.530093002338,9.477236175538,10.210008239754,12.901765632639998,16.29303340912,17.333337783799998,17.02174873352,16.441567993140005,16.9270477295
R.Pinky_D_s_y,166.56876220700002,176.302105713,180.2935852052,179.40286560060002,174.0400482178,167.979446411,165.11998596179998,165.3006744386,161.9791015624,158.3484954834,156.6156799316,158.7663452146,164.3658477782,169.08711242680002,170.29247131359998,168.7548675538,167.2929260252,166.0984985352,164.16107177739997,163.0790924072,163.53374633779998,164.7678222658,163.7028015136,162.9289062502,164.081375122,166.5030334472,167.82172851579998,167.75461425780003,168.2206268312,167.9903564452,166.28221130366668
R.Pinky_D_s_z,-5.834377288820001,-13.45534172058,-14.54797935486,-12.88664302828,-9.446531391146,-4.703066611290001,1.3527221798893998,3.751358842848,6.448904418942,9.41527137756,13.36172351836,17.8174835205,19.49340019228,18.33298072816,17.345301437400003,16.79159584046,16.155407714840003,16.502105331400003,17.22408180238,17.88019599914,17.8972717285,18.822745895379995,20.24917755126,22.359510040299995,23.56509361268,23.01071052552,22.409803771980002,22.40161819458,22.82309951782,23.496162414540002,23.289641062433333
R.Pinky_D_e_x,27.181287765500002,16.427734184259997,20.101270675659997,21.45062675474,22.632170867920003,22.178835678080002,18.6946018219,16.07299690244,12.596093177780002,10.07277679445,8.334589576720001,7.847560882568,7.87415857315,7.233338546754,7.659950637818,8.395702552796,9.547587203976,11.46448020934,13.12148551942,14.43149909972,15.439787483220002,15.715112304720003,14.2205072403,13.2776266098,14.0197086334,16.249142456039998,19.59683227538,20.752906036360002,20.8067802429,20.55256958008,20.913789749133333
R.Pinky_D_e_y,157.6968902586,163.2651550292,167.1162689208,166.2875946044,161.5412506102,156.07284851059998,153.0718811036,152.84824523900002,149.55645751959997,145.9747894286,144.57747802720002,147.3361785888,153.573703003,158.31618652340003,159.7677459716,158.51884765620002,157.2771759034,156.4361358644,154.802416992,154.0454559326,154.43598632820002,155.6649353028,155.0029907226,154.5669830324,155.88645629900003,157.92227783200002,159.28417663579998,159.3062774656,159.61781311060003,159.719226074,158.31712849899998
R.Pinky_D_e_z,-10.340047836299998,-22.33465843202,-23.21847801208,-21.672171401980002,-19.00776634216,-14.97658023834,-8.8140039444,-6.000126457214,-3.2863959789300004,-0.2982267796985999,3.324576735494,7.3484781265259995,8.757326507570001,7.759064483643999,6.684400653840001,5.740758228302,4.716361999512,4.5726537704479995,4.894167423246001,5.280144214632,5.3023427009579995,6.185290908814,7.388566398624,9.308115768432,10.4106643677,9.977636337292001,9.33727493286,9.300406265258001,9.924851036064002,10.48239898684,10.04641278585
R.Pinky_D_d_x,-0.17795696556559998,-0.15225497484199998,-0.1522129207848,-0.1471063584088,-0.16479362845420004,-0.1703382611274,-0.1549447387458,-0.13379568755639998,-0.1483533382416,-0.1687150657176,-0.18790310025219997,-0.23689816296099994,-0.3001722812652,-0.3248923122884,-0.34471820592900004,-0.3303407967088,-0.30374982953060004,-0.2730607926846,-0.24341673552980003,-0.2373021990062,-0.2286170721054,-0.218402853608,-0.2312289714812,-0.23811969459059998,-0.23870306015000003,-0.20973534584040002,-0.20700496733200002,-0.21425869762900002,-0.2371573656796,-0.2575815916062,-0.24979584415766667
R.Pinky_D_d_y,0.555881690979,0.816851401329,0.8256465077402,0.8217587828635999,0.7831325650215999,0.7460276603698001,0.7548937559128,0.7802273869516,0.7783610582352,0.7752948880196,0.7542733550072,0.7161758422851999,0.6761996269224,0.6748701333998001,0.6594439625742,0.6413546800614,0.6275533795358,0.6054112911226,0.5863819241521999,0.5660172820089999,0.5700350165368,0.5703561425208001,0.5451009511946,0.5239300251006,0.5134661436082,0.5376412153244,0.5349343895914,0.52934448719,0.5390234112737999,0.5182413101196001,0.49906529982866665
R.Pinky_D_d_z,0.2823101997374,0.5563480615616,0.5432644128798001,0.550471663475,0.599074780941,0.643704044819,0.63701287508,0.6109953045845999,0.6099811434744,0.60861518383,0.6288939237594,0.6559527039528,0.6726863861086,0.662526166439,0.6679762601852,0.6924084305764,0.7167323112486,0.7474594593047998,0.7725510835646,0.7894768834113999,0.7891558527946001,0.7918202757836,0.8058027267455999,0.8177565217016,0.8242124438286,0.8166084885598,0.8190808415414,0.8208780765532,0.8081609249117999,0.8153988242151999,0.8297761480013333
R.Thumb.TTP,58.9067253113,60.219165802019994,60.0425628662,60.0103614807,60.10211639404,60.12253723143999,60.065464019779995,59.92150421144,59.73582611086,59.558648681659996,59.150655365,58.739270782460004,58.186386871340005,58.602685546880004,59.154077911399995,59.38271865846,59.5683357239,59.640679931659996,59.49979019166,59.43174362182,59.37267608642001,59.16611633302,58.9289276123,58.79774856568,58.79336624146,58.69894180295999,58.48066558836,58.4135307312,58.3251625061,58.23516769410001,58.215273539200005
R.Index.TTP,94.30195159912,95.14498138426,95.26726226808,95.52691955566002,95.8630645752,96.0709136963,96.05726928710001,96.10567016600001,96.22113342285999,96.29051208498,96.32046051026,96.33224639891999,96.2986328125,96.2251953125,96.1592514038,96.12293090822001,96.09118499756,96.07058410642,96.07178649902,96.0808654785,96.05308380126,96.02727203370002,96.1109237671,96.25283813478002,96.30660095214,96.32991180422002,96.35795440673999,96.43213958740002,96.48726348876,96.48002777098,96.50514221193333
R.Middle.TTP,87.0067451477,98.37590637208,99.06155242918001,99.38754119874,101.13473663300002,103.1866653442,102.39107513400002,103.24861145039999,103.7234222412,103.85672912599998,103.87522430400001,103.9313919066,95.82553405754001,86.12604217527999,85.33228149412,85.13415222168,85.098727417,85.06254425048,85.05504302978,85.05315704346,85.05612792970001,85.09134216310001,85.11549072264,85.13132476806,85.14969787596002,85.16447753906,85.19579467772,85.2218536377,85.23365783692,85.24687347414,85.2613576253
R.Ring.TTP,36.82072143556,36.19476623534,36.05455322268,36.00434875488,36.01540222167999,36.0952583313,36.14546966552,36.2012840271,36.236871337900006,36.25037155151999,36.23787612914,36.23449249268,36.25792160034,36.26873855592,36.281346893320006,36.289080047599995,36.29348220826,36.28486557008,36.2667930603,36.25890655518,36.25182113648,36.24504241942,36.24224929808,36.24116592407999,36.24632415772,36.253629303000004,36.25847167968,36.25668258668,36.25081634522,36.247345733639996,36.246228535966665
R.Pinky.TTP,37.64765396118,37.4012359619,37.41243820192,37.42490158082,37.44689941406,37.47467269898,37.51820983886,37.56033782958001,37.582914733900004,37.602871704100004,37.63950958252,37.74260864258,37.830984497079996,37.876874542219994,37.90224151612,37.93174591066,37.9650314331,37.98577880858001,37.99506988526,37.99694137574001,37.997387695300006,37.99747161864,37.995778656,37.993408203120005,37.992209625239994,37.99014968872,37.98675231932,37.984490966820005,37.98314590451999,37.985253906260006,37.98687616983333
L.Thumb.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb.TNA,123.03732428565999,133.7944899394,135.1392873534,135.41378974900002,133.6901919858,132.089386776,131.732309244,129.84421450600001,128.6053113876,127.849615911,126.05476500879999,125.2551728754,130.57244416240002,136.94555592400002,139.62054586739998,138.0659197546,136.3037993194,133.48702473240002,130.0345399574,130.1724376192,129.8275813934,128.11475346820004,129.6453278536,130.7761389738,130.2849140896,127.4411055694,125.08113065339998,125.1697440058,126.1089394806,127.31621918419998,127.271799525
R.Index.TNA,117.57877131171999,134.28335857999997,134.94556147600002,136.0938120798,133.8617002886,129.196031534,127.239597527,129.49907946719998,131.20862177220002,130.772022381,129.299998739,126.95201825159998,124.75596355039997,123.8560752504,123.3571338046,123.3606053004,123.7448561724,123.5218685904,123.10974187899998,123.40034436260001,123.845890373,124.2185267674,125.72062941879999,124.8631726404,123.44917218380002,121.9281785808,120.1693574334,120.0837071534,120.2601657552,121.0518827864,121.48590452366666
R.Middle.TNA,123.63033507272,139.3650191606,139.203118974,138.7829613536,139.39025720959998,139.2473272458,132.51469423839998,135.094245376,135.0451360084,133.3131191838,131.6189443988,129.119642221,120.42316479280001,107.32574888100001,107.828160456,109.399295309,110.0923261824,111.17423021100001,111.7032492996,111.41408051660001,113.30997382000001,114.2003975098,113.0186305684,112.08162459600001,112.70810798459999,112.655277009,114.62038155579998,115.00733855419999,115.06641685579999,114.8003389882,113.73228404166667
R.Ring.TNA,56.2470574288,51.095047118560004,48.321255529,48.00376876902,50.45213767680001,51.47925288814,51.30050979600001,51.46447647906,51.951468598299996,52.34966627351999,53.394370625700006,55.46832297258,57.19876395668,57.00950250504,57.76004267346,58.872492450079996,59.34789195943999,60.765828600359995,61.65139629582001,61.52943608107999,63.105615536879995,64.04095956476002,61.638808706019994,61.1407980038,62.0888949959,63.795377190720004,66.63850917936,67.09781406793999,67.05390647717999,66.64573781808001,66.01233922753333
R.Pinky.TNA,56.54282615444,54.78678493744,55.08812377408001,55.343270529639994,57.41848641898,58.874686052840005,59.12260416965999,58.61059677828,58.74327489523999,59.58844749789999,61.19211054152,64.04667113238,66.44359834636,67.00693194274,68.04695797574001,68.90715778254,69.07227388614,70.32880099716,71.05737506963999,70.84937095640001,72.61572689008001,73.44373608852001,70.67860068787999,69.95099152728001,70.94439564235999,72.60723129198001,75.78940270054001,76.46051804732,76.72626379946,76.46207748703998,75.6125655144
L.Thumb.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_Index.ang,6.9781149268939995,0.9298927263376001,0.9675782328088,2.6274949620659998,4.300909171438,5.20955069809,5.7906118168219995,4.4202688393319995,4.688921115202,3.8781038515139996,3.9867056403200003,3.7052318501239996,6.59158503174,13.15984219122,16.2733574202,14.71821229168,12.5635589384,9.969737594314001,7.00416618092,6.8093441853879995,6.091384656110001,4.569985646352,7.423495477552001,9.831238571232,10.209511704502,8.731520403722,8.173994729474,7.315835024522,6.257003204078001,6.396891594314001,6.016612954576668
R.Index_Middle.ang,27.454725192658003,6.862981275768002,6.9666556586900015,4.044357117762,5.712965282668,11.16647365366,17.25897800392,10.40496649637,5.856924651154,4.477832760589999,3.7188971925320002,3.836764176942,31.722216089834,59.93919843322,58.786838069839995,57.81467978362,58.1149587206,58.46260581048,58.7728960499,57.438718133680005,56.706935660880006,59.2499493034,63.71320524034,64.70069687835999,63.79301137984,63.61928760626,64.42825551244,63.76972092184,60.41877193816001,57.96829416493999,60.697572246499995
R.Middle_Ring.ang,123.62715161543402,152.61085929380002,152.7915547608,151.96498609659997,147.86786364879998,147.0264413554,134.38551349979997,140.79529191260002,143.5653133756,143.66735349020001,144.8686578472,146.119014169,117.73668611134,88.96673819062,88.6184296031,89.97894031984,90.49404882322001,91.31847992066,92.55445686874,92.54297086388002,92.4575720623,92.2784934378,92.0178879598,92.14473150338,92.54707925637999,92.14363538536,91.4862638826,91.11502975416,90.86685059178001,90.68842936474,90.62466272123334
R.Ring_Pinky.ang,7.292217576192,6.6940699318400005,7.532984360007999,7.6024846666200006,7.031553072534,7.687777204878,8.606109706458,7.423174381254,6.835543644274002,7.408539257992001,8.266790277640002,9.75775868649,10.9901715426,12.26202875946,12.61760972108,12.03255330682,11.433745531540001,11.08598449046,10.85109234236,10.74109939254,10.75054555182,10.441137537060001,9.96742867362,9.737991660263997,9.76819316293,9.770165526182,10.1313224074,10.4342715945,10.89840804694,11.15817349806,10.955455671466666
L.Thumb_Index.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_Middle.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_Ring.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
