,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
R.Index_I_s_x,-8.118838214890001,-14.768604469299998,-16.43044319152,-17.34164810182,-20.6441745758,-17.737169075,-10.356095695498,-13.080211830139998,-19.667876052860002,-17.067876815780004,-21.23033943178,-27.059817123419997,-21.852798461920003,-18.03793449402,-18.2589302063,-18.54410514832,-20.55172195434,-22.051636123639998,-22.23908081054,-20.64912033078,-17.75988731384,-17.56369743348,-17.938867187480003,-20.275138092059997,-20.603224182119998,-19.890064620979995,-15.65832710266,-13.750191688520001,-15.31920223234,-15.878809738160001,-17.713590240480002,-16.689492225659997,-15.38029994964,-16.59620780944,-15.759116363520002,-14.909580230720001,-15.106111907979999,-15.091166114819998,-15.017633438099999
R.Index_I_s_y,232.2273132324,236.1721496582,235.17467956579998,234.8812927246,237.968862915,230.1300048828,212.6587768554,210.00541076660002,199.8949798586,194.56458129899997,192.18621520979997,188.2915832518,190.9982269286,194.02250366200002,199.42140197740002,203.1485900878,204.4919586182,202.514099121,198.54844055179998,193.51154785140002,189.1586303712,190.4919433594,195.7866058348,200.6414001466,205.25110778799998,205.19308776859998,195.2492462158,193.2112762454,197.9317718506,205.06438293460002,211.5594360352,211.30010070780003,203.68280029299999,201.4388824462,200.955831909,201.542855835,201.9354400636,202.7589141844,203.1082611085
R.Index_I_s_z,18.770221900960003,24.937451171880003,24.608135604860003,22.86480941774,18.92286853792,-6.166774892812001,-32.56457939146,-19.559351921072,-3.3296042799947996,-24.0611530304,-20.236123657220002,-0.7417498886589999,-15.19816102982,-26.31035690308,-26.535567474340002,-21.53700675964,-12.641735076903998,-2.5866745531554,-3.361267937767124,-24.103691291799997,-38.33640747068,-38.95814056396,-31.207209014900002,-21.38632316588,-15.07896881102,-20.24046173098,-38.02617187502,-44.376542663559995,-37.01922454834,-24.011647415160002,-13.940309333779998,-17.81307144164,-33.23944053652,-44.61676025392,-48.46135864256,-48.118568420420004,-46.99540786742,-46.611551666240004,-46.33648109435
R.Index_I_e_x,-9.71563768388,-16.99854755402,-19.23463020324,-20.84397315978,-26.455359649640002,-22.90364990234,-12.15497951508,-14.292973899859998,-19.667130279560002,-16.80304641724,-20.912334060680003,-25.54526062012,-20.96240463256,-17.339508056639996,-17.9972148895,-18.822899246200002,-20.794754409800003,-21.11786193846,-20.733317565900002,-20.00972251892,-17.578099441520003,-17.75166282654,-18.132842636099998,-20.474108123780002,-20.58216590882,-19.800891494760002,-15.152648735059998,-13.0799463272,-14.77670612336,-15.483034324620002,-17.613276290899996,-16.44579582214,-15.025046539319998,-16.61559143068,-15.6250038147,-14.679378509520001,-14.952242279060002,-14.98681507112,-14.9209570885
R.Index_I_e_y,220.59848938,223.02554016119998,222.558544922,223.50493164060003,227.87137146,226.2471771238,213.39804382339997,207.66581420900002,191.3133239746,189.8489898678,187.7331298826,176.52625732419997,182.5096832276,189.09246521,195.8421051024,199.81473693840002,200.15022888200002,196.2971313478,192.1632537844,188.790615845,185.7969512938,187.6127716062,193.0643615724,197.771887207,202.137435913,202.10526123059998,191.9326385498,190.13596191399998,195.1610778808,202.19999694860002,209.07032165520005,208.8816406248,201.0240692138,199.30534057620002,199.0181304932,199.56246337919998,199.869534302,200.780532837,201.17451477050002
R.Index_I_e_z,2.06113567352,9.192442893984,8.529082870482,6.018930530547999,1.9267378330219997,-25.555686950684,-53.08998947142,-39.84014015198,-22.08690452578,-44.08492355346,-40.3077697754,-17.59676933288,-33.869026947020004,-46.324369812019995,-46.85278396608,-41.896781158420005,-32.79711036684,-22.234986114499996,-22.92336730956,-44.166947937,-58.69150543216,-59.388347625719994,-51.65905609132,-41.817565917959996,-35.47581558228,-40.64090957642,-58.38445968628,-64.76796188354001,-57.4581878662,-44.439919281,-34.42215194702,-38.30120010378,-53.69615097044,-65.13879852296,-69.0028579712,-68.65526123046001,-67.52440643312,-67.14948883056,-66.87871170045
R.Index_I_d_x,0.077389513142398,0.10807506591074001,0.1359060406684,0.16974158883100002,0.2816414147616,0.25039554834359995,0.08718362376092001,0.058776998519899995,-3.6144815391999165e-05,-0.012835110723978,-0.015412257192655997,-0.07340359166264,-0.04315329417586,-0.03384951911866,-0.012684137700134001,0.013511868007484001,0.01177866472864,-0.04525573998688,-0.07297741621734002,-0.03098866790532,-0.008810421871009999,0.00910981791094,0.009401097707452,0.009643161902191999,-0.0010205976752348002,-0.0043218113714848004,-0.02450790479778,-0.032483709230999996,-0.026292289793520003,-0.019181413389754,-0.0048617558728402,-0.0118108431459314,-0.017217497434465996,0.0009394349297512001,-0.0064998179674060005,-0.01115681752564,-0.007457352802156,-0.005057414527984001,-0.00468545849435
R.Index_I_d_y,0.56359552145,0.6371555805208,0.6114459991456,0.5513599038124,0.48937895894039996,0.18818279057724,-0.03582886867226,0.11338948309426,0.415913385153,0.2285430312156,0.21582055389879998,0.5702112793923999,0.4114006757738,0.238936293125,0.17347204983220002,0.16157653033720001,0.21042364835740002,0.3013078272344,0.3094606280326,0.2288018405436,0.16292511820779998,0.1395402103662,0.131934657693,0.13907209038719998,0.1509053498508,0.1496527522802,0.16074071824539998,0.1490463346244,0.134282785654,0.13882361352440004,0.1206359297038,0.1172116324306,0.1288564562798,0.10340294986952,0.09391146600246,0.09598050415515999,0.1001249432564,0.09588303416968,0.09371979907155001
R.Index_I_d_z,0.809812426567,0.7630879998205999,0.7792776942252,0.8164422512053999,0.8237242937088001,0.9396913409232001,0.9947721958159998,0.9829165339470001,0.9090800642968,0.9704600691796001,0.9727803230284,0.8168853402139999,0.9048909664152,0.9699872016908,0.9846819996834,0.9867446422576001,0.9768382668495998,0.9522632718086002,0.948084974289,0.9723736882212,0.986517941952,0.9901581525801999,0.9912069559096001,0.990208339691,0.9885413289072,0.9887158870698001,0.9866725683212001,0.9882782578467999,0.9905824780464,0.9900643587112,0.9926607131956,0.9929653406142,0.9914426088334001,0.9946086883544,0.9955519199372,0.9953189373018001,0.9949460864064001,0.9953792452812001,0.99558749795
R.Index_D_s_x,-9.71563768388,-16.99854755402,-19.23463020324,-20.84397315978,-26.455359649640002,-22.90364990234,-12.15497951508,-14.292973899859998,-19.667130279560002,-16.80304641724,-20.912334060680003,-25.54526062012,-20.96240463256,-17.339508056639996,-17.9972148895,-18.822899246200002,-20.794754409800003,-21.11786193846,-20.733317565900002,-20.00972251892,-17.578099441520003,-17.75166282654,-18.132842636099998,-20.474108123780002,-20.58216590882,-19.800891494760002,-15.152648735059998,-13.0799463272,-14.77670612336,-15.483034324620002,-17.613276290899996,-16.44579582214,-15.025046539319998,-16.61559143068,-15.6250038147,-14.679378509520001,-14.952242279060002,-14.98681507112,-14.9209570885
R.Index_D_s_y,220.59848938,223.02554016119998,222.558544922,223.50493164060003,227.87137146,226.2471771238,213.39804382339997,207.66581420900002,191.3133239746,189.8489898678,187.7331298826,176.52625732419997,182.5096832276,189.09246521,195.8421051024,199.81473693840002,200.15022888200002,196.2971313478,192.1632537844,188.790615845,185.7969512938,187.6127716062,193.0643615724,197.771887207,202.137435913,202.10526123059998,191.9326385498,190.13596191399998,195.1610778808,202.19999694860002,209.07032165520005,208.8816406248,201.0240692138,199.30534057620002,199.0181304932,199.56246337919998,199.869534302,200.780532837,201.17451477050002
R.Index_D_s_z,2.06113567352,9.192442893984,8.529082870482,6.018930530547999,1.9267378330219997,-25.555686950684,-53.08998947142,-39.84014015198,-22.08690452578,-44.08492355346,-40.3077697754,-17.59676933288,-33.869026947020004,-46.324369812019995,-46.85278396608,-41.896781158420005,-32.79711036684,-22.234986114499996,-22.92336730956,-44.166947937,-58.69150543216,-59.388347625719994,-51.65905609132,-41.817565917959996,-35.47581558228,-40.64090957642,-58.38445968628,-64.76796188354001,-57.4581878662,-44.439919281,-34.42215194702,-38.30120010378,-53.69615097044,-65.13879852296,-69.0028579712,-68.65526123046001,-67.52440643312,-67.14948883056,-66.87871170045
R.Index_D_e_x,-10.893419361104,-18.55305519104,-21.285887146,-23.59533576966,-31.0285259247,-27.376069641099996,-14.016990280140002,-15.72573719024,-19.818384552,-16.83604793548,-20.912174987780002,-24.08533592222,-20.330841445919997,-17.174708557099997,-18.3948738098,-19.61541862488,-21.40678024288,-20.55149040224,-19.666103744519997,-19.769387817360002,-17.856642532340004,-18.3394908905,-18.73387908936,-21.04756202698,-21.00013694764,-20.17393722536,-15.18406848906,-12.968037986739997,-14.85370731356,-15.743451499960003,-18.03318405148,-16.716452026379997,-15.21916389466,-17.062773132340002,-15.89617710112,-14.90098590852,-15.267246437059999,-15.365832901,-15.312941074400001
R.Index_D_e_y,210.65419921859998,211.96519775379997,211.8859893798,213.7294494626,219.05451049799998,221.7561035156,212.7989685058,204.4722106932,183.5159545898,185.6687561036,182.8890228272,166.221661377,175.931604004,184.46869812000003,191.49474487319998,195.6119476318,195.2143676758,190.413494873,186.73016052239998,184.4491821288,182.24437561020002,184.35339660640003,189.783920288,194.2270233154,198.34374084479998,198.40233764680002,188.2614501954,186.7754150392,191.78703613300002,198.5658386228,205.69137878399997,205.64380493180002,197.7778137208,196.5963409424,196.57955627419997,197.0685607912,197.2279937744,198.1263885496,198.53212738
R.Index_D_e_z,-8.279086816313399,-0.1867424279452,-1.1915642261488,-4.441870784760001,-8.72445859909,-38.45744400021999,-67.52149810792001,-53.7851791382,-34.39675407408,-58.00580520632,-53.937991333,-27.789117050159994,-46.719705200199996,-60.15401382446,-60.76841964719999,-55.84065780642,-46.493699646,-35.56450271608,-36.416393280040005,-58.07981414795999,-72.83339843747999,-73.59240264894001,-65.85786361694001,-55.95325241088,-49.552784729,-54.74325942994001,-72.49941253662,-78.96010284424,-71.64709320070001,-58.561670684800006,-48.604017639160006,-52.5187927246,-67.91274795531999,-79.46240539552,-83.38011932372,-83.02394409178001,-81.8649673462,-81.48622283936,-81.21727371215
R.Index_D_d_x,0.08075145296752,0.106580658257,0.1406389340758,0.18863974511620002,0.3135467737914,0.30663942694679996,0.12766372710454,0.09823355078688001,0.010370343457909999,0.0022626595338800003,-1.0906904940000129e-05,-0.10009578168389999,-0.043301421403880005,-0.011299033835517999,0.02726441603154,0.05433695316314,0.04196190536022,-0.038831735029809994,-0.07317064553501999,-0.016477900650334002,0.019097557570796,0.0403028436005,0.04120844602582,0.03931731916966,0.028657057508820007,0.025576875358840002,0.0021542110887896,-0.007672693277718,0.005279378592968001,0.017854798818001998,0.028789843246339996,0.018556810682626,0.013309132494034,0.0306598097086,0.01859226822852,0.015193915180860001,0.021597411110999998,0.025986342504600003,0.0268753245473
R.Index_D_d_y,0.6818036615848,0.7583227992056,0.7317351818086,0.6702295303344,0.6045042276382,0.3079183727504,0.041073974897184,0.21896082200116,0.5346056282518,0.286606439948,0.33212314546099997,0.7065066933631999,0.45100821852659995,0.3170161247252,0.2980650603772,0.28815290927860004,0.33841405510899997,0.4033956587314001,0.3725054264068,0.2976587116716,0.24357276260860003,0.2234702467918,0.22491462528700001,0.24304402172559997,0.2601044774056,0.2538809657098,0.2517051309348,0.23040682673440002,0.23133206069460002,0.24916624426820003,0.23166810274119998,0.22199345529099998,0.2225707501174,0.18573527038100002,0.16719428300880002,0.1709877252578,0.18111010193819999,0.18197429180160002,0.18116816878300002
R.Index_D_d_z,0.7089496612548001,0.6430587410928,0.6664701223373999,0.7172165870668,0.7302704691886001,0.8845742583276,0.9894573330878,0.9561040043830001,0.8439916729925999,0.9544476509094,0.9345193982124,0.6988106846808,0.8810720562934,0.9481922626496001,0.954088139534,0.9560242772104,0.9390698313711999,0.9139023423195999,0.9251130461692,0.953898191452,0.9696007370947999,0.9738626837730001,0.9735030055046,0.9691751837729999,0.9651494264603999,0.9668896079064,0.9677536964414001,0.9730458378792,0.9728239655494001,0.9682197213174,0.9723413586618002,0.9747908115384,0.9747226238249999,0.9820595622063999,0.9857382655146001,0.9851500630378001,0.9832218766212,0.9829597711564,0.9830848276615001
R.Middle_M_s_x,18.46065349578,14.2972913742,13.92854099274,13.55773658752,13.434150886519998,15.82591838838,16.174946594239998,11.187551784518,2.683702254294,4.656816482544,0.5742446899419998,-5.487848854068001,-1.8095782577995998,1.347582924366,2.3143457412720005,3.654192256928,2.0865727484228005,-1.0542060256019998,-2.274315094948,0.7125511050208001,3.0415637969960003,3.962346601486,3.804104661942,2.283931565286,1.767781090736,1.9260949134819998,3.88280968666,4.979149723054,3.9161639690399994,3.7319445610060002,3.6456615447999994,4.22474079132,4.461509227754,3.945967435838001,3.986708021164,4.476702785492,4.753804397582,5.00479631424,5.090485095975
R.Middle_M_s_y,253.7397491456,258.84236450180003,255.4187896728,250.54409179680002,241.46558837900002,221.2916839598,199.96870727540002,211.95805358899997,221.539135742,208.4834594726,209.4062408446,221.85599975579998,215.6957366944,210.1858489992,211.50424194340002,213.77536315920003,216.9221740722,221.7482208252,221.26766662600002,210.0354431154,202.50841674819998,202.6726470948,206.736605835,211.49472961439997,215.596588135,215.417059326,208.04856567379997,205.23224487279998,207.76555175800004,214.3643707274,218.9733337404,218.84052734380003,212.204650879,206.9189697264,206.0124206542,206.4086700438,206.9244934082,207.4324035644,207.6689834595
R.Middle_M_s_z,111.15089111336002,116.23056640600001,116.107369995,115.1361968994,111.3981613156,86.70148925786,62.63873138427999,76.76093902588,90.78252868652,71.62326507568001,74.89020080568,89.65386505126,78.32912445068,69.61901702882001,69.97641143798,74.90451202394,83.30014038088,92.03343811038,90.4881790161,71.14961242673999,58.03436431883999,57.55963134764001,65.37879180908,74.90668640136,81.15952301024001,76.16939239502,58.639903259259995,52.56057357787999,60.06644897460001,73.0656173706,82.8839126587,79.07363433836,63.862700653080005,52.68773040772,49.05494537352,49.457372283919995,50.4568321228,50.810836029060006,51.09466934205
R.Middle_M_e_x,13.813759803764,8.25215883255,7.245134544372,6.772921180724,5.54259595871,7.511347770692001,10.328333091734,6.967481470109999,-0.8412930756807,1.243655288219,-2.84495966732428,-9.977595138537998,-4.278506326674,-0.43299032747739996,-0.025755081232714028,0.6322055578232001,-1.3215137243294799,-4.622815895082,-5.792572402956,-2.7929637074463995,0.5001162260772001,1.24125636816,0.9994669232509199,-1.1155301094076,-1.780933856964,-1.239887158014842,2.2335365056968,3.799229574204,2.379169845582,2.041708660124,0.8554203212271998,1.6728006958969999,2.641458892822,1.9406670570379998,2.58196129799,3.22219367027,3.1314503669739997,3.225774478914,3.3112113475800005
R.Middle_M_e_y,247.27796630880002,252.69592285159996,249.93403015139998,246.29865112299998,242.75383605960002,226.4201507566,203.55020446780003,207.2119384766,210.62798461899996,199.010812378,197.71444702140002,207.35096130359997,204.1906402588,199.2549835202,201.4856903076,204.66258850100002,208.49102783200001,212.5472076416,210.89404296879997,199.456567383,190.408834839,190.45725097680003,195.8979522706,201.89637451200002,207.18507995600004,206.84212036120002,197.31015014640002,194.6497314452,198.44682006839997,205.577459717,211.85547790539994,211.70309448220002,203.9488250732,200.1495117188,199.6255737304,200.1492858886,200.5678710936,201.19566040040002,201.459098816
R.Middle_M_e_z,51.26761322022001,56.31373062133999,56.194049835200005,55.13800048828,51.43056411744001,26.970034027100002,2.5079907774908,16.636714553824,31.34601325988,11.937337398528,15.608410453802,31.06333618164,18.96411094666,10.107029724116,10.323945426942,15.136867141740002,23.45311279298,32.309371948240006,30.954775619499998,11.652893686293998,-1.2231530308748,-1.6662624239906,5.892007350922,15.237435150140001,21.31902580264,16.333354568472,-0.909649443628,-7.028748035432,0.27446916550402,13.200050640104001,22.83696250912,19.020997047439998,3.9232793211970005,-7.431947803488001,-11.12482261658,-10.73934383394,-9.720835876464,-9.375039863586,-9.093979835509998
R.Middle_M_d_x,0.0767646268708698,0.09986291527746001,0.11040692329400001,0.11208214759799999,0.1303649932148,0.1373530268668,0.096583469212,0.06971369385717999,0.058231364190580004,0.05638391375544001,0.05648374482992,0.07416862249372,0.04078560173512,0.029414281621579996,0.038657429069280005,0.049921886622899994,0.05630008280276,0.05895185768604,0.058120055496700004,0.05790955573322,0.04198359176516,0.04495120644568,0.04633137434722001,0.05615760535000001,0.05862320289016,0.0523006223142,0.02724526450038,0.01949175894262,0.025390463694940003,0.02792194932698,0.046093551814560006,0.04215692318978,0.030066426098340003,0.033126675337540004,0.02320579476654,0.020723935961719998,0.02680057138204,0.029388653859499996,0.029392816126350002
R.Middle_M_d_y,0.10674579143533999,0.10153649598348,0.09060580581427999,0.07013280317186,-0.021281282184636,-0.08472000360482,-0.05916474945842,0.07840372221547601,0.1802473932504,0.15648394227040002,0.19314326345900001,0.2396168231962,0.19005911052240002,0.1805730581282,0.1655020415784,0.1505390137434,0.1392788082362,0.1519966751336,0.17136767506579997,0.1747583508494,0.1998797506092,0.2017929404976,0.17904976010320003,0.1585605829954,0.1389544010164,0.14165419638139998,0.17739388346659998,0.1748184382914,0.1539413273334,0.14515588283539999,0.11758383065479998,0.11790723800639999,0.13638259470459999,0.11182845234859999,0.1055078834296,0.10340225994600001,0.10500859022140001,0.10302823781959998,0.10258454829449999
R.Middle_M_d_z,0.98924523592,0.9897996187207999,0.9897415876385999,0.9911436676979999,0.9906381845472,0.9867372274399999,0.9933332443239999,0.993225610256,0.9818649768828001,0.9859851241114,0.9793089866637998,0.9678896307946001,0.9806837916374,0.9831117153168,0.9854323267938,0.9873351335523999,0.9886464357375999,0.9866151809694002,0.9834654927254001,0.9828595042228001,0.9789080142974,0.9783855676652001,0.9826953530312,0.9857096076011999,0.9885385632518,0.9884648561478,0.9837323188781999,0.9843892574308001,0.987737083435,0.9889526844026,0.9919490575791998,0.992043018341,0.9901727437971999,0.9931505203246,0.9941431522370001,0.9944231510164,0.9941084504127999,0.9942440629006001,0.9942898750305
R.Middle_P_s_x,13.813759803764,8.25215883255,7.245134544372,6.772921180724,5.54259595871,7.511347770692001,10.328333091734,6.967481470109999,-0.8412930756807,1.243655288219,-2.84495966732428,-9.977595138537998,-4.278506326674,-0.43299032747739996,-0.025755081232714028,0.6322055578232001,-1.3215137243294799,-4.622815895082,-5.792572402956,-2.7929637074463995,0.5001162260772001,1.24125636816,0.9994669232509199,-1.1155301094076,-1.780933856964,-1.239887158014842,2.2335365056968,3.799229574204,2.379169845582,2.041708660124,0.8554203212271998,1.6728006958969999,2.641458892822,1.9406670570379998,2.58196129799,3.22219367027,3.1314503669739997,3.225774478914,3.3112113475800005
R.Middle_P_s_y,247.27796630880002,252.69592285159996,249.93403015139998,246.29865112299998,242.75383605960002,226.4201507566,203.55020446780003,207.2119384766,210.62798461899996,199.010812378,197.71444702140002,207.35096130359997,204.1906402588,199.2549835202,201.4856903076,204.66258850100002,208.49102783200001,212.5472076416,210.89404296879997,199.456567383,190.408834839,190.45725097680003,195.8979522706,201.89637451200002,207.18507995600004,206.84212036120002,197.31015014640002,194.6497314452,198.44682006839997,205.577459717,211.85547790539994,211.70309448220002,203.9488250732,200.1495117188,199.6255737304,200.1492858886,200.5678710936,201.19566040040002,201.459098816
R.Middle_P_s_z,51.26761322022001,56.31373062133999,56.194049835200005,55.13800048828,51.43056411744001,26.970034027100002,2.5079907774908,16.636714553824,31.34601325988,11.937337398528,15.608410453802,31.06333618164,18.96411094666,10.107029724116,10.323945426942,15.136867141740002,23.45311279298,32.309371948240006,30.954775619499998,11.652893686293998,-1.2231530308748,-1.6662624239906,5.892007350922,15.237435150140001,21.31902580264,16.333354568472,-0.909649443628,-7.028748035432,0.27446916550402,13.200050640104001,22.83696250912,19.020997047439998,3.9232793211970005,-7.431947803488001,-11.12482261658,-10.73934383394,-9.720835876464,-9.375039863586,-9.093979835509998
R.Middle_P_e_x,3.17724711001302,-1.7853254199036002,-4.466468572618,-8.39895296097,-15.287533187859998,-18.358814620959997,-14.969934654240001,-14.294040107760003,-10.520405387876,-15.07303981782,-16.144194221499998,-10.274750137326,-13.174395370480003,-17.186298751840003,-18.2541168213,-17.77560386656,-16.78814659118,-13.208235359199998,-12.19799365996,-17.14279575344,-18.556314086900002,-18.68387641908,-18.03371543886,-18.36307945254,-18.54278678894,-18.430739212059997,-14.982583236719998,-13.960448646520002,-16.14213409422,-16.68075180054,-16.893382644680003,-15.554778671260001,-15.75528583528,-17.8413017273,-16.686808776880003,-16.33482589722,-16.66628608702,-16.63176155088,-16.5501251221
R.Middle_P_e_y,207.6421447756,212.8255340576,210.557635498,208.1804504396,207.85252380360004,195.2205200196,171.7527435304,172.3415985108,170.67535400399998,161.37585754399998,159.1738342286,166.3009277344,164.20268554679998,161.7009429932,164.62997436519998,167.9384613038,170.52242431640002,172.3522827148,170.2573791504,161.0229431152,153.96037597640003,154.4607147218,159.4558441162,164.6422760008,169.76111755379998,169.63430175780002,160.00241394059998,157.54541320779998,161.724758911,169.0287231446,174.9820465088,174.6439697266,167.32118835440002,164.16201171880002,163.3178955078,163.98957214339998,164.5396972658,165.2117919922,165.482955933
R.Middle_P_e_z,49.15655059814,54.71434173584,54.06173324586,52.297681427,45.50655059814001,19.904801654804,-3.928409290316,14.308211755766001,31.802447891219998,10.140232563031999,14.998631763474,33.2153049469,19.37954978944,9.353668212888,8.800208854677999,12.79787120818,20.732872009279998,31.209483337400002,30.685638427740002,10.652485466000002,-2.0777530983089596,-2.195088893178,4.3396648645399996,12.58982810974,17.93289299014,12.740460586542,-3.0203667759902,-7.905839538574,-0.9034135699254001,10.683860683449998,18.56315917972,14.247868156448002,0.4831248044971998,-9.985189151756,-12.99087848662,-12.485082244880001,-11.467459869399999,-11.3462327957,-11.166155338300001
R.Middle_P_d_x,0.2585021853448,0.24394383728500002,0.2846304416656,0.3687263667586,0.506240582466,0.6287299871445999,0.6148310422896,0.516724830866,0.235234236717,0.396549296379,0.3232150971892,0.007221838086839999,0.21619936674829998,0.407160437107,0.4430090963842,0.44737027883540004,0.375889956951,0.20865391194799998,0.1556727796794,0.34874805212,0.4631338536738,0.48424621820439995,0.462568920851,0.4191720724108,0.4073681414128,0.41779422163979996,0.4184082567692,0.4316185355186001,0.4501285791398,0.45501731634139997,0.43135414719560006,0.4186867773532,0.4471013247966,0.48076688051219996,0.4682944238184,0.47529984712600004,0.48115000128740004,0.4826033711432,0.48269565403500003
R.Middle_P_d_y,0.9632806539536001,0.9689814209937999,0.9569757699966001,0.9263974547383999,0.8482165575028,0.7582535862922,0.7727827906609999,0.8474638223648,0.9709802389145998,0.9146530508996001,0.936663556099,0.9976506829262,0.9718388319016,0.9126865625382001,0.895715022087,0.8925170063972001,0.9227617383004001,0.9768687963486,0.9876044392586,0.9340633153914,0.8858172416688002,0.8748341441152,0.8856630682947999,0.905396914482,0.9095253229142001,0.9042722940444001,0.906700515747,0.9017568469045999,0.8924668431282001,0.8882543921469999,0.8961454033852,0.9006585001946,0.8901718974114001,0.8746145606042,0.8823958992959999,0.8787998557090001,0.8756029248238001,0.8745262503624002,0.8743383288385
R.Middle_P_d_z,0.05130575671792,0.03887040391564,0.051822300255300005,0.06902908235789999,0.14397299587720003,0.1717083692552,0.15642567574980001,0.05659026876093999,-0.011092861648648002,0.043675551749779995,0.0148196258407506,-0.05229991227388,-0.0100965294754212,0.01830915967004,0.03703180775046,0.05684529095888,0.06611078307034,0.026730907335859998,0.0065409182454368,0.024313205853120003,0.02076958809048,0.01285222154114,0.037727027758940004,0.06434554308656,0.08229416161776001,0.08731913417578,0.051297362893800005,0.021316205710180003,0.028626423701620003,0.0611516855657,0.1038674458861,0.116002714634,0.0836070552468,0.06205215975644,0.04535128995776,0.04242717996238,0.04244869798422,0.04790646582842,0.0503606647253
R.Middle_I_s_x,3.17724711001302,-1.7853254199036002,-4.466468572618,-8.39895296097,-15.287533187859998,-18.358814620959997,-14.969934654240001,-14.294040107760003,-10.520405387876,-15.07303981782,-16.144194221499998,-10.274750137326,-13.174395370480003,-17.186298751840003,-18.2541168213,-17.77560386656,-16.78814659118,-13.208235359199998,-12.19799365996,-17.14279575344,-18.556314086900002,-18.68387641908,-18.03371543886,-18.36307945254,-18.54278678894,-18.430739212059997,-14.982583236719998,-13.960448646520002,-16.14213409422,-16.68075180054,-16.893382644680003,-15.554778671260001,-15.75528583528,-17.8413017273,-16.686808776880003,-16.33482589722,-16.66628608702,-16.63176155088,-16.5501251221
R.Middle_I_s_y,207.6421447756,212.8255340576,210.557635498,208.1804504396,207.85252380360004,195.2205200196,171.7527435304,172.3415985108,170.67535400399998,161.37585754399998,159.1738342286,166.3009277344,164.20268554679998,161.7009429932,164.62997436519998,167.9384613038,170.52242431640002,172.3522827148,170.2573791504,161.0229431152,153.96037597640003,154.4607147218,159.4558441162,164.6422760008,169.76111755379998,169.63430175780002,160.00241394059998,157.54541320779998,161.724758911,169.0287231446,174.9820465088,174.6439697266,167.32118835440002,164.16201171880002,163.3178955078,163.98957214339998,164.5396972658,165.2117919922,165.482955933
R.Middle_I_s_z,49.15655059814,54.71434173584,54.06173324586,52.297681427,45.50655059814001,19.904801654804,-3.928409290316,14.308211755766001,31.802447891219998,10.140232563031999,14.998631763474,33.2153049469,19.37954978944,9.353668212888,8.800208854677999,12.79787120818,20.732872009279998,31.209483337400002,30.685638427740002,10.652485466000002,-2.0777530983089596,-2.195088893178,4.3396648645399996,12.58982810974,17.93289299014,12.740460586542,-3.0203667759902,-7.905839538574,-0.9034135699254001,10.683860683449998,18.56315917972,14.247868156448002,0.4831248044971998,-9.985189151756,-12.99087848662,-12.485082244880001,-11.467459869399999,-11.3462327957,-11.166155338300001
R.Middle_I_e_x,3.5141392946240004,-0.6118189305072,-4.268049240112001,-9.551485252372,-17.088298225400003,-20.89524230956,-18.63537979128,-18.06384353638,-12.39259796144,-18.44197254182,-19.148620605460003,-9.798820304888,-14.951790809639999,-21.20160064698,-22.649956893920002,-22.066815948480002,-20.247746658320004,-14.92402477266,-12.923377037039998,-20.107857894899997,-23.134982299799997,-23.5591545105,-22.779725265499998,-22.511349105839997,-22.476655960080002,-22.57120132448,-19.6409122467,-18.613502502440003,-20.69103927612,-21.48593292236,-21.358904266339998,-20.045952224719997,-20.540541458119996,-22.29649620056,-21.058621597280002,-20.81180992126,-21.065690994260002,-21.01252441408,-20.952548027
R.Middle_I_e_y,203.7512786864,209.02737731940002,206.65108337399997,204.0381347656,201.8096313476,188.3014526368,165.086993408,168.0794952392,167.68595581059998,157.998764038,155.8137390136,164.63533630359998,161.92349548340002,159.1220703126,161.1718933108,163.8947448732,165.98201599140003,168.34183349619997,166.6519165038,157.811947632,151.3042419432,151.60358276379998,155.728189087,160.0958129882,164.78079223639998,164.8962371824,156.31429748559998,154.44967956559998,158.4446990968,165.0643859864,169.6302124024,169.1559326172,162.92129821780003,160.3351562502,159.66264038079998,160.3194000244,160.895678711,161.47475585939998,161.7002334595
R.Middle_I_e_z,72.98058242796,78.66027679442,78.01529693602001,76.186328125,68.93950500486,43.02881507872,19.11796531678,37.89241523742,55.81649322508,33.92932853698001,38.81758270262,57.42448654177999,43.44285354614,33.151880645759995,32.421320343000005,36.345452117920004,44.32202682496,55.085411834740015,54.67627487182,34.51906661986,21.611734771720002,21.412348938,27.8500694275,36.06911315917999,41.36327590942,36.18297080994,20.51469612122,15.7167854309,22.714176559440002,34.14349632262,41.814458465559994,37.46249160766,23.86869926454,13.568345260620001,10.605663871760001,11.08950271606,12.1257785797,12.23592128754,12.404684066800002
