,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
R.Thumb_D_s_y,172.11747131340002,185.93432617160002,178.12424316419998,179.11740112319998,191.60085144040002,180.4809387208,173.2460601808,179.1406433106,171.75242309560002,175.2103912354,184.8664001464,175.0602447508,179.3366516114,189.28599548339997,181.10398254400002,179.71317138679996,182.5091613772,176.44738159160002,180.6553131104,182.30717468260005,177.0887695314,185.45236511219997,181.06311035139998,174.3742584226,183.26157836919998,180.0334075928,180.0029541016,185.77184753419996,173.71120910639996,176.34314880359997,173.98289184580003,164.29167175319998,172.2585113526,167.9147003174,168.386276245,171.15624694820002,171.71563720700001,169.72381591799999,170.03537597660002,176.3003051754,177.5333984376,178.9620513916,178.6149871828,175.7572784422,174.1948638918,174.4651916506,174.9000640868,175.379623413,175.90706380233334
R.Thumb_D_s_z,20.282291698459996,36.42422714232,24.78639793396,30.325631713860002,45.83209686278,26.644533538799998,18.21317348482,26.4811065674,12.514173507692,21.10313987732,33.54557914734,17.5817434311,21.97109832764,32.12080497742,17.270038795460003,17.7821613312,20.634978103619996,9.647616386415999,21.82173557282,20.769571685800003,11.2465675354,24.44543113708,10.750319767000002,10.318259334556,26.23547439576,14.041579246516,17.41257801054,30.58232536314,18.371290969860002,31.41981315614,34.487079238899994,23.68731384276,34.82042884825999,25.585200119019998,28.4858722687,32.737477111800004,33.981516265879996,35.288066864,41.17808074952,48.65579452514,50.82606124878,51.806420135479996,45.04115447996,39.95396347046001,42.605516815179996,43.15607376097999,43.35979919432,43.332504272479994,43.3453687032
R.Thumb_D_e_x,-3.098254585278,-7.764328670500001,-5.2113114357,-10.397262287134001,-13.3044567108,-10.430714988704,-11.799135208140001,-19.883575820919997,-22.9711704254,-23.15884246824,-19.08626251222,-15.38014812468,-16.995741462700003,-19.50859260558,-18.48917427064,-16.96044139862,-17.31712493898,-17.49648246766,-17.141342544540002,-15.386492347699999,-14.330339050300001,-14.04215736388,-15.801517677319998,-13.633728981019999,-11.39882469176,-14.314786338800001,-14.378342628499999,-14.03843193056,-10.72857513428,-15.72474594116,-20.43843002322,-22.074719238260002,-20.542441940320003,-20.792626190180002,-17.595030212420003,-18.77481422424,-22.145481872540003,-20.095446777339998,-12.380893898014,-11.097380828866001,-12.43787364962,-10.84888477326,-13.66743717192,-11.110134887700001,-9.57519683838,-11.260246467579998,-12.9483636856,-13.59002094266,-13.867792765333334
R.Thumb_D_e_y,163.32105407720002,177.9172393798,168.88680725080002,169.5532989502,183.03464965839999,171.78432312,164.8630737304,170.46152038559998,160.953613281,164.277056885,174.6317626954,164.31522521979997,169.1419311524,179.302319336,170.17246704120004,170.16289978,173.081906128,166.6977874754,172.0662689208,173.0816741946,167.6623199464,176.7704437254,169.88584289559998,163.71583557120002,173.83389892579999,167.9461944578,168.51000976580002,174.5421203614,162.242880249,166.29443664540003,166.58155517580002,154.48219604460002,165.52594909660002,158.31219787600003,158.97814636259997,163.57326354979998,163.4062011718,161.5493988036,162.73534545900003,170.989337158,173.17398986819998,174.73382568340003,170.63725891120004,165.7187469482,166.0368347168,165.935333252,166.3437072754,166.6528564454,166.93410746266667
R.Thumb_D_e_z,7.2287000656239995,24.078269958479996,13.193928146366002,18.77779388426,34.17663993836,15.136000442515998,5.849265098574,13.90836086274,0.3618658542619997,9.446393507718401,22.434682083120002,6.763427782053999,10.800879001628,20.541406631440005,5.862488985055999,5.875896358486,8.668712091446,-2.3789147198178,9.691969823853999,8.879510110619,-0.5958437442760001,12.471419715903998,-0.7052567005160005,-1.1412259340300006,14.739877891538,3.7478157758680006,6.701021170603999,20.33660736084,8.93690099717,20.86068401338,21.972369384760004,12.764135360700001,21.78353500364,13.85725784302,17.14857940674,19.754410934419997,20.569392776479997,21.78534774778,27.97426605226,34.532186126700005,35.97897186280001,37.27656249998,32.05233230592,28.865821456919996,30.720083999619998,31.117655944819994,31.06283416746,31.01545677186,31.174486796033335
R.Thumb_D_d_x,-0.5992766439916,-0.6756414771078,-0.6702626347542,-0.6605978250504,-0.689140176773,-0.6913906574249999,-0.663104557991,-0.6438338160514,-0.580455493927,-0.5995507001878,-0.6540083765983999,-0.64515440464,-0.6529098987578,-0.6433168411254,-0.6115779638292,-0.643789613247,-0.645819699764,-0.6316156864165999,-0.6681638479231999,-0.6566234588624,-0.6509539842606,-0.67198574543,-0.5959984898566,-0.6199843287468,-0.667462992668,-0.6048367261886,-0.6174742221832,-0.6483808994296001,-0.6686828851702,-0.6808306813239999,-0.684860610962,-0.6775307536126001,-0.6765180587768,-0.6482980132104,-0.6727694153786,-0.6582725524902,-0.6133418917656,-0.6129781126978,-0.654633975029,-0.6546876907346,-0.6325073480606,-0.6527417182922001,-0.6397046804428,-0.6624565958976001,-0.6921877264976001,-0.6741367459295999,-0.6615839719772,-0.6550131797792,-0.6535812020303333
R.Thumb_D_d_y,0.44028994441020003,0.40128185153,0.46236438751239994,0.4787151992322,0.42876688837980004,0.43529453277580005,0.41959634423259995,0.4344189345836,0.5405162870882,0.5472498059272001,0.5122776448726001,0.5378239452836,0.5102797269822,0.49971626400959995,0.5471587181090001,0.4780228734014,0.47186549901980007,0.48799963593499995,0.4299102544784,0.46176706552519997,0.47182514071480003,0.4345590770244,0.5594594299793999,0.5334895610808001,0.4718867063524,0.6050052881242,0.5752601623536,0.5620852589608,0.5740280628202,0.5029714167116001,0.37046154737459996,0.4909968495368,0.33698712587380003,0.480637282133,0.470908206701,0.3795536100866,0.4159148812296,0.4091567873956,0.36539086699480006,0.2658316135406,0.21820291280740003,0.2116367787124,0.3993118464948,0.5024619221686001,0.40833652019519995,0.42694775462139994,0.4282741367818,0.4368037521838001,0.4491263329986667
R.Thumb_D_d_z,0.6533756732942001,0.6179561972616,0.5802416801454,0.5780077815054,0.5833943843842,0.5760403394698,0.6188547372818,0.6293076992034,0.608263349533,0.5834589719772001,0.5561373591423999,0.541492652893,0.5591066837312,0.5795874714852001,0.5709858179094001,0.5959481835366001,0.5989514470098,0.6019679188729999,0.6071351528168,0.5951372385024001,0.5927520632746,0.5993391394614,0.5733897209168001,0.5735854029656,0.5753928422926,0.5152371764184,0.5361491322518,0.5128323435786,0.47222266197199997,0.5285195112226,0.6264029026032001,0.5467413783074,0.6525398731234,0.587022638321,0.5674692273138,0.6498457670212001,0.6713213562966001,0.6758560419084001,0.6608949542046,0.7069335699079999,0.7431462526322,0.7272677779198001,0.6501337409018,0.5549984335898,0.5949054837228,0.6025628209114,0.6155040264132,0.6165092587468,0.6091931462289999
R.Index_M_s_x,-10.3374675751,-20.435606765739998,-15.339255905140002,-19.73559360506,-23.968944549579998,-21.3529762268,-22.012038803079996,-27.50296020508,-24.8449028015,-25.86386642456,-25.14763069152,-21.416281127919998,-23.59452209472,-24.65152549744,-21.075114059460002,-23.37284851076,-24.498709869400003,-21.16489982604,-24.413204193120002,-23.041128158560003,-19.99720954894,-22.78597908022,-17.2939847946,-16.05961933136,-20.808084487920002,-16.33139476776,-18.15365810394,-20.3258983612,-18.08488388062,-24.8466407776,-30.62720222474,-29.392502212540002,-31.486803054819994,-26.8659397125,-27.26112747192,-27.496022796619997,-25.188825988759998,-23.10286941528,-20.0802547455,-20.34402999876,-20.05265159606,-19.4993473053,-18.91655273438,-18.917932891840003,-21.0771080017,-20.217662048359998,-20.54067573548,-20.438711547860002,-20.38821729023333
R.Index_M_s_y,214.0639923096,229.33171997059998,222.87748107919998,224.4796661378,235.3634704588,225.20701293940002,216.9052062988,222.23216857899996,217.2902465822,220.4796447754,228.64857482920002,219.966143799,222.78561706559998,230.8588104248,223.8996093752,222.1531005858,225.0817016602,218.6679870608,223.0370697022,224.7258026122,220.987112427,227.8951690674,225.24325256340003,220.6523498536,228.3037353516,226.1613861084,225.54046630839997,232.014956665,222.5624572754,224.47281494139997,221.5266967774,214.18538818340002,219.04284667940001,217.1046020508,217.7661071778,218.2168487548,217.2982086182,214.5716796876,215.1061309812,218.621078491,218.23450317380002,219.2722656252,221.7547454832,220.3850311278,219.28012695300004,219.73241577159996,220.16652221680002,220.5791778566,221.15124003100001
R.Index_M_s_z,79.07437591554,94.21461181638001,81.36917877198,86.42205505372002,102.99175262460001,83.12790985106001,75.99241790772001,84.46706390378002,68.00610504151999,76.7357421875,90.15144348144,73.35160369872,78.97675018312,90.2723464966,74.34708709716,75.71944885254,78.57898712158001,67.54289855958,80.02112884522,78.90795135496,68.05748748778,82.66150512696001,66.86824188231999,65.17064361574,82.61853790282001,68.43529510498,72.79234542846001,85.13939666747999,70.75378112794,84.7779663086,88.70082244872,75.44690551758,89.8081100464,78.04084930418,80.9843093872,87.3882003784,89.25441284178001,91.2091720581,97.39434661862,107.1849243164,110.4306808474,111.64095611579998,102.53431701642,96.27704315183999,98.87437438966,99.17683868406,99.34939270018,99.33867187502001,99.24770609536667
R.Index_M_e_x,-19.3603504181,-31.0353351593,-25.695546722419998,-30.68872909544,-36.171659088140004,-32.910241317739995,-31.7800010681,-38.34557037354,-36.01980209352,-37.1695968628,-37.86749801634,-33.40617904664,-35.647261810299995,-37.83888168336,-33.8827156067,-35.06316375732,-36.602873992919996,-32.884186553940005,-36.41441879272,-34.340674591059994,-31.38363685608,-34.17730712892,-28.210169219960004,-25.83357734682,-30.53565940856,-27.24726905824,-27.7025127411,-33.13554992676,-29.440902328500005,-36.680091857899995,-43.7096069336,-40.46902008058,-44.742259979239996,-38.552782440179996,-39.27737426758,-40.75942764282,-39.00985565186001,-37.39203262328,-33.91915740966,-35.21193389892,-36.08697280881999,-34.660494995120004,-32.14379234313999,-30.40975685122,-33.88723068236,-33.30294647216,-34.01232299804,-33.84655303954,-33.84792455036666
R.Index_M_e_y,209.16750183119998,222.11840209960002,214.8124084472,215.856817627,228.28773193339998,216.964553833,209.4035858154,215.52054138179997,208.1891052246,212.06250305159998,222.53921203619998,212.6887298582,216.99328918459997,227.25177307119998,219.00668640119997,216.9406951904,219.75297241200002,213.3705566404,217.26305847179998,219.38268432600003,213.56941528300004,222.2458953856,217.84379577640001,209.900616455,219.83338317880003,217.27375793480002,217.0151489258,223.61252746580004,210.9076263428,212.8121337892,208.496878052,199.4009368898,206.5067565918,202.9940185548,203.887005615,205.85874023440002,206.6453033448,204.92955932600003,205.0813934326,210.6181243896,211.3874999998,212.79857482920002,214.337561035,213.00096740700002,210.24432983379998,210.6394012452,210.9975646972,211.5369628906,212.22935485833332
R.Index_M_e_z,16.332541227354,31.690368652359997,18.90389060976,24.13382720948,40.73980331422,20.89753818514,13.36235599518,21.92346801758,5.828813028338,14.493024826054,27.89996566772,11.083427810664002,16.56580333711,27.923535919200003,12.008370780924,13.184043693542,16.13195953371,5.020834970476,17.595318985,16.31351566316,5.6948338270294006,20.10921554566,4.437558555604,3.0166156053639996,20.10907630922,6.1792589440866,10.268738675125999,23.18587608338,9.035265731800001,23.14788417816,27.609577560419996,14.34809627532,28.646297836320002,16.90846176146,19.856019020079998,26.184761428839998,27.85811042788,29.74875335694,35.891907501199995,45.63328552246,49.0252883911,49.9747138977,40.53888168336,33.928859710699996,36.99656524658,37.365212249779994,37.63179168702,37.58846969604,37.4912961324
R.Index_M_d_x,0.1413518920542,0.1660546422006,0.1622409760952,0.1715910941362,0.1911669164896,0.1810553491114,0.15302425622939997,0.1698596179486,0.17506523430339999,0.1771148353814,0.19926859438420003,0.18783294856559998,0.18881742358200002,0.20659225285059998,0.20064304172980002,0.183139708638,0.18962303996079996,0.183593571186,0.18801023364079997,0.177017942071,0.1783790141346,0.1784557908776,0.17101221978660003,0.15311817824840002,0.1523915469646,0.1710073649882,0.149591729045,0.20067515075200001,0.1779026269912,0.18538206219699999,0.20494808554660002,0.17352398932,0.20765911638740003,0.18308531045919998,0.1882457256314,0.20778362453,0.21651934087280003,0.2238530904054,0.21679934263240003,0.232919603586,0.251192611456,0.23751353621479998,0.2072170674802,0.1800301581622,0.20068253874759998,0.20499320924300002,0.2110459327698,0.21004635989659998,0.21085889637466668
R.Index_M_d_y,0.07670809924606001,0.11300335824465998,0.1263468995692,0.13508497327580002,0.1108480483292,0.1291258201002,0.11751989573220001,0.1051439106466,0.14257788062100002,0.1318623885514,0.09570887237787999,0.114007486403,0.09074222594491999,0.05650760903954,0.07665220946073999,0.0816571995616,0.08347952216866002,0.08298919498922,0.09045527875418,0.08370493501424,0.11620515137919998,0.08850114792585999,0.11591940224174,0.168435949087,0.1326959788798,0.1392329931258,0.133557060361,0.1316318958998,0.1825838059188,0.18267545998120002,0.20412427783,0.2316122204064,0.1963895618916,0.2210554748776,0.21742908358580001,0.1936013162136,0.1668877124786,0.1510528206826,0.1570468813182,0.12537375241520002,0.10726469755179999,0.10141641199602,0.11619712263340001,0.11567825973039998,0.14155420362920001,0.14245056509979998,0.14364028275000001,0.1416547447444,0.13976966838033333
R.Index_M_d_z,0.982909464836,0.9795006632806,0.9785771250726001,0.975803256035,0.975234901905,0.9748968720436,0.9811584711074,0.9798038363456,0.9740653514862,0.9750903248786,0.9752275466920001,0.9754891157152,0.9777257800099999,0.9767523407936001,0.9765941977499999,0.9796755194662001,0.9782910227774,0.9794665217402001,0.9779586076735999,0.9806002736092001,0.9769691824912,0.979940032959,0.9780349493025999,0.9737008929252001,0.9792691230774,0.9752989411353999,0.9794906973838,0.9705597519876001,0.9668781638146001,0.9654927849768,0.9570513963698,0.9571698784830002,0.9581569313999999,0.9576959729194,0.9576317667962,0.9588090419768001,0.9618304252622,0.9628348588944,0.9634931921958001,0.9642639398578001,0.9619727849958,0.966059279442,0.9712164282796,0.97674254179,0.9693736791608,0.968336868286,0.9668638586998,0.9673746228216,0.9674718777336667
R.Index_P_s_x,-19.3603504181,-31.0353351593,-25.695546722419998,-30.68872909544,-36.171659088140004,-32.910241317739995,-31.7800010681,-38.34557037354,-36.01980209352,-37.1695968628,-37.86749801634,-33.40617904664,-35.647261810299995,-37.83888168336,-33.8827156067,-35.06316375732,-36.602873992919996,-32.884186553940005,-36.41441879272,-34.340674591059994,-31.38363685608,-34.17730712892,-28.210169219960004,-25.83357734682,-30.53565940856,-27.24726905824,-27.7025127411,-33.13554992676,-29.440902328500005,-36.680091857899995,-43.7096069336,-40.46902008058,-44.742259979239996,-38.552782440179996,-39.27737426758,-40.75942764282,-39.00985565186001,-37.39203262328,-33.91915740966,-35.21193389892,-36.08697280881999,-34.660494995120004,-32.14379234313999,-30.40975685122,-33.88723068236,-33.30294647216,-34.01232299804,-33.84655303954,-33.84792455036666
R.Index_P_s_y,209.16750183119998,222.11840209960002,214.8124084472,215.856817627,228.28773193339998,216.964553833,209.4035858154,215.52054138179997,208.1891052246,212.06250305159998,222.53921203619998,212.6887298582,216.99328918459997,227.25177307119998,219.00668640119997,216.9406951904,219.75297241200002,213.3705566404,217.26305847179998,219.38268432600003,213.56941528300004,222.2458953856,217.84379577640001,209.900616455,219.83338317880003,217.27375793480002,217.0151489258,223.61252746580004,210.9076263428,212.8121337892,208.496878052,199.4009368898,206.5067565918,202.9940185548,203.887005615,205.85874023440002,206.6453033448,204.92955932600003,205.0813934326,210.6181243896,211.3874999998,212.79857482920002,214.337561035,213.00096740700002,210.24432983379998,210.6394012452,210.9975646972,211.5369628906,212.22935485833332
R.Index_P_s_z,16.332541227354,31.690368652359997,18.90389060976,24.13382720948,40.73980331422,20.89753818514,13.36235599518,21.92346801758,5.828813028338,14.493024826054,27.89996566772,11.083427810664002,16.56580333711,27.923535919200003,12.008370780924,13.184043693542,16.13195953371,5.020834970476,17.595318985,16.31351566316,5.6948338270294006,20.10921554566,4.437558555604,3.0166156053639996,20.10907630922,6.1792589440866,10.268738675125999,23.18587608338,9.035265731800001,23.14788417816,27.609577560419996,14.34809627532,28.646297836320002,16.90846176146,19.856019020079998,26.184761428839998,27.85811042788,29.74875335694,35.891907501199995,45.63328552246,49.0252883911,49.9747138977,40.53888168336,33.928859710699996,36.99656524658,37.365212249779994,37.63179168702,37.58846969604,37.4912961324
