,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
R.Pinky_M_s_x,10.490256500220001,42.159299469,44.590431976320005,44.80978088378,43.72192840576,41.36473693848,50.391872406,76.67979431154,106.02171020522,112.9891250612,101.72532196040001,81.10425872802,57.17203674315999,35.67332916261999,22.044032669080003,16.2813621521,14.347762107859998,18.36949424744,26.027534866320003,33.18380012512,38.77815170288,41.82008132934,43.74863433838,45.80627975464,47.13301696775999
R.Pinky_M_s_y,162.47096557620003,162.09291076640002,162.6606018064,162.8984100342,161.3316436766,155.0920593262,145.3949432374,144.6220672606,149.15809936519997,153.97838745119998,159.89307861319998,167.1914855956,172.830593872,175.72921752919999,174.62464599600003,173.71514892559998,169.72022399899998,164.38122863760003,162.2342773436,162.35900573700002,162.35686950680002,160.870251465,160.05292663580002,159.2314941406,159.5941711426
R.Pinky_M_s_z,73.37357406616,83.47144317626001,83.10441131591999,83.53952026366001,83.17005767821999,84.51649932862001,81.27365264893999,70.7737182617,44.8068508148,9.816879653926,-19.442902946468,-34.30560951234,-35.64997406004,-27.56075325012,-12.206493282325999,6.749692463873799,24.8376689911,38.60030975342,49.48522491456,58.270939636239994,63.69365921021999,64.14436950682,62.927445220980005,61.52375640872,60.63322143554001
R.Pinky_M_e_x,19.58224411008,42.07501983642,45.18874053954,45.57001571655999,44.173421478280005,40.50039520264001,51.06608047484,82.14869537354,116.5947586062,124.25142364500002,109.00129852315999,83.29883422852001,55.40828094482,29.284429931620004,13.658226585399998,7.972417640684,6.097366905212,11.240441131584001,21.14893493652,29.418949127220003,36.01941604614,39.40009765626,41.8868156433,45.01435699462,46.92010879518
R.Pinky_M_e_y,165.25053710920002,164.9362701416,165.7165557862,166.1906707764,164.34583740219998,156.67682189960001,144.32225952139999,144.1363616944,151.0738372802,155.94189147920002,161.93084716779998,167.62606201199998,174.4840087892,175.58591003420003,173.6986114502,172.5200531008,169.3853637694,165.686642456,164.43278198239997,163.03595275880002,163.0219207764,161.53201904300002,161.04689941420003,160.2802490234,160.79366455079997
R.Pinky_M_e_z,33.99697418214,36.02443313598,35.674381256100006,36.12715682982,35.73605270386,37.02344589232,33.77633666992,23.59233169552,-1.4763070106700003,-36.31371498108,-66.33918991089999,-81.76891326906,-83.10219726564,-74.64681854246001,-58.983969116219995,-40.03570861816,-21.970945930499997,-8.370084333406,2.2565732389682003,10.895208263394,16.246242523219998,16.67824401854,15.44271583556,14.0100938797,13.116281509379998
R.Pinky_M_d_x,-0.19127885932110397,0.0017730899155115997,-0.012587322760369998,-0.01599395629018,-0.00949859195388,0.018184175621728,-0.014184109680334001,-0.11505571752783998,-0.22243768274780001,-0.236938250065,-0.1530732944612,-0.04616987276822,0.03710621041247399,0.13441080749028,0.176422086358,0.1748050570488,0.17357329130159999,0.14998229146,0.10263685733096,0.07920560985802,0.05803877338768001,0.050912050902859995,0.03916927613318,0.016660612262775997,0.00447920002043
R.Pinky_M_d_y,-0.05847712382676,-0.05981910154226,-0.0642917059362,-0.06926316916940001,-0.06341314539312001,-0.033340517058960004,0.022567311674366004,0.010218360275034,-0.04030363690108,-0.0413085490465,-0.04287093877792,-0.009142696438357998,-0.03478483781218,0.0030149278231039996,0.019482080638420003,0.025142639130360002,0.007044849544762,-0.027463529258940002,-0.04625253379346,-0.014241732843248001,-0.013991467282179999,-0.013922384940099999,-0.02091137766836,-0.02206389196218,-0.02523515596986
R.Pinky_M_d_z,0.8284119516612,0.9981986641884,0.9978414535524,0.9974697709084002,0.9979250788687999,0.9991673231126,0.9992570519448,0.9926104664802,0.9737133264539999,0.9705036997794,0.9866124272346,0.9985415101052,0.9983083486558,0.9906050682067999,0.9841129064558001,0.9842796206474,0.9847680330277999,0.9881715536115999,0.9936048150062,0.9966991186142,0.9982072114944002,0.9986008644104001,0.9989922404289999,0.9996009111404,0.9996698498726001
R.Pinky_P_s_x,19.58224411008,42.07501983642,45.18874053954,45.57001571655999,44.173421478280005,40.50039520264001,51.06608047484,82.14869537354,116.5947586062,124.25142364500002,109.00129852315999,83.29883422852001,55.40828094482,29.284429931620004,13.658226585399998,7.972417640684,6.097366905212,11.240441131584001,21.14893493652,29.418949127220003,36.01941604614,39.40009765626,41.8868156433,45.01435699462,46.92010879518
R.Pinky_P_s_y,165.25053710920002,164.9362701416,165.7165557862,166.1906707764,164.34583740219998,156.67682189960001,144.32225952139999,144.1363616944,151.0738372802,155.94189147920002,161.93084716779998,167.62606201199998,174.4840087892,175.58591003420003,173.6986114502,172.5200531008,169.3853637694,165.686642456,164.43278198239997,163.03595275880002,163.0219207764,161.53201904300002,161.04689941420003,160.2802490234,160.79366455079997
R.Pinky_P_s_z,33.99697418214,36.02443313598,35.674381256100006,36.12715682982,35.73605270386,37.02344589232,33.77633666992,23.59233169552,-1.4763070106700003,-36.31371498108,-66.33918991089999,-81.76891326906,-83.10219726564,-74.64681854246001,-58.983969116219995,-40.03570861816,-21.970945930499997,-8.370084333406,2.2565732389682003,10.895208263394,16.246242523219998,16.67824401854,15.44271583556,14.0100938797,13.116281509379998
R.Pinky_P_e_x,10.80726203918,28.45029716492,32.09655265808,32.59656448364,31.144834518419998,27.66076049804,39.33716011048,72.54520874023999,109.84731750472001,117.85247955319998,100.75504760746,73.40706329346,44.34499969484,16.721752834314,0.08585492372440004,-6.484795570374,-10.080337142932,-5.135135722161401,5.790879631044001,15.72968540192,23.522069168119998,27.18675041198,29.60326156616,32.732173538219996,34.799323272719995
R.Pinky_P_e_y,146.4873626708,147.3507385252,148.451324463,148.81888732919998,146.530227661,138.02913513180002,124.0546081542,124.4980407714,132.21482543960002,138.704626465,145.975253296,151.39541625980002,157.245111084,155.82418212899998,153.03046264620002,152.0512847902,149.5344451904,145.3983459474,143.3463226318,140.85415649419997,141.1175292968,140.3067901612,140.1053100586,139.2102294924,139.553466797
R.Pinky_P_e_z,16.82356567384,17.816720199579997,16.77976989746,17.24816093442,17.314978408819997,19.317870712279998,17.10759925844,4.969898843764001,-22.095170307168,-58.40396881104,-88.77622375488,-103.32773284919999,-103.2419708252,-91.29343414306001,-73.64827423096,-54.110822296159995,-35.02704963684,-20.48210105896,-9.815698337566001,-1.21791014224148,2.4486356019980002,1.6205536603928,0.04536596685657997,-1.2118205785756,-1.998702716828
R.Pinky_P_d_x,0.3052241504192,0.47391483187679995,0.4553914487362,0.4512614250182,0.4531792163848,0.4466068267822,0.4079723596574,0.33404245376560004,0.23469930291160002,0.2225773662326,0.2868330895902,0.34406992793080005,0.3848191082478,0.43697325587259994,0.47209392189980004,0.5028717279436,0.5627164006234,0.5695990800858,0.5342061638832,0.4761598408222,0.43470088839540005,0.4248223543168,0.42726442217820004,0.4272167623044,0.4216027319429999
R.Pinky_P_d_y,0.6526480436326,0.6116854190826,0.6005442738534,0.6042505979542001,0.6196883916856,0.6486309289932001,0.7049789190294,0.6830886840820001,0.655981552601,0.5995715856552,0.5549906730654,0.5645578861236,0.5996283650399999,0.6873811125756,0.7189095377921999,0.711974322796,0.6904834985734001,0.7056969761848,0.7334598183634,0.7715594291686,0.761910367012,0.7382866859435999,0.7284207820892,0.7328880667686001,0.7388073563578
R.Pinky_P_d_z,0.5973504781724,0.6333270192146,0.6572197556494,0.6566766619682001,0.6407485485074,0.6158610343936,0.5797962427137999,0.6477525830268,0.7171952724454,0.768375301361,0.780437541008,0.7498901605606001,0.7005308389661999,0.579026734829,0.5100751399992001,0.48958097696300007,0.45413637757299996,0.42129775285720006,0.41991527080540003,0.4213360667228,0.4799284100532001,0.5237584233284,0.5355729937552001,0.5294707775116,0.5257512807844
R.Pinky_I_s_x,10.80726203918,28.45029716492,32.09655265808,32.59656448364,31.144834518419998,27.66076049804,39.33716011048,72.54520874023999,109.84731750472001,117.85247955319998,100.75504760746,73.40706329346,44.34499969484,16.721752834314,0.08585492372440004,-6.484795570374,-10.080337142932,-5.135135722161401,5.790879631044001,15.72968540192,23.522069168119998,27.18675041198,29.60326156616,32.732173538219996,34.799323272719995
R.Pinky_I_s_y,146.4873626708,147.3507385252,148.451324463,148.81888732919998,146.530227661,138.02913513180002,124.0546081542,124.4980407714,132.21482543960002,138.704626465,145.975253296,151.39541625980002,157.245111084,155.82418212899998,153.03046264620002,152.0512847902,149.5344451904,145.3983459474,143.3463226318,140.85415649419997,141.1175292968,140.3067901612,140.1053100586,139.2102294924,139.553466797
R.Pinky_I_s_z,16.82356567384,17.816720199579997,16.77976989746,17.24816093442,17.314978408819997,19.317870712279998,17.10759925844,4.969898843764001,-22.095170307168,-58.40396881104,-88.77622375488,-103.32773284919999,-103.2419708252,-91.29343414306001,-73.64827423096,-54.110822296159995,-35.02704963684,-20.48210105896,-9.815698337566001,-1.21791014224148,2.4486356019980002,1.6205536603928,0.04536596685657997,-1.2118205785756,-1.998702716828
R.Pinky_I_e_x,2.2681617737,20.876917266840003,24.30708236694,24.84849357606,23.61815681456,20.5789867401,32.163712310799994,64.13246994020001,99.60232696556,107.23743438700001,90.8508972168,64.76117172240001,36.71837387084,10.915493249896,-4.5361206591144,-10.990974235541998,-14.832655143739998,-9.743743896472001,0.8211326479914,10.114413833632002,17.43532524108,21.01792640686,23.269931411720002,26.04522895816,27.97706108092
R.Pinky_I_e_y,137.8423339844,138.36835021960002,139.2320190428,139.56734619140002,137.3989440916,128.8482742308,115.35246887179999,115.8345718386,123.87168121340001,129.8574737548,136.84447631839998,141.568057251,146.4584136964,146.0733734132,144.5449768066,144.1391601564,142.06376647940002,138.0714294432,136.06411438,133.498693848,132.9029632568,131.6336730958,131.3952972414,130.6069915772,130.95450744640002
R.Pinky_I_e_z,24.629346942914005,28.532339477559997,27.1341278076,27.6049304962,27.937887573260003,30.19965820314,28.317230224600003,15.296384811408,-13.265495872506,-50.53880004881999,-80.33822326662,-94.31345825193999,-94.41386413571999,-80.18610534668001,-61.024047088639996,-41.07505645754001,-21.81830234528,-7.141991376881999,3.4170224249367998,11.710977172860002,14.626866722119999,13.435858917240001,11.745660781860002,10.370689582836,9.508056640624
R.Pinky_I_d_x,0.5369638144972,0.47623656988179996,0.4898248493674,0.48722155094159997,0.4732996881008,0.44532277584060004,0.4510875761509999,0.5290177941324,0.6442352175712001,0.6675055265426,0.6228021383284,0.5436792612075999,0.47958474159240005,0.3651146471502,0.290643453598,0.2833618581298,0.2988397896292,0.2898028850554,0.31251236796399995,0.35310482978839997,0.3827524006366,0.3879138052464,0.39825848937020003,0.4204949021338,0.42900390625
R.Pinky_I_d_y,0.5436249375342,0.5648391842842,0.5797370910644,0.5817641973495999,0.5742020368574,0.5773195624352,0.5472162127496001,0.544784426689,0.5246415257454,0.5563352108002,0.5741701364518,0.617973446846,0.678299355507,0.6131594777108,0.5335923671724,0.49753784537320006,0.46977834105499994,0.4607381403444,0.45792675614340006,0.4625331699846,0.5165561139584,0.5453911304471999,0.5477113008498,0.5409970998764001,0.540727841854
R.Pinky_I_d_z,-0.4908506274224,-0.6738298773764001,-0.6511125326156,-0.6512642145156,-0.6679998397828,-0.6842788338662,-0.704894709587,-0.6493598461150001,-0.5552359580992,-0.494585138559,-0.5306063175202,-0.5668443083762,-0.5551373839378,-0.6984614491462,-0.7938486218454,-0.8197275757789999,-0.8306050181388,-0.8388654947281999,-0.8321125626563999,-0.813006544113,-0.7658030748368001,-0.7429811716079999,-0.7357490777972,-0.7283425807952,-0.7235788464546
R.Pinky_D_s_x,2.2681617737,20.876917266840003,24.30708236694,24.84849357606,23.61815681456,20.5789867401,32.163712310799994,64.13246994020001,99.60232696556,107.23743438700001,90.8508972168,64.76117172240001,36.71837387084,10.915493249896,-4.5361206591144,-10.990974235541998,-14.832655143739998,-9.743743896472001,0.8211326479914,10.114413833632002,17.43532524108,21.01792640686,23.269931411720002,26.04522895816,27.97706108092
R.Pinky_D_s_y,137.8423339844,138.36835021960002,139.2320190428,139.56734619140002,137.3989440916,128.8482742308,115.35246887179999,115.8345718386,123.87168121340001,129.8574737548,136.84447631839998,141.568057251,146.4584136964,146.0733734132,144.5449768066,144.1391601564,142.06376647940002,138.0714294432,136.06411438,133.498693848,132.9029632568,131.6336730958,131.3952972414,130.6069915772,130.95450744640002
R.Pinky_D_s_z,24.629346942914005,28.532339477559997,27.1341278076,27.6049304962,27.937887573260003,30.19965820314,28.317230224600003,15.296384811408,-13.265495872506,-50.53880004881999,-80.33822326662,-94.31345825193999,-94.41386413571999,-80.18610534668001,-61.024047088639996,-41.07505645754001,-21.81830234528,-7.141991376881999,3.4170224249367998,11.710977172860002,14.626866722119999,13.435858917240001,11.745660781860002,10.370689582836,9.508056640624
R.Pinky_D_e_x,-1.1754981994800011,20.1048591614,23.367379379259997,23.87829399108,22.775502777099998,19.908557891860003,30.855380249040003,61.3677818298,95.20632934578002,102.4878112794,86.85582427978,61.786197662359996,34.43322601316,10.596865558640001,-3.2739544630040003,-9.227036285406001,-12.933469581599999,-7.860100889200001,2.0570545077326,10.164579963689999,16.78889007564,20.429735183720002,22.627099990860003,24.978360748280004,26.64702720642
R.Pinky_D_e_y,137.47920837400002,137.9432373048,138.7403411866,139.06705017079997,137.0750946046,128.6698516848,115.8161331176,116.28966217020002,125.06510772700001,130.18252258299998,136.00374145520001,139.8052307128,143.75005798339998,145.1049346924,145.4353790282,145.57340087900002,143.214404297,139.20391235359997,137.41728515640003,134.9332122806,133.67770996099998,132.1631713866,131.87287902819997,130.98410339359998,131.2409545898
R.Pinky_D_e_z,35.91808176041,42.51907501222,41.108444976819996,41.57692489621999,41.92317886354,44.1967048645,42.25863647462,29.01696166992,-0.02094149588199983,-37.36603889466001,-66.93945465088001,-80.74155578614,-80.86408081052,-66.23212280272,-47.101818084719994,-27.24639778138,-7.9810522794606005,6.699065470702,17.307098770139998,25.647805404659998,28.60427055358,27.42799301146,25.737005233760005,24.33890419006,23.456460571279997
R.Pinky_D_d_x,0.24571901485334005,0.055089453607820006,0.06705158501862,0.06922764182092,0.060126756131619996,0.047837795317159995,0.09335475116962,0.19727161824720002,0.3136721074578,0.3389047265054,0.2850645244122,0.2122763127088,0.163054487109,0.022735369391715998,-0.09006063416604,-0.1258640706538,-0.13551453053940002,-0.1344055056572,-0.08818800076836,-0.0035795565228920016,0.0461257494986,0.04196980893612,0.0458686083555,0.07612534016368,0.09490326642992
R.Pinky_D_d_y,0.025910471007239998,0.03033351786434,0.03508319109678,0.035698133707039996,0.02310796380044,0.012731166626341,-0.0330843070522,-0.0324725262821,-0.08515578210356,-0.023193541471838,0.05998981371522,0.12578472644098002,0.1932520657778,0.06910200249401001,-0.0635337792337,-0.10233884751795999,-0.08210263848305999,-0.08080720901489999,-0.09655418545022,-0.10235866010193999,-0.055281294882300006,-0.03778183162214,-0.03407738246022,-0.02690844610334,-0.0204391553998
R.Pinky_D_d_z,-0.80549659878026,-0.9980098843573998,-0.9971236944198001,-0.9969579815862,-0.9979068040850001,-0.9987455844878002,-0.9947753548622,-0.9790183424948001,-0.9450522422792,-0.9399295091626,-0.9560560107232,-0.9684095859528,-0.9668314814565999,-0.9956728219986,-0.9934070467948001,-0.9867304325106,-0.9873434782026,-0.9876150488852,-0.9911128640175999,-0.9944487571716,-0.9973440051078001,-0.99839502573,-0.9983387231828,-0.9966883301736,-0.9952747106552
R.Thumb.TTP,46.43919525145999,46.91598739626001,46.93721160888,46.94122161866001,46.950113678,47.008879852300005,47.1437553406,47.45953063964,47.5601196289,47.387522125240004,47.028733062739995,46.85720977781999,46.71540527344,46.616580963139995,46.52535858156,46.42476730344,46.34356079102,46.46251831056001,46.57239837646,46.66150741578,46.72242965698,46.77630615236,46.817842865,46.86011886596,46.89112701416
R.Index.TTP,85.02145080566001,85.62155303955998,85.61916656494,85.61506195068,85.6061264038,85.59987487792,85.58551330565999,85.49476776122,84.91459808348,84.44798583984,84.41094665528,84.90939483644,85.38835906982,85.69607696534,85.75119781492,85.75104370116,85.81777954102,85.94415893554,85.96919250488,85.97431030272,85.90898742676,85.82276458738,85.75087280274,85.65178985594,85.58323974608001
R.Middle.TTP,82.32691574098001,92.36790008542,92.36643066404,92.37283172608001,92.37927551270002,92.4037475586,92.53425140382001,92.70692291262,92.79398040772,92.40205841063998,91.90184326172,91.72435913086,91.74574737546001,91.78280944822,91.80424194338002,92.31249847413999,92.84110412595999,92.58886413576,92.04189758302,91.80890197753999,91.68676605226001,91.68437347412,91.69013214112,91.68784332278,91.6805358887
R.Ring.TTP,39.2583984375,39.84827117918,39.88079528808,39.89710464477999,39.922228240980004,39.950141143799996,40.01351776124,40.111532592779994,40.062800598159996,39.73059768678,38.93119506832,38.4398033142,38.474765777580004,38.7079421997,38.85199203492,38.809794616699996,38.678560638440004,38.45436782836,38.302040863040006,38.301842498780005,38.556421661360005,38.798254394539995,38.86223220824,38.942750549319996,38.98181381224
R.Pinky.TTP,35.45979156494,36.04676513672,36.0634979248,36.069719696039996,36.07663269042,36.0964691162,36.12903060912,36.16015014648,36.1272468567,36.123631286620004,36.24024734496,36.5521736145,37.04172592164,37.40291976928,37.289757537860005,37.16660690308,36.97181930542,36.5840576172,36.26163330078,36.024434661860006,35.87368850708,35.85634078978,35.856231689459996,35.85581054688,35.856464386000006
L.Thumb.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb.TNA,64.2558725017,68.46883631057999,68.04180813444,67.53443259342001,67.31432197962,66.86423022278,66.16334064752,63.3929898025,58.866256057840005,60.69239962634,64.99267019281999,67.51771064319999,66.1945622438,67.5697120132,69.61470470305999,71.77165450561999,73.64608877021999,71.49101548894001,68.73349961202,66.86942789964,65.20113216082,65.03202110340001,65.18546806015999,65.3557558728,64.81193645744
R.Index.TNA,64.61540058159999,72.1427027587,72.68298780842,72.2672105595,72.04214007990001,74.68047020539998,77.36103367652001,74.42696762694,63.20931212918,54.5028760175,51.270621445539994,58.81484443216,61.73393589676,70.36720066315999,75.73604280024,79.75162746042,77.78771333633999,71.24386000786,68.61709242416,70.87438349509999,72.48143603087999,73.9102764494,73.36019057378,71.52234505698,69.93966679664
R.Middle.TNA,60.69874057344,57.255044560520005,58.110146461780005,57.63313010998,57.38914544414,60.798306222179995,65.90368368066,66.2814439482,56.45090941409999,49.17547725566,47.79841953022,55.263771904500004,60.49503824512,64.23932412628001,68.88908550238,79.77741220196,77.39562016384,61.26373816448,52.661517319400005,55.72570569955999,58.448547618400006,59.83237476106001,59.04388458106,58.570872750259994,59.1460750361
R.Ring.TNA,64.26023373938,59.03182728274,58.01242794962,58.39390299122,58.83435929658,56.53892482164,54.338813663299995,56.03990752226,61.12114578296,66.04052895954001,71.70355578136,65.21406143333999,59.08884865462001,53.27212954782,54.41514147316,56.38431204351999,58.428564648700004,64.38325317041999,67.35717035404,63.32325100135999,59.88951640526,57.56777031407999,57.5756317491,58.15128368936,58.7755721086
R.Pinky.TNA,60.50997114486,54.723235376320005,54.30669275818,55.11114430274,55.68120973125999,53.28550095774,52.0402480083,54.27279305306,59.244763927099996,55.344048882740005,52.069664153320005,45.33264120674,43.885391608940004,47.76044150066,52.47994304464,53.18460342992,53.57815080386,59.0345935457,63.50778424814,61.2353662017,58.54832989394,56.73126756768001,57.02259305174,57.37068022894,57.99528914652001
L.Thumb.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_Index.ang,34.51945257794,37.434182121519996,38.3470085776,38.22624015202,37.77179262439999,37.78566835792,37.00661203664,33.065190968239996,23.492653506559996,23.3292434246,31.282077207700002,36.01280336926,38.64060966832,40.705209476920004,43.11662608652,43.94767626076,42.34460364482,40.4330578579,40.34174384584,38.66236528771999,37.02929703293999,36.84305263932,36.88422608528,36.4082511823,35.59888624081999
R.Index_Middle.ang,35.573434981519995,16.338900699739998,16.366501143019995,16.74263397602,17.208879123080003,16.9686150399,18.30939221534,20.237800042319996,17.14089998774,12.656269065939998,8.226663064045999,4.7448219387399995,1.8381880109864,6.533211621507999,8.066633248784001,5.833828012654001,7.409357502581999,13.216400753938,17.875507834599997,17.60964591032,18.33826098472,19.4305350826,19.796933717799998,19.00943851774,18.033110677800003
R.Middle_Ring.ang,94.75429843938,116.265679317,116.08267954199998,115.95162920160001,116.07211198019999,116.93884065939999,118.8786114856,120.38740291699999,116.9163114706,115.09676237779999,119.4774910142,120.4618241378,119.53569460840001,117.2197147542,122.82745185140001,135.44964456259999,135.238733413,125.1076561632,119.4244427286,118.14292494659999,117.03266125579998,116.04900056379999,115.4124047346,115.58096909999999,116.66690225060002
R.Ring_Pinky.ang,13.33271637084,12.2058576649,12.0342827337,12.03546205146,12.105558594319998,12.277933404719999,12.46068460546,12.85665638886,16.465973170719998,18.66380462222,23.46409601012,23.16982282954,20.16303030546,14.777313827699999,13.49701226518,13.08046110498,12.889279567520001,12.947669549340002,13.325478164999998,14.69114999862,14.56550678628,13.70803565736,13.466744134359999,13.609654280779997,13.77312859912
L.Thumb_Index.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_Middle.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_Ring.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_Pinky.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.sphere_center_x,-23.846124649060002,-10.206466102586,-6.242462730404,-6.302456092834,-8.513800430288,-13.02973308562,-5.0751965522799996,26.626979446409997,68.03048858642,70.83919677736,50.47391510008,27.04221305846,4.0668856620726,-20.05627403258,-34.69844322204,-41.896829223640005,-49.91747055054,-47.86364974976,-37.51120758056,-27.63134536746,-19.661624527,-14.5494617462,-11.098433876054001,-7.775911903380002,-5.586847019194001
R.sphere_center_y,156.5706329346,161.4969299318,162.18829956040003,162.3549072264,159.7533172606,151.33476257319998,138.8557037352,140.0510742186,139.3442626956,139.2482055666,142.58911743160002,149.10928955059998,159.4270568848,164.76979675299998,165.53538818360002,165.8481079104,166.64093933119997,159.49570617659998,154.8165435788,152.5300292968,154.2013183594,153.26224975620002,152.4078796384,151.1415985108,151.2062652588
R.sphere_center_z,20.55146331784,29.4223438263,28.01280212402,28.388483810420002,28.589921569819996,31.53563766482,27.41741180418,11.653588294994,-19.085805511474,-53.5792312622,-77.77130279541998,-87.85130615236001,-87.61574249267998,-75.23323059082,-58.06980895995999,-38.531951522840004,-17.83572654724,-3.6103305891145205,4.186455202102,10.856745529164,14.051127052319998,13.375623893760002,11.2830839157,8.795925998688,7.264761352540001
L.sphere_center_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
