,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
R.Pinky_M_s_x,38.78464355474,84.0870071411,81.55388946533999,69.1421951294,48.26286087036,31.080954742440003,15.951853179940002,7.823820781708001,12.577262878426001,31.65022010806,57.53749923708,80.58922424314,95.26768188475998,98.13334808350001,87.825201416,70.5841064453,52.89610061644,38.55245056154,31.098114013680004,31.08722572326,31.85079574586,32.93676757814001,34.53028945924001,34.52777938844,34.5477600098
R.Pinky_M_s_y,157.5802215574,143.69394836420003,139.18915100099997,134.222357178,131.30667724580002,131.23596191400003,138.19207153320002,150.4589569092,163.72562866180002,173.55282592780003,175.7907806396,169.92271118160002,163.6272094726,154.2953033446,141.07437133759998,131.26311035140003,131.708505249,136.10808410639999,141.428213501,145.209741211,146.72478027359998,146.4712982176,146.92530212399998,147.45873107920002,147.502029419
R.Pinky_M_s_z,42.359993743900006,41.43485717774,50.72098846436,61.45101165772,68.67198791502001,69.00169219972,51.325762939460006,26.85860061642,4.477192115789199,-7.9799453735300006,-10.814447593666,-3.2052393317212,14.538499927536,37.25952224732,59.207626342779996,72.71753845213999,75.6742553711,67.9340736389,56.77368011474,47.697093200699996,44.5844581604,43.84380569458,44.20074157716,44.56191711426,44.477199554399995
R.Pinky_M_e_x,48.006063842779994,85.89257049561999,84.24479522706,70.09951782227999,45.00146484374001,20.99521198274,2.9798038437952004,-5.331371688841999,2.082751011848,25.823756980899997,57.12118911742,85.00787658691999,102.32369232165999,105.5008972166,94.50561828622001,76.13034820556,56.23980712891999,39.31912841798,30.33423805236,29.609744262699998,30.33537826538,31.80144081116,33.63623275756,33.58749389649999,33.494476318400004
R.Pinky_M_e_y,162.93334045400002,146.4969268802,142.11819763160003,137.21897277839997,129.3998245242,126.15476837199999,137.9020996092,151.2264709474,162.1166015624,169.5348663328,172.43253173840003,169.7277984622,164.4948760988,156.1479309082,142.2306243898,132.09422912579998,132.15235290520002,137.6390808104,143.57773132300002,147.4126220702,148.44012451179998,148.06580505360003,148.80155944819998,149.4602935792,149.524871826
R.Pinky_M_e_z,3.8862915039200012,-5.9781969070439995,3.3556033372882,14.030886077878,21.373020935059998,22.867755508440002,5.624776518344599,-18.807387924209998,-41.828616333,-54.958441925040006,-58.19841766358,-50.50568313597999,-32.458796691879996,-9.6616362690944,12.163422870634,25.51950683594,28.27099990844,20.436975097639998,9.297388172136,0.23883076869071998,-2.892962551118,-3.64837794304,-3.2861178398120003,-2.9191481590260002,-3.0006868839300003
R.Pinky_M_d_x,-0.19400188792503198,-0.0379857633263,-0.05661175474524001,-0.020140326116258,0.068613831699,0.21218566894540003,0.27290829420100005,0.2767612934112,0.220785418153,0.12257816940536,0.008758407272407998,-0.09296039789916,-0.1484456062314,-0.15499981641760002,-0.14054380655279997,-0.116682831943,-0.07034549191596,-0.016129505680852,0.016070558596404,0.031083519011720007,0.03188162371516,0.023885207623259998,0.01880932375788,0.019781894609320002,0.0221591703594
R.Pinky_M_d_y,-0.11261986941094,-0.058969561010600004,-0.061621806025500006,-0.06304333582524001,0.040116707235636,0.10689906030896001,0.006100481667102202,-0.0161470978521,0.033850999362776,0.08453055173158,0.07065144032239999,0.004100607987510002,-0.01825412474574,-0.0389759093523,-0.024325458891680002,-0.01748522631824,-0.0093377473283791,-0.03220938146114,-0.04522193968296,-0.04634460136292,-0.03608771786094,-0.033545520156620004,-0.03947303518652,-0.042109230160720004,-0.0425569191575
R.Pinky_M_d_z,0.8094166345893399,0.9974842667580001,0.9964814186094,0.997633075714,0.9950841307640002,0.9705740094184,0.9614655017854001,0.9607292532922,0.97418987751,0.9883420109750001,0.9968724131586001,0.9951151967051999,0.9887374997136,0.9871357202532,0.9897243618966,0.9929606676102001,0.9972781300544,0.9992524504659999,0.9988147020339999,0.9984354138374,0.9988384246826,0.9991490483284,0.9990370035172,0.9989151716232,0.998848259449
R.Pinky_P_s_x,48.006063842779994,85.89257049561999,84.24479522706,70.09951782227999,45.00146484374001,20.99521198274,2.9798038437952004,-5.331371688841999,2.082751011848,25.823756980899997,57.12118911742,85.00787658691999,102.32369232165999,105.5008972166,94.50561828622001,76.13034820556,56.23980712891999,39.31912841798,30.33423805236,29.609744262699998,30.33537826538,31.80144081116,33.63623275756,33.58749389649999,33.494476318400004
R.Pinky_P_s_y,162.93334045400002,146.4969268802,142.11819763160003,137.21897277839997,129.3998245242,126.15476837199999,137.9020996092,151.2264709474,162.1166015624,169.5348663328,172.43253173840003,169.7277984622,164.4948760988,156.1479309082,142.2306243898,132.09422912579998,132.15235290520002,137.6390808104,143.57773132300002,147.4126220702,148.44012451179998,148.06580505360003,148.80155944819998,149.4602935792,149.524871826
R.Pinky_P_s_z,3.8862915039200012,-5.9781969070439995,3.3556033372882,14.030886077878,21.373020935059998,22.867755508440002,5.624776518344599,-18.807387924209998,-41.828616333,-54.958441925040006,-58.19841766358,-50.50568313597999,-32.458796691879996,-9.6616362690944,12.163422870634,25.51950683594,28.27099990844,20.436975097639998,9.297388172136,0.23883076869071998,-2.892962551118,-3.64837794304,-3.2861178398120003,-2.9191481590260002,-3.0006868839300003
R.Pinky_P_e_x,41.41557159424,73.88502197268,73.46874847414,60.15324478149999,33.79963226318,5.1205235019364,-14.991299819950001,-24.39377174378,-15.784593200678,11.574773049352,46.926158905019996,77.30970153808,95.5438293457,100.31387481688,90.46769256592,72.41709518434,50.84801177978001,31.838353729239998,21.79300231932,20.253948211660003,20.564371871960002,22.24622802736,24.11173934936,23.9431098938,23.8038635254
R.Pinky_P_e_y,144.600076294,126.8558792112,121.7477890014,116.1212173464,106.8848587036,107.84756469700001,122.6643234254,134.4544036866,144.25896301259996,151.8370727538,155.1337982178,152.06159667959997,143.94656372100002,134.41395263660002,120.4645462038,110.2478927614,109.15945281980001,114.60396118160001,121.22205657960001,125.5809844972,126.77032928460001,126.28989257799999,127.09097595220001,127.9608673096,128.089141846
R.Pinky_P_e_z,-12.801921463,-23.19299545288,-13.831357955932003,-2.7608584821232,7.527271509162,7.590620279296,-10.83999395372,-32.274521255500005,-55.5049812317,-72.49432067872002,-78.74389801027999,-71.82329406738,-51.3599105835,-27.74202728272,-6.1772386670144,7.2205180168059995,11.89140167238,4.9550654292102,-6.631293177606,-15.955901527399998,-19.06291275026,-19.804394912719996,-19.54759407042,-19.3895954132,-19.5271377563
R.Pinky_P_d_x,0.2292400360108,0.4176639735696,0.374828130007,0.3459657192228,0.38963841795899995,0.5521764934064001,0.6250970602038001,0.6630561351778,0.6214879274368,0.4956288576126001,0.3546183347702,0.2677691042424,0.235827049613,0.1804225474594,0.1404529869556,0.12915976196540002,0.187545260787,0.260207155347,0.2970936834812,0.325426864624,0.339869362116,0.33236327767380003,0.3312947869298,0.33546493649459996,0.33707299828500004
R.Pinky_P_d_y,0.6376941800118001,0.6831834197044,0.7085531711578,0.7338528037072,0.7831482648847999,0.6367877721785999,0.5300224900246,0.5833904504776001,0.6211503267286,0.6155903697012,0.601709663868,0.6144914746284,0.7147412657738,0.7559828162196001,0.7570993065834,0.7598909974098,0.7997724533082,0.8012409448623998,0.7776075959205999,0.759379684925,0.7537503600119999,0.7574414014813999,0.7551691174508,0.7478241920470001,0.74560880661
R.Pinky_P_d_z,0.5804736137392,0.5987901091576,0.597821879387,0.5840748548506,0.4816029787066,0.5313915252686,0.5727015733717999,0.4684334278104,0.475711172819,0.6099583983419999,0.7146427273752001,0.7415000915528001,0.6574460148812,0.6288984298706001,0.6379515051839999,0.6365020155905999,0.5697389841078,0.5385142445564,0.5540545701982,0.5633086800575999,0.5624467134478001,0.5619620203974001,0.5656303524972,0.5728989720346,0.574847102165
R.Pinky_I_s_x,41.41557159424,73.88502197268,73.46874847414,60.15324478149999,33.79963226318,5.1205235019364,-14.991299819950001,-24.39377174378,-15.784593200678,11.574773049352,46.926158905019996,77.30970153808,95.5438293457,100.31387481688,90.46769256592,72.41709518434,50.84801177978001,31.838353729239998,21.79300231932,20.253948211660003,20.564371871960002,22.24622802736,24.11173934936,23.9431098938,23.8038635254
R.Pinky_I_s_y,144.600076294,126.8558792112,121.7477890014,116.1212173464,106.8848587036,107.84756469700001,122.6643234254,134.4544036866,144.25896301259996,151.8370727538,155.1337982178,152.06159667959997,143.94656372100002,134.41395263660002,120.4645462038,110.2478927614,109.15945281980001,114.60396118160001,121.22205657960001,125.5809844972,126.77032928460001,126.28989257799999,127.09097595220001,127.9608673096,128.089141846
R.Pinky_I_s_z,-12.801921463,-23.19299545288,-13.831357955932003,-2.7608584821232,7.527271509162,7.590620279296,-10.83999395372,-32.274521255500005,-55.5049812317,-72.49432067872002,-78.74389801027999,-71.82329406738,-51.3599105835,-27.74202728272,-6.1772386670144,7.2205180168059995,11.89140167238,4.9550654292102,-6.631293177606,-15.955901527399998,-19.06291275026,-19.804394912719996,-19.54759407042,-19.3895954132,-19.5271377563
R.Pinky_I_e_x,33.229212951659996,65.74090423582001,65.45721664428001,53.53892898558,29.051484680180003,-0.3561644196435999,-19.87506885528,-28.008810043300002,-20.17395687104,5.014429879184,39.12081031802,68.52251586912,86.57807159424001,92.33866882326001,83.83578491211999,67.28417892456,47.25403442384,28.322728729239998,17.352174568160002,15.24793128968,15.42254486082,17.108152771,18.91832771302,18.638824462880002,18.5006313324
R.Pinky_I_e_y,135.72174224860004,118.2445632934,113.0141036988,106.5931289674,97.52436523429999,97.76440429686001,111.92601470960001,125.85839233419999,136.8895721436,142.7239379882,143.9513916016,140.56097106939998,133.93333435059998,124.5959884644,110.48094635,99.84262542712,99.40583343493999,104.3173431398,110.4810745238,114.91074523920001,116.1670639036,115.65450592040001,116.42805175779999,117.32165527320001,117.458564758
R.Pinky_I_e_z,-5.80206871032,-12.590761375434003,-3.2301678180693996,8.095563459406,19.46549758914,18.567102813720005,-0.21082430481820005,-19.41602516176,-42.12989349366,-61.298898315459994,-70.62119140624,-65.24508819578001,-42.896179962160005,-18.116471290582005,4.268827140329,18.07161941528,23.92330436708,16.55385437012,4.2200377345094,-5.280785036088001,-8.384741210936001,-9.15638923645,-8.954303932190001,-8.827269363402001,-8.9555606842
R.Pinky_I_d_x,0.5147824406622,0.5121261715892,0.5037887394427999,0.415927708149,0.29857754707359996,0.3443902909756,0.3071058392524,0.2273242622612,0.2760161578654,0.4125336766244,0.49082338809959997,0.5525642871854001,0.5637933135034,0.5015044867992,0.41703395843519997,0.3227729439736,0.22599990069860004,0.22107287049260002,0.2792523682116,0.314793163538,0.323333221674,0.3230973362922,0.32657700180999993,0.3335491836072,0.33348274230999997
R.Pinky_I_d_y,0.5582958936694,0.5415049910544,0.5491998910904,0.599154353142,0.5886154890062,0.6340588569642,0.6752565860748,0.540542525053,0.46340907216059996,0.5730607151983999,0.7031827807427999,0.7231934309004,0.6296614289282,0.6173825383186,0.6277982831000001,0.6543139576909999,0.6133363723754,0.6468528747558,0.6754246950152001,0.6709762454034001,0.6667645335197999,0.6687844991684001,0.670516037941,0.669025158882,0.668481767178
R.Pinky_I_d_z,-0.4401715397836,-0.6666998028754,-0.6666340947149999,-0.6826838850975999,-0.7507109165192001,-0.6902335762978,-0.6683935999872,-0.8085801482199999,-0.8410650253294,-0.7040011048315999,-0.5107798159122,-0.41365708112719995,-0.532224369049,-0.6052833557128,-0.6568795084951999,-0.6823493123056,-0.7566015481948,-0.7293660640718,-0.6823637247088001,-0.6712829113006,-0.6714748501778,-0.669578027725,-0.6661372542382,-0.6641903519631999,-0.664771676064
R.Pinky_D_s_x,33.229212951659996,65.74090423582001,65.45721664428001,53.53892898558,29.051484680180003,-0.3561644196435999,-19.87506885528,-28.008810043300002,-20.17395687104,5.014429879184,39.12081031802,68.52251586912,86.57807159424001,92.33866882326001,83.83578491211999,67.28417892456,47.25403442384,28.322728729239998,17.352174568160002,15.24793128968,15.42254486082,17.108152771,18.91832771302,18.638824462880002,18.5006313324
R.Pinky_D_s_y,135.72174224860004,118.2445632934,113.0141036988,106.5931289674,97.52436523429999,97.76440429686001,111.92601470960001,125.85839233419999,136.8895721436,142.7239379882,143.9513916016,140.56097106939998,133.93333435059998,124.5959884644,110.48094635,99.84262542712,99.40583343493999,104.3173431398,110.4810745238,114.91074523920001,116.1670639036,115.65450592040001,116.42805175779999,117.32165527320001,117.458564758
R.Pinky_D_s_z,-5.80206871032,-12.590761375434003,-3.2301678180693996,8.095563459406,19.46549758914,18.567102813720005,-0.21082430481820005,-19.41602516176,-42.12989349366,-61.298898315459994,-70.62119140624,-65.24508819578001,-42.896179962160005,-18.116471290582005,4.268827140329,18.07161941528,23.92330436708,16.55385437012,4.2200377345094,-5.280785036088001,-8.384741210936001,-9.15638923645,-8.954303932190001,-8.827269363402001,-8.9555606842
R.Pinky_D_e_x,29.3798301697,63.78135070802,63.26653060916,52.02561492924,29.0339225769,0.7655182719276002,-17.15964660644,-23.92703628542,-17.000493049616,5.2549801230434,36.43703536986,63.819871521,81.89305267334,88.40900878906,80.69776000978,64.94960479734,46.50547790526,28.13368339538,16.689526557919997,14.4526462555,14.687911987300001,16.30483989716,18.057451248179998,17.758739471440002,17.6464080811
R.Pinky_D_e_y,135.04974212640002,118.5659896848,113.6240844726,106.7423980714,97.64051666252001,96.07502593996,109.43106384260003,125.7507659912,138.07746582,142.3359039306,141.0264282228,136.97717285160002,133.1860809328,125.2573242188,111.2768051148,99.96337127682,100.15009918225999,104.151676941,109.44663696299999,113.85661621099999,115.1706466672,114.67450866699998,115.39677734360001,116.29310607920002,116.433227539
R.Pinky_D_e_z,4.91204969883,1.2813710272309997,10.598381137855998,22.023641204820002,33.47048377989999,32.41123428348,13.287660408016,-6.024739670754,-28.547232437119998,-47.3455291748,-57.21535186768,-52.5495803833,-29.744862365720003,-4.6847490310528,17.90165176392,31.882783126840003,37.89282302858,30.55917663574,18.18016586302,8.671423721312,5.575072956084,4.800797748566,4.995737457276,5.121810340882,4.99537992477
R.Pinky_D_d_x,0.2746689856054,0.1398220300674,0.15631426274779997,0.10798104107389998,0.0012531282496505993,-0.08003657013184,-0.19375630319120002,-0.2912509799004,-0.226439407468,-0.01716422587626,0.1914981260894,0.3355526208876,0.33429493904100005,0.2803970456124,0.22391069829479998,0.1665812581776,0.05341252274812001,0.013489145413026002,0.04728260561822,0.05674678683282001,0.05241901129486,0.05731960609555999,0.06142699792982,0.0627976089716,0.0609522610903
R.Pinky_D_d_y,0.04794992357492,-0.02293506637216,-0.043524582684040004,-0.010650950763375999,-0.008287872187797998,0.12054393887523998,0.17802477777020004,0.007679570233448001,-0.08476099073886,0.027687792479959998,0.2087078869342,0.2557184368372,0.053319537360266,-0.0471889656037,-0.056787724047920006,-0.0086157022742578,-0.05310635864734,0.011820948310230001,0.07381128668784001,0.07521634995939999,0.07109837979075999,0.06992674916982,0.07358557879924,0.07339112758638001,0.0731619298458
R.Pinky_D_d_z,-0.7644954383374001,-0.9898324728012,-0.9867226243020001,-0.9938243269920001,-0.9993121027945999,-0.9878344416620001,-0.9631711959838001,-0.9555220723152,-0.9691774845122,-0.9956290125845999,-0.9565604925154,-0.905875623226,-0.9383994102477999,-0.9584074139594001,-0.9727568864822,-0.9854821085931998,-0.9967814087868,-0.9993360996248001,-0.996111369133,-0.995546245575,-0.9960889101028,-0.9959014415740001,-0.9953915715218,-0.9953229784966,-0.995455682278
R.Thumb.TTP,46.612097167959995,47.733740234379994,47.84792633056,47.97165145874,48.22144622802,48.14420166016,47.72685699462,47.3617652893,47.077268218979995,46.857567596420004,46.712012481680006,46.74550552368,46.92073440552,47.32964630126,47.63576278688,47.79778823852,48.079322051999995,48.75615921021999,48.86937179566,48.72373352052001,48.66141357424,48.609483337380006,48.574272918700004,48.565975952120006,48.562858581499995
R.Index.TTP,84.82340698242,85.17752685546,85.08328094482,84.92790679934,84.80109405518,84.98247070314001,85.29073944094,85.7938796997,86.16739044188,86.64812164306,86.70183105468001,86.27297058106001,85.42570648194001,84.82311859132001,84.51265258788,84.19824066164,84.05769958498,84.12802276608,84.27552490234,84.40944976808001,84.49180755614,84.51829833986001,84.55718688966,84.58656768798,84.592338562
R.Middle.TTP,83.88089370728,93.2983062744,93.30151214600001,93.25600433348,93.23077239988,93.29749603272,93.3719406128,93.39048767092001,93.34727172854,93.34207458496,93.34952697754,93.20439453126001,92.97874908445999,92.85828552246,92.73871765136,92.56342315674,92.3950286865,92.54032897949999,92.74919281008,92.73460083007998,92.75916137694,92.7883331299,92.80972290038,92.83794403075999,92.8473739624
R.Ring.TTP,41.7701850891,41.786322784419994,41.692483520500005,41.5745651245,41.54303054809999,42.8367652893,43.24834365844,42.09328918456,41.36167755128,41.050094604499996,41.87651290894,42.687155914339996,43.30134429932,43.096732330319995,42.78892364502,42.41006240844,41.58363265988,41.11206130982,41.151993560799994,41.33203964236,41.43328781128,41.46494598388,41.49906768802,41.51923828124,41.5271492004
R.Pinky.TTP,37.23506011962,37.48450851442,37.38238906862,37.3026199341,37.23116683962,38.08589324952,38.56989517211999,38.12800216676,37.75505142211999,37.65896453856,38.328115844719996,38.9928527832,39.215970611559996,38.732965087900006,38.36370391846,38.049533081039996,37.60488510132,37.26098785402,37.15789108276,37.14476242066,37.144577789319996,37.1455291748,37.14636993408,37.146678161619995,37.1468276978
L.Thumb.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb.TNA,59.23242576561999,62.719460809299996,59.433354997319995,56.06732209017999,60.281408668340006,73.6270994138,73.61588128812,76.08068171580001,78.26379757778,75.51476089816,69.3636198712,63.54015663170001,58.81175698746,53.16857099534,51.32641549326,49.70403575592,48.82595364454,49.96952114593999,53.815875159719994,56.777325709139994,58.111379252899994,57.59452270096,57.11944847349999,57.31628503008001,57.399450593699996
R.Index.TNA,66.86282249016,71.81768189569999,70.06021381183999,67.74324581122,75.31918720076,90.01572314340001,85.98215367384,83.70911376490001,86.68763546428,92.03836568602,87.78286648406001,74.20168257062001,65.98943646546,62.14539290994001,61.357125507060005,59.17124884904,62.5241549911,67.63235338173999,70.34498308872,72.80958534048,75.80729457222,75.91584442528,74.76013283822,74.08312551536001,73.9926137742
R.Middle.TNA,68.47765582384002,64.23291689274,63.335619914300004,61.85128749554,69.38353040416,78.49721604850001,76.77815309756001,77.52577119572001,82.0073918932,84.86242810632001,78.06032007668,65.66984289012001,61.147244872559995,60.04260254514001,59.87890374129999,59.97374665206,64.87876275542,67.47438937996,63.517247491579994,62.92239571834,66.39821195298,67.68260806988,67.06108728034,66.37107961500001,66.138032895
R.Ring.TNA,64.1406967382,59.6397231339,60.86632977626,60.74577729414,52.837928085579996,34.34943332794,40.58623420206,52.107762455199996,52.807920829500006,42.507267833499995,37.089317011999995,43.176263380959995,52.4895094762,57.83408052602,57.766000936,59.046987059779994,64.76276968694,64.17359531306002,59.117554099719996,55.895245227100006,53.960562739379995,53.95049198418,54.57327084934,54.80339959928001,54.890607952299995
R.Pinky.TNA,63.14288559992,57.52855265974,59.94713503844,61.39156438742,53.82236303038,31.30958573834,35.76528365446,47.70654857538,47.79706510012,37.4131050839,32.142154350380004,37.68568448960001,52.0677493636,61.362981948139996,63.59472882216001,64.13501797208,67.26377617782,65.3637854157,61.34105412064,59.0508439738,57.403138716499996,57.440503083980005,57.89697747324,57.73469050218,57.6940767325
L.Thumb.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_Index.ang,31.198102881199997,31.02306977958,28.407927265579996,27.38519140112,30.03067191998,36.0582813336,37.617634284279994,44.53091765664001,50.5955603472,48.9901752229,41.651138150739996,31.941782744839998,23.3614418917,17.80700114124,17.291169979,17.71360183976,20.11508505058,27.674353008799994,33.2845614974,35.478089797260004,36.25590239358,36.04313932408,35.144625955319995,34.56728746937999,34.531267964899996
R.Index_Middle.ang,33.28131038664001,16.03689216506,18.301275201640003,20.565393434199997,19.871645368579998,13.988592670240001,9.324846563828,7.583661111675999,7.988742069833999,8.197309276099999,10.181969859818,11.68153688408,15.3477462234,19.606346195660002,19.03559501006,18.70198014434,21.574683060300003,20.31318856654,15.60670581592,14.63461415782,14.47181842132,14.09938379078,14.06617462636,14.30674656562,14.432437101
R.Middle_Ring.ang,99.57272326876799,123.1871890416,122.75603197180001,119.66570623380001,118.5563637192,112.4391107804,117.35561288839999,129.58114071239999,134.7698327082,127.36473812440002,114.97047236040001,108.55587348819999,112.42187493920001,114.35309003080002,112.6271701922,111.72106736780002,120.15520083660002,123.64732900240001,118.59022857279999,116.3522699078,118.02839838,119.0275441308,118.9989712586,118.6532403256,118.53174343200001
R.Ring_Pinky.ang,15.024438215679998,14.720086762860001,15.2094535767,14.46822084438,11.54466700402,9.825846476926,9.153887686455999,9.499055014294001,10.92237947854,11.2737514221,11.85541287728,13.9953041722,15.99725355768,16.85954548748,15.03611197516,12.7519432906,10.645526818394,10.15408752831,11.54124283108,12.192429877379999,11.98645860526,11.868505132420001,11.85001617022,11.92563789284,11.940957919
L.Thumb_Index.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_Middle.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_Ring.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_Pinky.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.sphere_center_x,6.814344787579998,33.85974502562,31.957956695559993,16.843535995496,-8.7470170021,-31.807029724120003,-49.04582290648,-56.96416625976,-46.024636077880004,-18.837884521492,11.100444045668201,35.84936866762,51.62887878418,57.57766342159999,53.782194519019995,36.64336853026,9.681847548494,-12.162700653082,-17.41552162172,-17.57710266112,-17.75785255432,-16.65579814912,-14.996023941039999,-15.359925079340002,-15.533120155299999
R.sphere_center_y,158.1301391602,143.8909240724,135.9768096924,124.5426498412,115.31714019799999,125.68050689679998,140.555178833,155.30151367180002,168.309539795,177.2484222412,175.288949585,162.99041442880002,148.3793365478,134.1063705444,114.55060424819999,100.99594421385999,105.227404785,117.3969558716,125.85175170919999,132.87665405260003,137.0267364502,136.8470611574,137.0593902588,137.3961700438,137.31652832
R.sphere_center_z,-12.09896717072,-14.77487659454,-6.287971472735999,6.685917234420001,20.02979621888,26.94306030274,12.447462272638,-11.5346501231204,-39.79750900270001,-59.94516296386,-67.54059295654,-62.737715148940005,-45.89579315186,-23.23121833802,-0.4229760259400003,14.527909088140001,19.82303619384,13.702464294418002,2.4683066773922397,-6.432934570314001,-9.458095741273999,-10.5064332962,-10.32491016386,-9.798740959174,-9.733591079710001
L.sphere_center_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
