,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
R.Ring_M_s_z,62.41265487672,58.514226531999995,61.818479919439994,70.0775115967,67.74675445554001,48.5397140503,23.33390522004,1.2898897886299996,-9.144705104828,-7.110989761351999,1.35399353504,15.002033996576,30.99769706728,48.50011215206,64.3693786621,73.54820861816,72.60870971682,59.46622161865999,38.91797294614,17.050816154480003,5.17768137455,-0.5288061738014,-5.832049512862,-8.528081130980002,-9.249205207824,-9.269409561158,-8.499427986144,-8.329971694946,-8.316480318703332
R.Ring_M_e_x,27.52092018126,31.882200622560003,27.308539962780003,-1.3493059158420002,-36.82861824034,-50.90783920288,-50.053220367419996,-35.74283905028,-9.089097595214,19.0364379883,41.397611236559996,56.49564590458001,60.15621948242,52.63027420044,32.81048812868,12.681916522962,-7.362920379639999,-27.47050819398,-42.525727081279996,-46.47301788332,-42.71650848387999,-34.03496437074,-21.807190704339998,-11.390052604664001,-4.487897014618,-0.261235977709,1.2282747030262,2.743382167814,5.595857302349999
R.Ring_M_e_y,157.5001312256,154.89498901360002,150.294256592,138.23749389640003,134.3356933594,145.1755004884,158.40030517600002,173.8397674558,180.76228027340002,181.5756744384,178.8332824706,174.16845703119998,169.0338195802,163.65979003899997,157.964996338,157.02822570799998,161.0014190674,165.69675598140003,175.1590789794,184.1738220214,192.7369415284,194.6658081054,195.8032714844,196.471383667,195.30662536639997,194.22060546880002,193.3928833008,192.5633392334,191.30860900866665
R.Ring_M_e_z,12.726374816880002,9.219863891602,13.395973014840001,26.02240600586,28.450934982300005,8.838325166698,-17.818522930159997,-43.03009414672,-57.10634994505999,-57.21854934694001,-49.4913154602,-35.821739578220004,-19.571288681019997,-1.8074672460560002,15.639030075068002,26.733644104,27.4378856659,16.484602928158,-2.6673040628400004,-24.82540855408,-38.11859741214,-45.46018600464,-52.33304748534,-56.00335083007999,-57.33293685911999,-57.761994934099995,-57.07817459106,-56.956640624980004,-57.13525644936667
R.Ring_M_d_x,0.242757755518,0.2781167447567999,0.3120985031128,0.4274890840052,0.5869855284691999,0.6217510700228001,0.5960771560670001,0.4988434016704,0.35012055039400003,0.2148198097944,0.13835469484340002,0.135810598731,0.163187688589,0.1900087118148,0.3026932060718,0.38545010089879994,0.4477517008782,0.5295744657516,0.5852621555327999,0.570739197731,0.5213634967804,0.4760026752948,0.41493977308280006,0.369169831276,0.3389586985112,0.3183673083782,0.3144451677798,0.31168522834780005,0.3003237148126667
R.Ring_M_d_y,0.043168522976366,0.026647134404626,0.10670335590836,0.27519259154799997,0.2596632391216,0.12023897916083999,0.030144910700619997,-0.06297551691532,-0.05039509460330001,-0.023574773501598,0.01209509773178,0.042465913295739996,0.0581727191806,0.060235918313259994,0.08176437392828,0.13910831213000002,0.15869711935519998,0.13176816105838002,-0.004198902472852,-0.0918995074928,-0.1304689705372,-0.08519944846634,-0.08580292761324,-0.09354768842458,-0.09027878493072,-0.08219983130692,-0.07803207486870001,-0.07776801437138,-0.07646807034813334
R.Ring_M_d_z,0.9676316380501999,0.9599991202356,0.9430198550224,0.8579655289649999,0.7652792334558,0.773177587986,0.8014363527298001,0.8631239771841999,0.9340446710586001,0.9758359909058001,0.9902034878732,0.9897841334341999,0.9848221421244,0.979731333256,0.9490150213242,0.911705470085,0.879693889618,0.8370594978334,0.8098660111425999,0.8155321598049999,0.8431874752045999,0.8750307679176,0.9055988192557999,0.9245726108550001,0.9364222884177998,0.9443846344946001,0.9460626006125998,0.9469958901404001,0.9507371584573333
R.Ring_P_s_x,27.52092018126,31.882200622560003,27.308539962780003,-1.3493059158420002,-36.82861824034,-50.90783920288,-50.053220367419996,-35.74283905028,-9.089097595214,19.0364379883,41.397611236559996,56.49564590458001,60.15621948242,52.63027420044,32.81048812868,12.681916522962,-7.362920379639999,-27.47050819398,-42.525727081279996,-46.47301788332,-42.71650848387999,-34.03496437074,-21.807190704339998,-11.390052604664001,-4.487897014618,-0.261235977709,1.2282747030262,2.743382167814,5.595857302349999
R.Ring_P_s_y,157.5001312256,154.89498901360002,150.294256592,138.23749389640003,134.3356933594,145.1755004884,158.40030517600002,173.8397674558,180.76228027340002,181.5756744384,178.8332824706,174.16845703119998,169.0338195802,163.65979003899997,157.964996338,157.02822570799998,161.0014190674,165.69675598140003,175.1590789794,184.1738220214,192.7369415284,194.6658081054,195.8032714844,196.471383667,195.30662536639997,194.22060546880002,193.3928833008,192.5633392334,191.30860900866665
R.Ring_P_s_z,12.726374816880002,9.219863891602,13.395973014840001,26.02240600586,28.450934982300005,8.838325166698,-17.818522930159997,-43.03009414672,-57.10634994505999,-57.21854934694001,-49.4913154602,-35.821739578220004,-19.571288681019997,-1.8074672460560002,15.639030075068002,26.733644104,27.4378856659,16.484602928158,-2.6673040628400004,-24.82540855408,-38.11859741214,-45.46018600464,-52.33304748534,-56.00335083007999,-57.33293685911999,-57.761994934099995,-57.07817459106,-56.956640624980004,-57.13525644936667
R.Ring_P_e_x,16.936817455274003,21.576089858979998,22.221005249020003,-7.267934131635999,-54.599036407460005,-70.43278045653999,-68.69556732178,-53.3640197754,-24.49754791258,7.705432701104002,32.081701278699995,46.801802825939994,51.83382720948,46.351466369600004,30.175089263920007,10.096182203274001,-13.685620117194,-40.116770553600006,-58.097401428219996,-64.33522033692,-59.63173141482,-51.84342956542,-38.92225036622,-27.90776786806,-20.30096359252,-15.405710983259999,-13.448294639599998,-11.912494850159998,-8.969660600013333
R.Ring_P_e_y,124.78900146479998,121.16288147,114.796234131,102.6282882689,102.77944183331999,114.62596435559999,127.31991271960001,142.2344177244,148.9968536378,148.76532897939998,144.99560241720002,140.4123168946,134.8219177246,128.6818008424,122.3993240358,121.42109222420001,126.44376373300001,132.5281555176,142.805102539,152.6656860352,161.15234375000003,164.79418029779998,166.8147094726,166.700527954,164.79952087420003,163.2662384034,162.125479126,161.33177795399996,160.15842183433332
R.Ring_P_e_z,1.0235811173904001,0.6378251135348,7.935278081896,23.471873092680003,26.7276802063,9.741382718092002,-15.844961118704001,-45.85157775878,-65.39578704836,-67.85219116212,-58.85077972414,-45.1035194397,-28.472146987919995,-9.304031181344,8.778752470011998,20.05179901124,18.368973732,8.817329192164,-7.67155234812,-27.42757492066,-43.95804214476,-55.794436645480005,-65.9773521423,-68.65846710204,-69.11698913574,-69.25451660156,-68.33097991944001,-68.33487701416,-68.84578959146667
R.Ring_P_d_x,0.29135326147060003,0.2837008535862,0.1400468111039,0.16292467415326,0.4891741573812,0.5374716579914001,0.5131760835648,0.48506606221180004,0.424155175686,0.31191357970239997,0.2564431577918,0.26684667468059997,0.22909414768220002,0.172839525342,0.07254578843704,0.07117864340543999,0.1740477383138,0.3481192409992,0.42864835858340006,0.49170071482660005,0.46563282608980006,0.4902214705944,0.47113374471659997,0.4546904981134,0.435293263197,0.41688868999479994,0.40400838255859994,0.4034387648106,0.4009514053663334
R.Ring_P_d_y,0.9004536747932,0.9285585761074,0.9771697402002001,0.9802302479744001,0.8686628818512,0.8409505248067999,0.8555636405944,0.8700144886972,0.8744208335878001,0.9031848549842,0.9314647078514,0.9292201042174002,0.9417660593988,0.9628546118736001,0.9790319561957999,0.9801731586454,0.9512837648392001,0.9130466699597999,0.8906221985816,0.8673383355138,0.8694431781765999,0.822289454937,0.7979808568956,0.8195155739786,0.8397825360300001,0.8520946025848,0.8607115983962,0.8597249031067999,0.8574848572413334
R.Ring_P_d_z,0.32214795351040004,0.23624155223360002,0.15031895935536,0.07020963877439998,0.04743679463862001,-0.024858862347900003,-0.054327102564279986,0.0776682328433,0.22818697690960002,0.2927169561388,0.2576420933008,0.25550363659840003,0.24501783847820002,0.2063612371684,0.1888458818196,0.1839340806008,0.24964391887180004,0.21106041967859998,0.13775415271524,0.07163097783924001,0.160744971037,0.2844754725694,0.3755927562714,0.3483630120754,0.324384814501,0.3163597404956,0.3097609162332,0.3132137060164,0.3223609824973333
R.Ring_I_s_x,16.936817455274003,21.576089858979998,22.221005249020003,-7.267934131635999,-54.599036407460005,-70.43278045653999,-68.69556732178,-53.3640197754,-24.49754791258,7.705432701104002,32.081701278699995,46.801802825939994,51.83382720948,46.351466369600004,30.175089263920007,10.096182203274001,-13.685620117194,-40.116770553600006,-58.097401428219996,-64.33522033692,-59.63173141482,-51.84342956542,-38.92225036622,-27.90776786806,-20.30096359252,-15.405710983259999,-13.448294639599998,-11.912494850159998,-8.969660600013333
R.Ring_I_s_y,124.78900146479998,121.16288147,114.796234131,102.6282882689,102.77944183331999,114.62596435559999,127.31991271960001,142.2344177244,148.9968536378,148.76532897939998,144.99560241720002,140.4123168946,134.8219177246,128.6818008424,122.3993240358,121.42109222420001,126.44376373300001,132.5281555176,142.805102539,152.6656860352,161.15234375000003,164.79418029779998,166.8147094726,166.700527954,164.79952087420003,163.2662384034,162.125479126,161.33177795399996,160.15842183433332
R.Ring_I_s_z,1.0235811173904001,0.6378251135348,7.935278081896,23.471873092680003,26.7276802063,9.741382718092002,-15.844961118704001,-45.85157775878,-65.39578704836,-67.85219116212,-58.85077972414,-45.1035194397,-28.472146987919995,-9.304031181344,8.778752470011998,20.05179901124,18.368973732,8.817329192164,-7.67155234812,-27.42757492066,-43.95804214476,-55.794436645480005,-65.9773521423,-68.65846710204,-69.11698913574,-69.25451660156,-68.33097991944001,-68.33487701416,-68.84578959146667
R.Ring_I_e_x,16.781293678282005,23.07719802854,28.17402038574,-0.024103498463999527,-50.38825302124,-62.40676803590001,-59.86214675904,-46.839133453340004,-22.013110542312,8.928849172582,33.96001434326,48.400673675540006,53.03021850586,48.76746292114,36.77164039612,18.579342842102,-6.8619233488926,-33.7609527588,-49.859320831299996,-55.987395477279996,-52.58533630372,-48.17000885012,-37.09226341248,-26.12294731138,-18.40305862428,-13.47937927246,-11.26415939332,-9.827640342714,-7.17949771881
R.Ring_I_e_y,111.8087219238,110.00248718280002,105.08748168919999,92.76580505372,92.64368743896,108.4174224854,121.8127838136,134.2766448976,138.9476287842,138.2395751954,136.0427520754,131.4380859374,124.8196563722,119.219166565,113.4302276614,111.24505462639999,112.978959656,121.1530670168,133.25975647,144.2431152342,151.22526245119997,151.92613525380003,152.792440796,154.000427246,152.9660125732,151.67471923839997,150.6610198976,149.8010681152,148.49379475933333
R.Ring_I_e_z,19.36525001524,20.1304058075,27.292864227299997,42.19784927366,46.30730590820001,29.80804290772,4.116925334934,-25.86140480044,-45.42091064454,-47.98065643311999,-38.27448120115999,-24.51227798462,-8.327603495115202,10.975853633892001,28.32936820986,38.24035873414,35.048708343520005,27.16839065552,10.979236602772001,-8.2803354382404,-25.027662658680004,-37.7385169983,-48.45378799438,-50.14930496214,-50.047592163080004,-50.039260864279996,-49.06694259646,-49.099589538560004,-49.66166051226667
R.Ring_I_d_x,0.00690495315937,-0.06664629280566,-0.26430232226859995,-0.32161203622800005,-0.1869506090878,-0.356339365244,-0.3921867489812,-0.2896922558544,-0.11030420437462,-0.05431731566786,-0.08339345306158,-0.07098677009344,-0.0531174518168,-0.10726555436874001,-0.2928740859032001,-0.3766358613968,-0.3029588878156,-0.2821859687566,-0.3657548189164,-0.37062723636620004,-0.31284629702559996,-0.1630927473306,-0.08124787956483999,-0.0792425684631,-0.08426329940558,-0.08552537560463999,-0.09697137176992,-0.09256350249052,-0.07947976638873333
R.Ring_I_d_y,0.5762992262838,0.49549987912179994,0.43104977607719996,0.437875127792,0.4500078260896,0.2756472051144,0.24450584948080004,0.3533096313476,0.44616608619700004,0.46732303500180006,0.3974891662598,0.39843847751620004,0.4440809965134,0.42012258172040007,0.39821048974999995,0.4517963051796,0.5978111624718,0.5050318479538001,0.42379487752899997,0.3739458262918,0.4407431900502,0.5713161945342,0.6225615859032001,0.5638598322868,0.5253848075868,0.5146408677100001,0.5089997649194,0.5119411826134,0.5178868571916667
R.Ring_I_d_z,-0.814334511757,-0.8654328227044001,-0.859439265728,-0.8313970446586,-0.8692973732948,-0.8909207582476,-0.8862690567970001,-0.8875247836114,-0.8868457555772,-0.8822575569154001,-0.9135476946832,-0.9142112374305998,-0.8943786621094001,-0.9003875136374001,-0.8680094599722,-0.8075367331504001,-0.740547835827,-0.8147515058518,-0.8280588984488,-0.8501003146172001,-0.8404721856118,-0.8016477584839998,-0.7780123353004,-0.8217708826064001,-0.8466442346574,-0.8531199336052,-0.8552859306336,-0.8540095090866,-0.8517381946246666
R.Ring_D_s_x,16.781293678282005,23.07719802854,28.17402038574,-0.024103498463999527,-50.38825302124,-62.40676803590001,-59.86214675904,-46.839133453340004,-22.013110542312,8.928849172582,33.96001434326,48.400673675540006,53.03021850586,48.76746292114,36.77164039612,18.579342842102,-6.8619233488926,-33.7609527588,-49.859320831299996,-55.987395477279996,-52.58533630372,-48.17000885012,-37.09226341248,-26.12294731138,-18.40305862428,-13.47937927246,-11.26415939332,-9.827640342714,-7.17949771881
R.Ring_D_s_y,111.8087219238,110.00248718280002,105.08748168919999,92.76580505372,92.64368743896,108.4174224854,121.8127838136,134.2766448976,138.9476287842,138.2395751954,136.0427520754,131.4380859374,124.8196563722,119.219166565,113.4302276614,111.24505462639999,112.978959656,121.1530670168,133.25975647,144.2431152342,151.22526245119997,151.92613525380003,152.792440796,154.000427246,152.9660125732,151.67471923839997,150.6610198976,149.8010681152,148.49379475933333
R.Ring_D_s_z,19.36525001524,20.1304058075,27.292864227299997,42.19784927366,46.30730590820001,29.80804290772,4.116925334934,-25.86140480044,-45.42091064454,-47.98065643311999,-38.27448120115999,-24.51227798462,-8.327603495115202,10.975853633892001,28.32936820986,38.24035873414,35.048708343520005,27.16839065552,10.979236602772001,-8.2803354382404,-25.027662658680004,-37.7385169983,-48.45378799438,-50.14930496214,-50.047592163080004,-50.039260864279996,-49.06694259646,-49.099589538560004,-49.66166051226667
R.Ring_D_e_x,19.4976108551,26.808974838259996,33.3314060211,6.440705490106,-42.88631324768,-52.97990875244,-50.16754379274,-38.496051788340004,-16.405205249778,12.7811811685422,37.60682907104,51.9820777893,56.01383209228,51.9272666931,41.50128479006,24.644425964340005,-0.4910348236486001,-26.482238769520002,-41.0346343994,-46.59443740846,-44.09758377076,-41.29735183716,-31.48438606262,-20.631591796900004,-13.013563919040001,-8.260320186613999,-6.016102981568,-4.63709397316,-2.1804468867679336
R.Ring_D_e_y,112.12058715820001,112.13942718519999,109.25063476559998,97.56365814206,94.77037963875999,112.54362030019999,126.7109268188,138.1264160156,141.74354248039998,141.33091735839997,140.525305176,135.7612915038,128.1133087162,122.83673095700001,117.79208221399999,115.26192169179998,114.28957977300001,123.43255004900001,136.44750976580002,147.925415039,154.0206817626,152.09085082980002,152.03300170900002,154.6735260008,154.4962310792,153.4214630128,152.5851715088,151.683746338,150.26539611799998
R.Ring_D_e_z,34.25650634766,34.6865333557,40.92000656128,54.99070358276,59.316841125500005,40.9448688507,14.729720926272,-13.800953483575999,-31.61481285098,-33.6194202423,-24.22805175782,-10.400720691684,6.19777998924,25.38317489624,42.0810897827,51.56780548096,48.76888961792,40.289548492440005,22.91032733916,3.073489499097999,-12.760515212992,-24.237031936660003,-34.36150741574001,-36.00705871582001,-35.92775421142,-35.88011703488,-34.94141464232,-34.94731674198,-35.426609039300004
R.Ring_D_d_x,-0.17880748957400003,-0.24565233290200003,-0.3394961297514,-0.4255601227282,-0.49383153915399997,-0.6205435752867999,-0.638168299198,-0.5492015182973999,-0.369152581692,-0.2535881638526,-0.24005953669559998,-0.23575374186019998,-0.1964028626682,-0.20800097882739998,-0.31133913993839996,-0.39924730062479996,-0.41937760114660005,-0.47913721203820003,-0.5809042811394001,-0.6183120012282,-0.558724820614,-0.4524076282978,-0.36915076971059996,-0.3614804267884,-0.3547752201558,-0.34355592131619994,-0.34546473622320006,-0.34167906045940005,-0.32907341917366667
R.Ring_D_d_y,-0.020529209077400003,-0.14066872745739997,-0.27404861152180005,-0.31582911908620004,-0.13999414891019998,-0.27161597609520005,-0.3224309027194,-0.2534195661544,-0.1840471118688,-0.20349434912199998,-0.29507384300239997,-0.28458444476119993,-0.2168118357658,-0.2381340712308,-0.2871285676956,-0.2644190281628,-0.08627442270527999,-0.15005194395760002,-0.2098408341406,-0.2423954308032,-0.18401457071299998,-0.010842762514946003,0.04999173656106,-0.044308190420279996,-0.1007299631833,-0.1149832114578,-0.1266614705322,-0.1239314079284,-0.11661952485633333
R.Ring_D_d_z,-0.9802493691445999,-0.9581888079642,-0.8970362901685999,-0.8421174764631999,-0.8563809990882,-0.7331058621403999,-0.6986103296282,-0.7939054608346,-0.9088164806364001,-0.9453597307203999,-0.924636888504,-0.9289240479468001,-0.9561649918556,-0.948393368721,-0.9052369952200001,-0.877308189869,-0.9031607985493999,-0.8637288212776,-0.7853901267050001,-0.7473903417586001,-0.8075117230416,-0.888764667511,-0.9276551365852,-0.9309441447260001,-0.9294690608978,-0.9320564746856002,-0.9298436522483999,-0.9316042780875999,-0.9370533029236667
R.Pinky_M_s_x,49.265722656239994,55.42385864257999,53.450244140660004,30.408641052239993,0.7221961021402004,-12.662344551085999,-13.27037601472,-3.2920506834994,16.895734310142,39.251104736340004,58.20549621580001,73.12787017824,78.36074218750001,72.49756622314001,58.77898025512,42.73793792722,25.36544837952,8.225150704386,-5.2141242146494,-10.746267700179999,-8.99180870056,-2.2527842581271997,7.260284662245999,15.45252628328,20.98039016724,24.344248199459997,25.75485420228,27.1386051178,29.448611577333335
R.Pinky_M_s_y,153.047518921,149.71314392079998,150.84708251979998,147.1568145752,139.24844360339998,142.4006225586,151.1454620362,162.45835571280003,170.53027038579998,173.60063476560003,173.1548065184,169.927746582,165.90736084,161.2427124024,158.0364196776,160.3092651366,164.4541107178,165.9476531982,167.7366180418,171.5152038574,178.60980224600002,182.71005859360002,183.9379974366,184.13230896,183.1770324706,182.61016235320002,182.1140441892,181.2969970706,180.10292053233331
R.Pinky_M_s_z,60.16448974608001,55.7928039551,58.78521881102,66.66965484618,64.6478225708,44.57192459104,18.833390617386005,-3.4880888819708007,-12.770029640179999,-9.505570411684,-0.13535600304300016,13.741419315362,29.51785774232,46.66532592772,61.171605682380005,69.5721786499,68.27392425538001,54.8656715393,33.35870666504,11.416016769416,-0.5185444235790001,-5.497694492344,-10.325602340694001,-12.6638708115,-13.11287059782,-12.917175292939998,-12.104969787600002,-11.90903282164,-11.784394264233333
R.Pinky_M_e_x,44.35383605958,48.774011993420004,44.700939941399994,15.757470226286,-21.407543563860003,-36.50165481568,-35.74739532470001,-20.76444911958,6.862024772172201,35.738449859620005,58.293208312980006,73.35307006833999,77.2033416748,69.90800933838001,50.29687957764,30.001545333859998,9.706837987882,-11.13060617447,-27.2291042328,-31.907286834739995,-27.618547058119997,-18.574866104119998,-5.993301439281999,4.491772007944,11.512936782844,15.88107376102,17.471945571880003,18.991462707520004,21.859731038433335
R.Pinky_M_e_y,152.63205871559998,150.16275634759998,148.5512207032,136.5742279054,127.0676437378,136.4939666746,149.6483825686,165.887399292,173.777557373,176.25267028800002,174.46153259279998,169.7229553222,165.16903381339998,160.7966949462,157.395388794,157.09143371599998,159.8173156738,161.43838195799998,169.1490142822,176.45229187019999,185.72883605939998,187.6251281738,188.9745147704,189.46886291540002,188.39512329120004,187.53408813439998,186.93386230459998,186.1037567138,184.84482320166663
R.Pinky_M_e_z,12.962965011605998,8.736244773864,12.161602783206,22.85178604126,24.444091033939998,3.9001319646860004,-22.971993637079997,-47.501403045660005,-59.061896514880004,-56.81225280762,-47.6441040039,-33.78843154908,-17.99278850554,-0.7821091771104001,14.432066917410001,23.91298866272,23.64779663086,11.727054882056,-8.71770655661106,-30.83692398072,-43.659848022439995,-49.85724716186,-55.68536071778,-58.60296783445999,-59.39820022584,-59.42995147704001,-58.66151351927999,-58.49081573486001,-58.4657313029
R.Pinky_M_d_x,0.10333714820447999,0.139900660515,0.184069418907,0.308233964443,0.46556942462920003,0.5015356600284,0.47287557721120005,0.36758744120599995,0.2110909759998,0.07389985919,-0.0018453025259059998,-0.004737795423724,0.0243495978415,0.054479560256,0.17844794392580002,0.26795051693919997,0.3294286549092,0.407209867239,0.4631550848486,0.4451892971994,0.391872638464,0.343386888504,0.2788312971592,0.2305943131448,0.1991779744626,0.1780497759578,0.17425731420520002,0.1714010298252,0.159656221668
R.Pinky_M_d_y,0.008740525040800001,-0.009459025843537399,0.04830074980852,0.22263835668540005,0.25626183748239995,0.12426528185592,0.031495825981266004,-0.07214083075524,-0.06831700429318001,-0.055793996155260005,-0.027491137012819994,0.004308435251004,0.01553305592388,0.009383395547033999,0.013486122013997997,0.0676973156631,0.09754972755904001,0.09486685469758001,-0.02971424367278,-0.10386733561754,-0.14977149963380001,-0.10340411514051999,-0.10595915019513999,-0.11227137744419999,-0.109779123962,-0.1035904303194,-0.10140019655240003,-0.1011254638434,-0.099760994315
R.Pinky_M_d_z,0.9930341005326,0.9899842739104001,0.9808759450911999,0.9218481898308,0.8458132863046,0.8556604504584,0.8795091509822001,0.9259599566462,0.9738965749742,0.995246422291,0.9994975566864002,0.9999414920808001,0.9995374321938,0.998207640648,0.9833147525788,0.9605862140657999,0.9388524770736,0.9075579047204,0.8852110743524,0.888924908638,0.907614445686,0.9332442164422,0.9542867064476,0.9664749383926001,0.973759007454,0.9785441040992,0.9794648885726,0.9799958586692,0.9820902943609999
R.Pinky_P_s_x,44.35383605958,48.774011993420004,44.700939941399994,15.757470226286,-21.407543563860003,-36.50165481568,-35.74739532470001,-20.76444911958,6.862024772172201,35.738449859620005,58.293208312980006,73.35307006833999,77.2033416748,69.90800933838001,50.29687957764,30.001545333859998,9.706837987882,-11.13060617447,-27.2291042328,-31.907286834739995,-27.618547058119997,-18.574866104119998,-5.993301439281999,4.491772007944,11.512936782844,15.88107376102,17.471945571880003,18.991462707520004,21.859731038433335
R.Pinky_P_s_y,152.63205871559998,150.16275634759998,148.5512207032,136.5742279054,127.0676437378,136.4939666746,149.6483825686,165.887399292,173.777557373,176.25267028800002,174.46153259279998,169.7229553222,165.16903381339998,160.7966949462,157.395388794,157.09143371599998,159.8173156738,161.43838195799998,169.1490142822,176.45229187019999,185.72883605939998,187.6251281738,188.9745147704,189.46886291540002,188.39512329120004,187.53408813439998,186.93386230459998,186.1037567138,184.84482320166663
R.Pinky_P_s_z,12.962965011605998,8.736244773864,12.161602783206,22.85178604126,24.444091033939998,3.9001319646860004,-22.971993637079997,-47.501403045660005,-59.061896514880004,-56.81225280762,-47.6441040039,-33.78843154908,-17.99278850554,-0.7821091771104001,14.432066917410001,23.91298866272,23.64779663086,11.727054882056,-8.71770655661106,-30.83692398072,-43.659848022439995,-49.85724716186,-55.68536071778,-58.60296783445999,-59.39820022584,-59.42995147704001,-58.66151351927999,-58.49081573486001,-58.4657313029
R.Pinky_P_e_x,32.13565216066,36.22518005372,36.0094837189,6.607625865938,-37.26684532166,-54.331747436520004,-54.44247055056,-39.19463768004,-9.340391206751999,23.351417350780004,47.60335540772001,62.245832061739996,66.89527740477999,60.69844665526,43.35234832762,23.2835483551,0.30945756435399974,-24.474278831499998,-43.274388122560005,-50.37320251464,-45.28908081054,-35.99400444032,-22.68487586976,-11.938125991804,-4.34337849617,0.5598500630823019,2.447352266312,3.9695505142200007,6.972212314606668
R.Pinky_P_e_y,128.86121215859998,125.65510711659999,121.77788238539999,109.51234893780001,103.1361938476,114.0352279664,127.86526947000002,144.02336730960002,151.3739135742,152.469342041,149.6287750244,145.1615234372,140.1999023438,134.968927002,130.43787841800003,129.7180358888,133.3988189694,136.5535888672,145.686569214,154.5552185062,163.6388763428,166.4626953124,168.53551940900002,168.57062377940002,166.80306091300002,165.48788146980002,164.5968963624,163.80508422839998,162.60635375966666
R.Pinky_P_e_z,2.3988306999195,0.5293478816746001,6.612329101562,21.38779335022,23.62341423034,4.2609281778262,-21.68173599245,-50.121018981919995,-66.70188980101999,-67.0992225647,-57.41148757934,-43.77792053222,-27.8094104767,-9.408572006244,7.305490779886,18.27057704924,17.431077194199997,6.358380651458,-12.568274021154,-33.16022720336,-48.67524642942,-58.406375885,-67.08834686278,-69.54024658204,-69.83068695068,-69.71108551024,-68.75324249268,-68.67057800294,-68.966796875
R.Pinky_P_d_x,0.4249905943872,0.4364916920660001,0.302318865061,0.318263170123,0.5516412556170001,0.6201921701432,0.6502792954446,0.6410655260088,0.5635758161541999,0.4308638036252,0.3718299865722,0.38634812831900006,0.35855002403259995,0.32034036517139997,0.24155474603160002,0.2336751133206,0.3268733382226,0.4641390025614,0.558110356331,0.6423082709312,0.6146421313284,0.6058977365496,0.580590546131,0.571488571167,0.5515372872354001,0.5329250335694,0.522607243061,0.522513949871,0.5178393125533334
R.Pinky_P_d_y,0.8268320679665999,0.8524606227875999,0.9312691688538,0.9413055777548,0.8324184417724,0.7811924576761999,0.7576919078826,0.7605064392090001,0.7792758822444,0.8272663712502,0.8637690305710001,0.8543315052988,0.8685125112533999,0.8983788728712,0.937675178051,0.9521412491797999,0.918926513195,0.865578997135,0.8161048293112,0.7616557836532,0.7683650016784,0.7361024141310001,0.7109387516976,0.7269129276278,0.7510463595392,0.7668431401254,0.7769567966459999,0.7756247997282,0.773530761401
R.Pinky_P_d_z,0.36745704412460006,0.28546419739719997,0.19302290678040002,0.05092272143809999,0.02854597168043,-0.012549739005037999,-0.044879615865639995,0.09111927859484,0.2657452732326,0.3578163683414,0.339743322134,0.3474689543246,0.3414559662342,0.30005813240980006,0.24788689613340004,0.1962625443936,0.21623896360400002,0.1867410212754,0.13393602967256,0.08081250488758,0.1744528621436,0.2973681926726,0.3966351926326,0.38043633103400004,0.36287784576439996,0.3576133191586,0.3510251760482,0.3540872693062,0.36526333292299995
R.Pinky_I_s_x,32.13565216066,36.22518005372,36.0094837189,6.607625865938,-37.26684532166,-54.331747436520004,-54.44247055056,-39.19463768004,-9.340391206751999,23.351417350780004,47.60335540772001,62.245832061739996,66.89527740477999,60.69844665526,43.35234832762,23.2835483551,0.30945756435399974,-24.474278831499998,-43.274388122560005,-50.37320251464,-45.28908081054,-35.99400444032,-22.68487586976,-11.938125991804,-4.34337849617,0.5598500630823019,2.447352266312,3.9695505142200007,6.972212314606668
R.Pinky_I_s_y,128.86121215859998,125.65510711659999,121.77788238539999,109.51234893780001,103.1361938476,114.0352279664,127.86526947000002,144.02336730960002,151.3739135742,152.469342041,149.6287750244,145.1615234372,140.1999023438,134.968927002,130.43787841800003,129.7180358888,133.3988189694,136.5535888672,145.686569214,154.5552185062,163.6388763428,166.4626953124,168.53551940900002,168.57062377940002,166.80306091300002,165.48788146980002,164.5968963624,163.80508422839998,162.60635375966666
R.Pinky_I_s_z,2.3988306999195,0.5293478816746001,6.612329101562,21.38779335022,23.62341423034,4.2609281778262,-21.68173599245,-50.121018981919995,-66.70188980101999,-67.0992225647,-57.41148757934,-43.77792053222,-27.8094104767,-9.408572006244,7.305490779886,18.27057704924,17.431077194199997,6.358380651458,-12.568274021154,-33.16022720336,-48.67524642942,-58.406375885,-67.08834686278,-69.54024658204,-69.83068695068,-69.71108551024,-68.75324249268,-68.67057800294,-68.966796875
R.Pinky_I_e_x,30.214110946660004,35.9568031311,38.72659988404,10.419229555112,-36.20802612304,-51.45819702148,-49.73208160398,-35.6579284668,-9.470290422436001,21.45825004576,45.99975738526,60.789211273199996,65.49904174804001,60.58127136232,46.52853393552,27.791652679459997,3.905791234974,-22.17527179718,-39.6507118225,-46.018093872079994,-42.146981048600004,-35.96502227784,-24.09072265626,-13.292273330673998,-5.754352092745999,-0.8998572170734,1.2033064603799999,2.70278248787,5.463335831959999
