,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
R.Ring_M_d_y,0.255314887315,0.3265648841856,0.342581021786,0.3470221221448,0.3608987808228,0.3597723186018,0.3507890999318001,0.3530879974368,0.3616997659208,0.351920193434,0.3502578973768,0.3491965949538,0.3520453214646,0.3520305752752001,0.3343560814858001,0.32824260592460003,0.34084295034400003,0.34999079704279995,0.3555836498738,0.3601597487924,0.3603975236416,0.35824863314620004,0.35909098386739996,0.3624091446398,0.36707279086120004,0.36573507785799997,0.36299561262139995,0.3898602366448,0.38461235761640006,0.37196639180159996,0.3896473705768,0.3909198582172,0.3910478949548,0.3916887640954,0.38796993494020005,0.3916012446086667
R.Ring_M_d_z,0.9585006833073999,0.9450740456578,0.9393009781835999,0.9375649333,0.9297003507614001,0.9285076141358,0.9323308467866,0.934577035904,0.9293522238733999,0.931521177292,0.932569742203,0.9331677198409999,0.9321870446206001,0.9321960330008,0.9376609563828,0.939273583889,0.9348990678787998,0.9318558335304001,0.9296411514281999,0.9277644872664,0.9276241540912,0.9285130977629998,0.9282396912574,0.9270783424378,0.9251864194870001,0.925419509411,0.9276789188384,0.9190846920011999,0.919528234005,0.9210218310356,0.9140575051308,0.9140092611310001,0.9139743328095999,0.9141284704206001,0.9158675551414002,0.9141563574473334
R.Ring_P_s_x,38.18742103578,42.91989898682,43.778247070320006,44.1146987915,47.71907196046,49.47385406494,49.40268325804,47.5501586914,48.34114837648,48.70332260132,48.20233001708,47.91831436156001,47.75385513305999,47.77463150024,48.14593963622,48.36724700926,48.02143707276,47.69561080932,47.63076400758,47.518907928480004,47.49294891356,47.46860656738,47.36252288818,47.26382904052,46.626544189460006,46.52491607666,45.86367263794,45.19425582888,46.544681549079996,45.80766296384,43.93448028564,44.364580535879995,45.098615264879996,44.93388366698,45.15617523192001,44.93700027466667
R.Ring_P_s_y,187.7649414062,193.2407836912,192.6111480714,192.53151245099997,193.8522827148,194.02760314940002,193.732434082,191.9327728272,192.8700958252,194.29682006820002,194.71525268559998,194.8272369388,194.78230896000002,195.05075683599998,195.31566772460002,194.87184753420001,193.71038513180002,192.90304260279999,192.94932556140003,192.9059387204,193.0250610352,193.08735656719998,193.1261352538,193.01501159679998,192.99736022960002,192.97189941419998,191.4573883058,185.31371459980002,184.28141174339999,188.21725769059998,188.74101867680002,187.75455627440002,187.2532196046,186.60940246619998,186.152340698,185.9332733156667
R.Ring_P_s_z,17.461728095999998,18.333880233760002,18.771319961560003,18.87989578246,19.48650627136,19.591698837259997,19.469166183459997,19.40089912416,19.797937774659996,19.595002365120003,19.55249176024,19.29704933168,19.190330123899997,19.109429550159998,18.212236022939997,17.8853012085,17.6739326477,17.519046783439997,17.51989822388,17.39125938414,17.397278976459997,17.514145660399997,17.62353897094,17.661822509760004,17.71223373414,17.02100868224,13.040895652772003,0.6969090461740001,-18.18141975404,-29.80434112548,-32.6780807495,-33.333076477060004,-33.076360321020005,-32.53179397584,-32.2290130615,-31.7489356995
R.Ring_P_e_x,14.511314249036,18.46824989318,19.47532920836,19.844449996959998,25.751925277700003,26.2433052063,25.078279876699998,21.44924736024,24.101181411739997,25.227596664460002,24.56010894772,24.30256156922,24.26024093628,24.314561080939995,25.07059783934,25.34457511902,24.85488662722,24.39677658082,24.5156841278,24.5197101593,24.5247188568,24.454376220700002,24.395828628540006,24.2708847046,24.248351669319998,24.755799865719997,22.76848335268,19.65091667174,21.5983314514,21.574962615980002,19.07484016418,19.29475135804,19.7963798523,19.7582874298,20.02111091614,20.195358912166668
R.Ring_P_e_y,158.0240753174,163.9795440674,163.22298584,163.1171112064,162.68030090320002,163.7830963136,164.3665374756,164.13164367660002,163.46645812999998,164.24168396,164.7921203614,164.8833465576,164.74470825219998,164.9828948976,164.9477478028,164.46337280300003,163.414001465,162.7118957518,162.6177764892,162.488308716,162.5835418702,162.6764312746,162.676663208,162.58385620119998,162.11392517079997,161.65428161619997,161.1396118166,157.03352355959998,155.5530273436,158.95950622560002,160.1603393556,159.363079834,159.01948852540002,158.2466644288,157.7243499756,157.18681335466667
R.Ring_P_e_z,15.202385139476002,17.55813713074,18.1006084442,18.181004714940002,19.50370750426,19.91359901428,19.93680000304,20.094021224959995,20.463853454579997,20.135125350939997,20.182025909420002,19.933367919920002,19.92063217164,19.64128875732,18.08685684202,17.788665771459996,18.0705821991,18.153963470439997,18.177909088139995,18.132081603979998,18.11645889284,18.02396697998,17.9466331482,17.76482887266,17.886265563939997,17.24664039612,13.57180747984,2.2438177347199995,-15.845523452765999,-26.453630828860003,-28.228939437860003,-28.842587661739998,-28.905488586439997,-28.47245788574,-28.38000297548,-27.722023646066663
R.Ring_P_d_x,0.6207498311996,0.641083431244,0.6371839165686,0.6363273501398,0.5759436130523999,0.6090680241584001,0.6377471446992,0.6843244194984,0.6355333924292,0.6154962062836,0.6198614835742,0.6191674947738,0.6159652471542001,0.6150856971740001,0.604998755455,0.6036178588869999,0.6073901057241999,0.6108583688734,0.6060406446458,0.6030024051670001,0.6021904468535999,0.603396499157,0.6021502137184,0.6028384089468,0.586720585823,0.5707516193390001,0.6055191755294,0.6697057485582,0.6540536284448001,0.6353428363802001,0.6517802119256,0.6572910666466001,0.6633843898776,0.6600641012192,0.6590014100074,0.648686548074
R.Ring_P_d_y,0.7797581791878,0.7671832561492,0.7705109477043999,0.7711988329889999,0.8172797083854,0.7929628372192,0.7699270844462001,0.7289014339446,0.7709166407584,0.7879978895188,0.7845369935036001,0.7850811958312001,0.7875381827353999,0.7883314967154,0.7961985588076,0.7972618579864,0.7943229794504,0.791563820839,0.7952449917794,0.7975018978116,0.7981281995772,0.7973260760306,0.7983367562294001,0.7978564739228,0.8097145080566,0.8210981488228001,0.794883942604,0.741461646557,0.7532125711442,0.7670916914942,0.7493399620056,0.7443793773648,0.7402435302731999,0.7436258912086001,0.7453367233278,0.7536865472793334
R.Ring_P_d_z,0.05923637710514,0.02033875305208,0.01758499071004,0.01832381263376,-0.0004509887483483999,-0.008439710643136,-0.0122606145218,-0.01817255988716,-0.017459250241519998,-0.01416116598994,-0.01650538537652,-0.01668326184152,-0.01914735920728,-0.013944501802326,0.0032872424344531997,0.0025336276274162,-0.01039952002464,-0.01664650514722,-0.017251998558640003,-0.01942318007348,-0.01885575279594,-0.013366703689100002,-0.008471015840771999,-0.002700662938878,-0.0045628376770760004,-0.005915704742073999,-0.013919664733112,-0.04055748656392,-0.061243487149499995,-0.0878502935172,-0.11664940714840003,-0.117733475566,-0.1093536257742,-0.1064293384552,-0.10091492384688001,-0.10557924211033333
R.Ring_I_s_x,14.511314249036,18.46824989318,19.47532920836,19.844449996959998,25.751925277700003,26.2433052063,25.078279876699998,21.44924736024,24.101181411739997,25.227596664460002,24.56010894772,24.30256156922,24.26024093628,24.314561080939995,25.07059783934,25.34457511902,24.85488662722,24.39677658082,24.5156841278,24.5197101593,24.5247188568,24.454376220700002,24.395828628540006,24.2708847046,24.248351669319998,24.755799865719997,22.76848335268,19.65091667174,21.5983314514,21.574962615980002,19.07484016418,19.29475135804,19.7963798523,19.7582874298,20.02111091614,20.195358912166668
R.Ring_I_s_y,158.0240753174,163.9795440674,163.22298584,163.1171112064,162.68030090320002,163.7830963136,164.3665374756,164.13164367660002,163.46645812999998,164.24168396,164.7921203614,164.8833465576,164.74470825219998,164.9828948976,164.9477478028,164.46337280300003,163.414001465,162.7118957518,162.6177764892,162.488308716,162.5835418702,162.6764312746,162.676663208,162.58385620119998,162.11392517079997,161.65428161619997,161.1396118166,157.03352355959998,155.5530273436,158.95950622560002,160.1603393556,159.363079834,159.01948852540002,158.2466644288,157.7243499756,157.18681335466667
R.Ring_I_s_z,15.202385139476002,17.55813713074,18.1006084442,18.181004714940002,19.50370750426,19.91359901428,19.93680000304,20.094021224959995,20.463853454579997,20.135125350939997,20.182025909420002,19.933367919920002,19.92063217164,19.64128875732,18.08685684202,17.788665771459996,18.0705821991,18.153963470439997,18.177909088139995,18.132081603979998,18.11645889284,18.02396697998,17.9466331482,17.76482887266,17.886265563939997,17.24664039612,13.57180747984,2.2438177347199995,-15.845523452765999,-26.453630828860003,-28.228939437860003,-28.842587661739998,-28.905488586439997,-28.47245788574,-28.38000297548,-27.722023646066663
R.Ring_I_e_x,5.309271526336,9.123787689210001,9.969162940981999,10.184103393540001,15.8304983139,17.55561866758,16.65381736754,11.6896282196,13.94112319946,16.51340675354,16.31548080444,15.9225057602,15.440882492080002,15.180482482939999,15.609923553480002,15.756547927860002,15.588073158280002,15.54198894502,15.74882240298,15.8589811325,15.829321098340003,15.66484413148,15.59718532562,15.26581172944,15.226273727419999,15.805300140380002,13.984428596499999,9.89013366699,12.18153553008,12.71809921264,10.559647560120002,10.770564651499999,11.09393997192,11.01658821106,11.257297325140001,11.424448966999998
R.Ring_I_e_y,155.9566909788,162.97130126940002,162.51398315420002,162.43594055160003,161.1446228026,161.483102417,162.8447326658,164.787661743,163.46516723660002,162.5706359864,162.83660278320002,162.98744811999998,163.171685791,163.3359802244,162.673764038,162.2285461426,161.57472839359997,160.9754241944,160.74426879899997,160.54477539060002,160.562539673,160.4264953612,160.0487335206,159.6908447264,158.8550750732,158.07972106940002,158.59552917460002,158.2333557128,157.7389282224,162.2254119874,164.43269348159998,163.6205291748,163.1556732176,162.208215332,161.5257507324,160.937795003
R.Ring_I_e_z,36.86397094726,39.25746765138,39.74209976198,39.75495605468,40.908643341079994,41.78527297974,41.978131103500004,41.622608947740005,41.81267318724,42.0481086731,42.25989151002,41.96471023558,41.80576934816,41.39150772094,39.63962020876,39.28967132566,39.7486251831,40.01266021728,40.0607749939,40.051136779800004,40.014717102060004,39.861939239499996,39.73880844116,39.4388435364,39.501100158679996,38.84141845703999,35.359766387920004,23.739551544179996,5.734526395798001,-4.776518821716,-6.585294342042,-7.1991209030159995,-7.309456253054,-6.859748458862001,-6.74728488922,-6.08337020874
R.Ring_I_d_x,0.38912467360479996,0.3951471209524,0.40198507308959996,0.4085048615932,0.4195451021194,0.36737421154980004,0.3562433183196,0.4127027869226,0.429636055231,0.3684949338434,0.3486386954784,0.3543654978278,0.372942197323,0.3862506747246,0.4000613629818,0.40544670224179996,0.3918636143206,0.3744403660298,0.37072225809100007,0.36623426079739996,0.36770029068000004,0.3716809213162,0.3720662117006,0.380795431137,0.38151451945320003,0.3784877300262,0.37144928574580005,0.41275199651720007,0.398205882311,0.3745281398298,0.3600799798968,0.3604603350162,0.3679980635644,0.3696582257748,0.37059338092800004,0.37089344859133333
R.Ring_I_d_y,0.08742300570020001,0.04263533055784,0.02998143360018,0.028804507851619997,0.06493886783717999,0.097259312868,0.06435220986604,-0.02774088606236,5.458742380200082e-05,0.0706632196903,0.08269252181054,0.08017142266036001,0.06651804000139999,0.06964270025492,0.09615942984834,0.09450360089542001,0.07777691632508,0.07342977225778,0.07922458797694,0.08218574672938,0.08546165674926,0.09514252245426,0.11112665981059999,0.12233610898280001,0.1378062397242,0.1511566221716,0.10758103430266,-0.05073702624066599,-0.09243468791242,-0.1381046056748,-0.18066405057899998,-0.18003378510460002,-0.1749058872462,-0.1675211876632,-0.1607489615676,-0.158616900444
R.Ring_I_d_z,-0.9159984827040001,-0.9175945997238001,-0.9151487588883999,-0.9122927665712,-0.9051456212997999,-0.9248824715616001,-0.9320567011834001,-0.9103744626043999,-0.902772653103,-0.9266292691232,-0.933601641655,-0.9316343188286,-0.9254517912865999,-0.9197464823721999,-0.9113967537880001,-0.9092080831528,-0.9166944146158,-0.9243336439132002,-0.9253556966782,-0.9268860459325999,-0.926006615162,-0.9234572887420001,-0.9215207219126,-0.9165240406988,-0.9140215039252,-0.9131734371185999,-0.921342396736,-0.9089851617812,-0.9125505924223999,-0.9166550397872001,-0.9152398347852,-0.9152323126792,-0.9132264375685999,-0.9139316916465999,-0.9147777915002001,-0.9150287508966667
R.Ring_D_s_x,5.309271526336,9.123787689210001,9.969162940981999,10.184103393540001,15.8304983139,17.55561866758,16.65381736754,11.6896282196,13.94112319946,16.51340675354,16.31548080444,15.9225057602,15.440882492080002,15.180482482939999,15.609923553480002,15.756547927860002,15.588073158280002,15.54198894502,15.74882240298,15.8589811325,15.829321098340003,15.66484413148,15.59718532562,15.26581172944,15.226273727419999,15.805300140380002,13.984428596499999,9.89013366699,12.18153553008,12.71809921264,10.559647560120002,10.770564651499999,11.09393997192,11.01658821106,11.257297325140001,11.424448966999998
R.Ring_D_s_y,155.9566909788,162.97130126940002,162.51398315420002,162.43594055160003,161.1446228026,161.483102417,162.8447326658,164.787661743,163.46516723660002,162.5706359864,162.83660278320002,162.98744811999998,163.171685791,163.3359802244,162.673764038,162.2285461426,161.57472839359997,160.9754241944,160.74426879899997,160.54477539060002,160.562539673,160.4264953612,160.0487335206,159.6908447264,158.8550750732,158.07972106940002,158.59552917460002,158.2333557128,157.7389282224,162.2254119874,164.43269348159998,163.6205291748,163.1556732176,162.208215332,161.5257507324,160.937795003
R.Ring_D_s_z,36.86397094726,39.25746765138,39.74209976198,39.75495605468,40.908643341079994,41.78527297974,41.978131103500004,41.622608947740005,41.81267318724,42.0481086731,42.25989151002,41.96471023558,41.80576934816,41.39150772094,39.63962020876,39.28967132566,39.7486251831,40.01266021728,40.0607749939,40.051136779800004,40.014717102060004,39.861939239499996,39.73880844116,39.4388435364,39.501100158679996,38.84141845703999,35.359766387920004,23.739551544179996,5.734526395798001,-4.776518821716,-6.585294342042,-7.1991209030159995,-7.309456253054,-6.859748458862001,-6.74728488922,-6.08337020874
R.Ring_D_e_x,5.403609180448,9.322002601624,10.046554565432,10.125115585322,14.93705539702,17.8199825287,17.081979370120003,11.573021698,13.18950099944,16.583950805660002,16.783863067619997,16.33056507112,15.5484861374,15.14912128448,15.419433975219999,15.510925865179999,15.47328414918,15.613788604720003,15.7926525116,15.963164901739997,15.957194519040002,15.80322017668,15.7887540817,15.444450759899999,15.331382560720002,15.849638175939997,14.4914281845,10.23453712463,12.868592453,13.73910007476,12.15804672242,12.48983325958,12.75126476288,12.560595703119999,12.751415443419999,12.781044642133333
R.Ring_D_e_y,162.2600402832,169.8588653564,169.6344665526,169.56495056160003,168.23170471179998,167.88277893059998,169.15480041499998,172.04161071779998,170.8102325438,169.0297058104,169.11855773940002,169.3602783204,169.8198944092,170.0511077882,169.264816284,168.91443176299998,168.3262512206,167.60396118160003,167.27922668460002,167.078601074,167.1224273682,166.91462402359997,166.40455017079998,166.0325927736,165.2376831054,164.46633300780002,165.29674987779998,166.46269836419998,166.8125549316,172.0798461914,174.841644287,174.0439025878,173.470187378,172.4236724854,171.6424804688,171.09636433933335
R.Ring_D_e_z,51.50720138548,53.64146652219999,54.0139312744,54.02257995604,55.16555557248,56.39184494016,56.62010040282,55.82618179322001,55.94652633668001,56.62509002684,56.91293716429999,56.57977523804001,56.30320663453999,55.858719635019995,54.16249084474,53.768338775619995,54.198271942119995,54.51949234008,54.61023483276,54.60080413820001,54.552474975580004,54.431678009020004,54.36622695924001,54.072543334980004,54.11761779786,53.45647964479999,49.82169418334,37.3903614044,18.831836318980002,7.716631031027999,5.392669010162001,4.750406932832,4.7428608894340005,5.29134902954,5.492562103269999,6.137806574506667
R.Ring_D_d_x,-0.005914674047381799,-0.012427450343964,-0.004852211056276,0.003698349534532,0.0560160599649,-0.016574782691894,-0.026844409480700004,0.007310862373568,0.047124351747328,-0.004422890208649998,-0.02936609759928,-0.025584034621720004,-0.006746409402704799,0.0019662484875882,0.011943097785108001,0.015399731323100001,0.007196909689809001,-0.004501612624154,-0.002748009865174,-0.00653199478984,-0.008017261419446,-0.008675742708147999,-0.012010759487739999,-0.01120010446758,-0.006589994626116001,-0.0027798547351268405,-0.03178728483616,-0.021593012847019998,-0.043076304346319996,-0.0640135362744,-0.10021460205326001,-0.107792721689,-0.10390905439880001,-0.09680440574884,-0.09367650896314,-0.08505428085726667
R.Ring_D_d_y,-0.3952001750472,-0.4318285763264,-0.44643191099159996,-0.4469664454462,-0.44433773159999995,-0.4012395858764,-0.3956213712692,-0.4547997951508,-0.46051252484320004,-0.4049633741378,-0.39385885000239995,-0.3995563983918,-0.41682175397880006,-0.421017408371,-0.4132382512092,-0.41918401122099996,-0.42329924106579997,-0.4155883967878,-0.4097212910652,-0.40965032577519994,-0.4112843394278,-0.4067852616312,-0.3984897434708,-0.3976076304912,-0.4001694977284,-0.4004205048084001,-0.420145523548,-0.515953886509,-0.5688877940179999,-0.6178419947622,-0.6526085138322,-0.6535126447677999,-0.6466876149176001,-0.6404769778252,-0.6342871546746001,-0.6369103391966666
R.Ring_D_d_z,-0.9180844902992,-0.9018314242364,-0.8947989344598,-0.8945350408552001,-0.8938635349274,-0.9157861232758,-0.9180053830145999,-0.8905193686488,-0.8861481904984,-0.9139308929443999,-0.9186999559402,-0.9163185834884,-0.9089437007904,-0.9070487618448,-0.9105383157729999,-0.9077669382096,-0.9059473752976,-0.9095326781272,-0.9122053384782,-0.9122183918954001,-0.9114717245102,-0.9134767889978,-0.917093205452,-0.9174868822094,-0.9164097785950001,-0.9163184046746,-0.9067175507546,-0.8558627843855999,-0.8211600422858,-0.7832811951636,-0.7509806632998,-0.7491977214814001,-0.755642402172,-0.7618355154992,-0.7673999309539999,-0.76622937123
R.Pinky_M_s_x,41.92319259646,47.87062301636,48.3687553406,48.430171966539994,50.12776107786,50.64997787474,50.47904891968,50.22804641724,50.073151397699995,49.78817138672,49.53730773924,49.3666770935,49.243958282479994,49.24178237914,49.14005966186,49.06821899412,48.77558288574001,48.62040863036,48.573912048320004,48.4524154663,48.41038131714,48.39504776002,48.3400505066,48.283175659179996,47.8224937439,47.772393798820005,47.34657669068,47.280274963379995,47.85373306276,45.29914474486001,43.41347961426,43.99214248656,44.624168396,44.69810333252,44.99951171874,44.84545644123333
R.Pinky_M_s_y,191.2002777098,200.52804565419999,200.84512023919999,201.02760925299998,203.688562012,203.7356140138,202.706262207,200.5483184816,202.345074463,203.48786315919997,203.8051635742,203.8474334718,203.960308838,204.2134033204,203.5192077638,202.73574829120003,202.30032348639998,202.0206237792,202.43751831039998,202.69533081059998,202.83490600599998,202.7572601318,202.85828857439998,202.92426757799998,203.3044769288,203.3335052492,201.38284606940002,196.2095336912,195.0334503174,198.48115539559998,199.95924682619997,199.0020355224,198.45188903820002,197.8552276612,197.17729187019998,197.25040181466667
R.Pinky_M_s_z,72.39060363768,73.14828338624001,73.48400268556,73.57501220702001,74.07166595458001,74.24216766358,74.24597320557999,74.18027648926,74.47016906738,74.3372756958,74.30629882814,74.05954589846002,73.92545318602001,73.84768676758002,73.11170654293998,72.84032287598,72.51887817382,72.27663269042,72.21419067384,72.03268280030001,72.03533020018,72.17698822022001,72.27441864011999,72.280078125,72.25290222166,71.55024871828,67.64547882081999,55.09552917482,36.257851791380006,24.75385780336,21.69313201906,21.03370819092,21.29963989258,21.83584976198,22.18435592652,22.604534784933332
R.Pinky_M_e_x,50.99886627198,55.531020355219994,56.366669464100006,56.66585769656001,60.91916961672,62.364268493660006,61.90760498045999,59.29953384398,60.67071914672,61.4854576111,61.02196426388,60.744693756100006,60.571142578119996,60.56273727418001,60.98486709593999,61.187226104720004,60.82995147702,60.517961883539996,60.52623291014,60.46511230468,60.446875762939996,60.40218429564,60.32581024172,60.204454803459996,59.7939476013,59.90486221314001,58.8346885681,57.10620498656001,58.64587860108001,58.108126831039996,56.0568763733,56.426644134540005,57.030348205580005,56.92888259888,57.16655120848001,57.10817845663333
R.Pinky_M_e_y,176.934790039,182.53893737779998,182.09123840339998,182.0605010988,184.6561157226,184.69193115239997,183.863342285,180.9774169924,182.79897460939998,184.764468384,185.15859375,185.24410705580001,185.20799255400001,185.445477295,185.6958618162,185.2296508788,184.16922912599998,183.4353302004,183.6269317626,183.69750976560002,183.8325683594,183.84458923339997,183.9185302734,183.8035308836,184.08918457,184.32315063480002,182.206564331,175.005419922,174.28346862779998,178.6629608154,179.1785858156,178.105545044,177.48179931640001,176.86511535660003,176.3666839598,176.35540771466665
R.Pinky_M_e_z,25.416061019879997,26.79367675782,27.489702987660003,27.710150146479997,28.771137619039997,29.17234268186,29.02229156494,28.731861877440004,29.35382232664,29.129124069200003,29.011772155760003,28.720314788840007,28.63490333558,28.5621128082,27.58085365294,27.256888198859997,27.163745880119997,27.063605499239998,27.10888366698,27.02195625306,27.032839965799997,27.128934097280002,27.23206520082,27.29710540772,27.323674392700003,26.57730560302,22.577215194699995,10.544417190546001,-8.2561772942714,-19.6781032562,-22.3460216522,-23.010671615579998,-22.717649459839997,-22.22080421446,-21.975222396840003,-21.488715489700002
R.Pinky_M_d_x,-0.18039163947099998,-0.1522610574962,-0.1589696735144,-0.16369571387780002,-0.2144942462446,-0.23283782303359998,-0.22715845406060003,-0.1803084284068,-0.21064140796680003,-0.23249982595420002,-0.22827352881420002,-0.2261539041994,-0.22514354586619997,-0.225019723177,-0.23543201386940002,-0.240882125497,-0.2395973473786,-0.23648042082799997,-0.2375689953568,-0.238769057393,-0.23924207687380003,-0.2386585414412,-0.23823365271099997,-0.236951979995,-0.23794929683219998,-0.2411496698856,-0.22834219634539998,-0.19530403018,-0.2145089060068,-0.25459633469560006,-0.25130510032180003,-0.24715301394460001,-0.2465900838376,-0.24310374259919998,-0.2418368309736,-0.24373866617666665
R.Pinky_M_d_y,0.28354641348126003,0.35755856037120004,0.3727595031264,0.3769976675512,0.3782963275908,0.3785196959974,0.37452926039699996,0.38899888992299997,0.38850593566900005,0.37215350270279995,0.37062652707099997,0.3697669863702,0.3727283775806,0.373038637638,0.35426377654099994,0.3479580342772,0.3603807210924,0.36940855979899995,0.3738865673542,0.3776081085206,0.377697914839,0.3759156405924,0.37645404934879995,0.3800511956216,0.3819306731224,0.3778572082518,0.38115526437760006,0.42146127223959995,0.412434744835,0.3939141690732,0.41304454207420005,0.41534680724140005,0.4168097138404,0.417207670212,0.4136397719384,0.4153170883653334
R.Pinky_M_d_z,0.933684384823,0.9213623046876,0.9142006874084,0.9116279602049999,0.9004109859464,0.8958254933356,0.8988836169242,0.9033504605294,0.8967501521112,0.8985748410228,0.9002917170525999,0.9011802792548,0.9002126932146,0.9001137852668,0.9049889802934,0.9060341715812001,0.9014963388442,0.8986718177796,0.8965307116508001,0.8946507930755999,0.8944871068,0.895392739773,0.8952794432638,0.8940990686415999,0.8930308699607998,0.8938997268678,0.8957944035527999,0.885515332222,0.8847782254218,0.8831470012666001,0.8753394246102,0.8754432797431999,0.8749048233032,0.8756872415542001,0.8777330398562,0.8764147162436666
R.Pinky_P_s_x,50.99886627198,55.531020355219994,56.366669464100006,56.66585769656001,60.91916961672,62.364268493660006,61.90760498045999,59.29953384398,60.67071914672,61.4854576111,61.02196426388,60.744693756100006,60.571142578119996,60.56273727418001,60.98486709593999,61.187226104720004,60.82995147702,60.517961883539996,60.52623291014,60.46511230468,60.446875762939996,60.40218429564,60.32581024172,60.204454803459996,59.7939476013,59.90486221314001,58.8346885681,57.10620498656001,58.64587860108001,58.108126831039996,56.0568763733,56.426644134540005,57.030348205580005,56.92888259888,57.16655120848001,57.10817845663333
R.Pinky_P_s_y,176.934790039,182.53893737779998,182.09123840339998,182.0605010988,184.6561157226,184.69193115239997,183.863342285,180.9774169924,182.79897460939998,184.764468384,185.15859375,185.24410705580001,185.20799255400001,185.445477295,185.6958618162,185.2296508788,184.16922912599998,183.4353302004,183.6269317626,183.69750976560002,183.8325683594,183.84458923339997,183.9185302734,183.8035308836,184.08918457,184.32315063480002,182.206564331,175.005419922,174.28346862779998,178.6629608154,179.1785858156,178.105545044,177.48179931640001,176.86511535660003,176.3666839598,176.35540771466665
R.Pinky_P_s_z,25.416061019879997,26.79367675782,27.489702987660003,27.710150146479997,28.771137619039997,29.17234268186,29.02229156494,28.731861877440004,29.35382232664,29.129124069200003,29.011772155760003,28.720314788840007,28.63490333558,28.5621128082,27.58085365294,27.256888198859997,27.163745880119997,27.063605499239998,27.10888366698,27.02195625306,27.032839965799997,27.128934097280002,27.23206520082,27.29710540772,27.323674392700003,26.57730560302,22.577215194699995,10.544417190546001,-8.2561772942714,-19.6781032562,-22.3460216522,-23.010671615579998,-22.717649459839997,-22.22080421446,-21.975222396840003,-21.488715489700002
R.Pinky_P_e_x,30.812549209580006,35.00128479,35.7552406311,35.97329559326,41.27949295044,42.13533020022,41.09579620358,37.17506637574,39.96844711302,41.27387847898,40.678322601320005,40.504253387439995,40.41315383912,40.43685226437999,41.12797698974,41.30638656614,40.8528503418,40.47207946778,40.64884490968,40.66594467164,40.64993896484,40.56579666138,40.534729766859996,40.35709381104,40.2567237854,40.634580230699996,38.56573257446,35.291631317139995,37.26467132570001,36.640829467779994,34.02500839235999,34.29993972778,34.81836090086,34.834174346919994,35.09471435548,35.30416361493334
R.Pinky_P_e_y,155.0207199094,160.668197632,160.30919494620002,160.3760528566,162.00491333,162.4561218262,162.1419006348,160.5646850586,160.9829071044,162.48450012220002,162.97835998559998,162.95741882340002,162.839086914,163.0558502198,163.11525268559998,162.680444336,161.681500244,161.000326538,161.03632202140003,161.029650879,161.1596954344,161.2083312988,161.2383270264,161.16268615739997,161.15343627939998,161.1534759522,159.9548034668,154.2650146482,153.0354125976,157.45097045900002,158.5497039796,157.5763854982,157.0430633544,156.299734497,155.77715759279997,155.482381185
R.Pinky_P_e_z,20.875487709039998,23.43447647094,24.05129661562,24.144826126079998,25.276539993280004,26.45520591738,26.5886745453,26.5179172516,27.017966461180002,26.640503692619994,26.71355438232,26.54250793456,26.53713989256,26.37889785768,24.95300331118,24.537338638279998,24.648763656619998,24.62523345946,24.7284313202,24.72501220706,24.76638374328,24.841549301180002,24.987915420540002,25.155611038200004,25.50698623656,24.86490173338,20.5570766449,8.2931725859656,-9.63541378975,-20.04542274476,-22.00981826782,-22.741603088379996,-22.7331085205,-22.25807075502,-22.100444412219996,-21.4297949473
R.Pinky_P_d_x,0.6687599897386001,0.6801372170448,0.6828436493872,0.685531580448,0.6506501317024,0.6701719999314,0.6894820928572001,0.732969713211,0.6858532190324,0.6695969820022001,0.67397210598,0.6705530405046,0.667821407318,0.6667578935624,0.6578463315961999,0.658639740944,0.661828827858,0.6641075372698,0.6585253953934,0.6559338927267999,0.6558600664138001,0.6571670174600001,0.6556660294534,0.6575306534766001,0.647255909443,0.6384122967718,0.6714977741239999,0.7227030873298,0.7083459138871999,0.7111980199812,0.7299019098282,0.7330438375471999,0.735869216919,0.7319837927819999,0.7312261343002,0.7223532795906666
R.Pinky_P_d_y,0.7259993553162001,0.7245638489721999,0.721625375748,0.7183921337128,0.7504200696946,0.7366583704946001,0.719617640972,0.6762609839438,0.722752535343,0.7381214141844,0.7348172664643999,0.7383439421654001,0.7410676956178001,0.7417542457577999,0.748081445694,0.7470410585404,0.7450043439866001,0.7432576298712001,0.7484127283096,0.7509718298911999,0.7511380195616,0.7499249577522,0.7513808488846001,0.7500769972802,0.7598468661308001,0.767596721649,0.7371868491169999,0.6871165513990001,0.7039346933366,0.7027398586273998,0.6834218621254,0.6801181674002,0.6771225094794,0.6813181281087999,0.6821181178093998,0.691510240237
R.Pinky_P_d_z,0.1504263415932,0.1112881883978,0.1139122352002,0.11811694353819999,0.11577382236719999,0.0900170311331,0.08062419593334,0.07334659546611999,0.07738543003798,0.082446436584,0.07613851577044,0.07214937210082,0.06949757635592,0.07232853621244001,0.08705903589725998,0.0900969699025,0.08331978321076,0.08078173846004,0.07886289358138,0.07609630525112002,0.0750862672925,0.07577961683274001,0.07434727102516,0.07094636708498,0.06018573343756001,0.05673086196184,0.066925919801,0.07458231598138,0.045693236589439995,0.012169063277544,-0.011138205742471999,-0.008914071228356,0.00051214898994628,0.0012346170027734001,0.004148527048528,-0.0019520005832106668
